Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,PK-2 (#),3-5 (#),6-8 (#),9-12 (#),Multiple Grades (#),All Grades (#),FTE Count
NA,NA,NA,2018-19,Wachusett - Early Childhood Center,07750001,       8.0,            .0,            .0,            .0,            .0,            .0,           8.0
NA,NA,NA,2018-19,Wachusett - Glenwood Elementary School,07750060,       0.0,          20.6,            .0,            .0,           3.0,            .0,          23.6
NA,NA,NA,2018-19,Wachusett - Houghton Elementary,07750027,      12.2,           9.3,            .0,            .0,            .0,            .6,          22.1
NA,NA,NA,2018-19,Wachusett - Leroy E.Mayo,07750032,      13.2,          15.6,            .0,            .0,            .0,            .2,          29.0
NA,NA,NA,2018-19,Wachusett - Mountview Middle,07750305,       0.0,            .0,          45.0,            .0,            .0,           1.1,          46.2
NA,NA,NA,2018-19,Wachusett - Naquag Elementary School,07750005,      18.9,            .0,            .0,            .0,            .0,           2.1,          21.0
NA,NA,NA,2018-19,Wachusett - Paxton Center,07750040,       7.1,          11.3,          11.8,            .0,            .0,           1.1,          31.3
NA,NA,NA,2018-19,Wachusett - Thomas Prince,07750045,       7.5,           7.8,           9.0,            .0,            .0,            .7,          25.0
NA,NA,NA,2018-19,Wachusett - Wachusett Regional High,07750505,       0.0,            .0,            .0,         106.7,          35.6,           1.2,         143.4
NA,NA,NA,2018-19,Wakefield - Dolbeare,03050005,      19.5,           9.7,            .0,            .0,           2.5,           2.0,          33.7
NA,NA,NA,2018-19,Wakefield - Early Childhood Center at the Doyle School,03050001,       9.0,            .0,            .0,            .0,            .0,            .0,           9.0
NA,NA,NA,2018-19,Wakefield - Galvin Middle School,03050310,       0.0,          20.0,          59.1,            .0,           1.1,            .0,          80.2
NA,NA,NA,2018-19,Wakefield - Greenwood,03050020,       7.0,           5.6,            .0,            .0,            .5,            .1,          13.2
NA,NA,NA,2018-19,Wakefield - Wakefield Memorial High,03050505,       0.0,            .0,            .0,          79.7,            .0,           1.1,          80.8
NA,NA,NA,2018-19,Wakefield - Walton,03050040,       7.3,           3.8,            .0,            .0,            .3,            .0,          11.4
NA,NA,NA,2018-19,Wakefield - Woodville School,03050015,      15.3,          10.1,            .0,            .0,           7.0,            .0,          32.4
NA,NA,NA,2018-19,Wales - Wales Elementary,03060005,       4.0,           3.3,           1.1,            .0,           2.0,            .0,          10.4
NA,NA,NA,2018-19,Walpole - Bird Middle,03070305,       0.0,            .0,          36.5,            .0,            .7,            .1,          37.3
NA,NA,NA,2018-19,Walpole - Boyden,03070010,      10.5,          10.5,            .0,            .0,           8.8,            .0,          29.8
NA,NA,NA,2018-19,Walpole - Daniel Feeney Preschool Center,03070002,       5.0,            .0,            .0,            .0,            .0,            .0,           5.0
NA,NA,NA,2018-19,Walpole - Eleanor N Johnson Middle,03070310,       0.0,            .0,          34.6,            .0,            .5,            .0,          35.1
NA,NA,NA,2018-19,Walpole - Elm Street School,03070005,      12.6,          11.4,            .0,            .0,           7.8,            .0,          31.8
NA,NA,NA,2018-19,Walpole - Fisher,03070015,      12.4,          14.6,            .0,            .0,           7.9,            .0,          34.9
NA,NA,NA,2018-19,Walpole - Old Post Road,03070018,      12.5,          12.5,            .0,            .0,           6.5,            .0,          31.5
NA,NA,NA,2018-19,Walpole - Walpole High,03070505,       0.0,            .0,            .0,          83.9,           2.2,            .6,          86.7
NA,NA,NA,2018-19,Waltham - Douglas MacArthur Elementary School,03080032,      17.9,          18.9,            .0,            .0,           1.0,            .8,          38.6
NA,NA,NA,2018-19,Waltham - Henry Whittemore Elementary School,03080065,      16.7,          19.8,            .0,            .0,           1.0,           2.0,          39.4
NA,NA,NA,2018-19,Waltham - James Fitzgerald Elementary School,03080060,      14.7,          16.9,            .0,            .0,            .0,           3.4,          35.1
NA,NA,NA,2018-19,Waltham - John F Kennedy Middle,03080404,       0.0,            .0,          54.0,            .0,            .3,            .0,          54.3
NA,NA,NA,2018-19,Waltham - John W. McDevitt Middle School,03080415,       0.0,            .0,          67.1,            .0,            .0,           1.0,          68.1
NA,NA,NA,2018-19,Waltham - Northeast Elementary School,03080040,      23.1,          18.4,            .0,            .0,            .0,           2.9,          44.4
NA,NA,NA,2018-19,Waltham - Thomas R Plympton Elementary School,03080050,      17.8,          16.3,            .0,            .0,            .0,           2.7,          36.8
NA,NA,NA,2018-19,Waltham - Waltham Public Schools Dual Language Program,03080001,       6.5,            .0,            .0,            .0,            .0,            .0,           6.5
NA,NA,NA,2018-19,Waltham - Waltham Sr High,03080505,       0.0,            .0,            .0,         145.2,            .0,            .4,         145.6
NA,NA,NA,2018-19,Waltham - William F. Stanley Elementary School,03080005,      24.3,          17.9,            .0,            .0,           2.0,           2.3,          46.6
NA,NA,NA,2018-19,Ware - Stanley M Koziol Elementary School,03090020,      21.8,           6.8,            .0,            .0,            .0,           1.1,          29.7
NA,NA,NA,2018-19,Ware - Ware Junior/Senior High School,03090505,       0.0,            .0,          11.8,          23.7,           1.0,           2.5,          39.0
NA,NA,NA,2018-19,Ware - Ware Middle School,03090305,       0.0,          11.8,           7.2,            .0,           3.9,            .4,          23.3
NA,NA,NA,2018-19,Wareham - John William Decas,03100003,      40.9,            .0,            .0,            .0,           1.1,           7.0,          49.0
NA,NA,NA,2018-19,Wareham - Minot Forest,03100017,       0.0,          21.2,            .0,            .0,           4.8,           2.3,          28.2
NA,NA,NA,2018-19,Wareham - Wareham Cooperative Alternative School,03100315,       0.0,            .0,            .0,           1.5,           1.2,            .2,           2.8
NA,NA,NA,2018-19,Wareham - Wareham Middle,03100305,       0.0,          13.7,          22.2,            .0,           3.0,           1.1,          39.9
NA,NA,NA,2018-19,Wareham - Wareham Senior High,03100505,       0.0,            .0,          10.0,          34.4,           8.9,           4.6,          58.0
NA,NA,NA,2018-19,Watertown - Cunniff,03140015,      11.9,           8.6,            .0,            .0,            .0,           9.1,          29.6
NA,NA,NA,2018-19,Watertown - Hosmer,03140020,      31.9,          16.5,            .0,            .0,            .0,          15.7,          64.1
NA,NA,NA,2018-19,Watertown - James Russell Lowell,03140025,      18.0,          15.1,            .0,            .0,            .0,           7.8,          40.9
NA,NA,NA,2018-19,Watertown - Watertown High,03140505,       0.0,            .0,            .0,          29.5,          31.9,           8.2,          69.6
NA,NA,NA,2018-19,Watertown - Watertown Middle,03140305,       0.0,            .0,          45.3,            .0,          11.7,           1.0,          58.1
NA,NA,NA,2018-19,Wayland - Claypit Hill School,03150005,      10.6,          14.8,            .0,            .0,           9.0,           6.9,          41.3
NA,NA,NA,2018-19,Wayland - Happy Hollow School,03150015,       8.3,          12.4,            .0,            .0,           5.0,           2.4,          28.1
NA,NA,NA,2018-19,Wayland - Loker School,03150020,       4.7,           9.8,            .0,            .0,           2.5,           2.5,          19.5
NA,NA,NA,2018-19,Wayland - Wayland High School,03150505,       0.0,            .0,            .0,          69.0,            .0,           1.8,          70.9
NA,NA,NA,2018-19,Wayland - Wayland Middle School,03150305,       0.0,            .0,          48.8,            .0,           6.9,            .6,          56.3
NA,NA,NA,2018-19,Webster - Bartlett High School,03160505,       0.0,            .0,            .0,          23.0,           5.4,          10.0,          38.5
NA,NA,NA,2018-19,Webster - Park Avenue Elementary,03160015,      28.8,          14.8,            .0,            .0,          10.0,           3.4,          57.0
NA,NA,NA,2018-19,Webster - Webster Middle School,03160315,       0.0,           7.8,          27.4,            .0,           8.7,            .1,          44.0
NA,NA,NA,2018-19,Wellesley - Ernest F Upham,03170050,       7.1,           8.6,            .0,            .0,            .0,           5.5,          21.1
NA,NA,NA,2018-19,Wellesley - Hunnewell,03170025,       7.8,           7.6,            .0,            .0,            .0,           2.5,          17.9
NA,NA,NA,2018-19,Wellesley - John D Hardy,03170020,       8.3,          10.4,            .0,            .0,            .0,           4.0,          22.7
NA,NA,NA,2018-19,Wellesley - Joseph E Fiske,03170015,      10.1,           9.2,            .0,            .0,            .0,           4.0,          23.3
NA,NA,NA,2018-19,Wellesley - Katharine Lee Bates,03170005,      11.3,          11.0,            .0,            .0,            .0,           1.0,          23.3
NA,NA,NA,2018-19,Wellesley - Preschool at Wellesley Schools,03170001,       8.0,            .0,            .0,            .0,            .0,            .0,           8.0
NA,NA,NA,2018-19,Wellesley - Schofield,03170045,      11.2,          11.5,            .0,            .0,            .0,           4.0,          26.7
NA,NA,NA,2018-19,Wellesley - Sprague Elementary School,03170048,      11.4,          11.3,            .0,            .0,            .0,           6.5,          29.2
NA,NA,NA,2018-19,Wellesley - Wellesley Middle,03170305,       0.0,            .0,          96.6,            .0,            .0,           5.4,         102.1
NA,NA,NA,2018-19,Wellesley - Wellesley Sr High,03170505,       0.0,            .0,            .0,          75.8,           4.9,          39.2,         119.8
NA,NA,NA,2018-19,Wellfleet - Wellfleet Elementary,03180005,       4.1,           3.0,            .0,            .0,           4.6,           1.3,          13.0
