Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Attendance Rate,Average # of Absences,Absent 10 or more days,Chronically Absent (10% or more),Chronically Absent (20% or more),Unexcused > 9 days
3.92,3.92,a-vale-i2,2020-21,Greenfield-Greenfield High,01140505,  88.2,  19.5,  44.6,  32.7,  28.4
4.266666666666667,4.27,a-vale-i2,2020-21,Greenfield-Discovery School at Four Corners,01140025,  96.0,   6.5,  18.2,  12.0,  10.2
3.933333333333333,3.93,a-vale-i2,2020-21,Greenfield-Federal Street School,01140010,  88.5,  18.4,  48.6,  37.6,  42.7
4.102222222222222,4.1,a-vale-i2,2020-21,Greenfield-Greenfield Middle,01140305,  92.3,  12.9,  32.4,  23.4,  26.4
3.9422222222222225,3.94,a-vale-i2,2020-21,Greenfield-Newton School,01140035,  88.7,  18.4,  49.3,  38.0,  45.9
3.8533333333333335,3.85,a-vale-i2,2020-21,Greenfield Commonwealth Virtual District-Greenfield Commonwealth Virtual School,39010900,  86.7,  19.7,  38.3,  34.4,   0.0
4.293333333333333,4.29,a-vale-i2,2020-21,Groton-Dunstable-Groton Dunstable Regional Middle,06730305,  96.6,   5.7,  15.7,   5.9,   4.2
4.306666666666667,4.31,a-vale-i2,2020-21,Groton-Dunstable-Florence Roche School,06730010,  96.9,   5.1,  14.3,   4.6,   6.9
4.337777777777777,4.34,a-vale-i2,2020-21,Groton-Dunstable-Swallow/Union School,06730005,  97.6,   3.9,   8.7,   2.1,   5.2
4.293333333333333,4.29,a-vale-i2,2020-21,Groton-Dunstable-Groton Dunstable Regional,06730505,  96.6,   5.6,  14.7,   6.2,   3.2
4.337777777777777,4.34,a-vale-i2,2020-21,Groton-Dunstable-Boutwell School,06730001,  97.6,   3.7,  11.6,   4.7,  11.6
4.306666666666667,4.31,a-vale-i2,2020-21,Hadley-Hopkins Academy,01170505,  96.9,   5.2,  12.6,   8.4,   2.3
4.257777777777777,4.26,a-vale-i2,2020-21,Hadley-Hadley Elementary,01170015,  95.8,   6.8,  23.7,  11.1,   0.0
4.306666666666667,4.31,a-vale-i2,2020-21,Halifax-Halifax Elementary,01180005,  96.9,   5.2,  16.4,   3.8,   4.8
4.3244444444444445,4.32,a-vale-i2,2020-21,Hamilton-Wenham-Bessie Buker Elementary,06750007,  97.3,   4.4,   8.8,   2.2,   0.9
4.102222222222222,4.1,a-vale-i2,2020-21,Hamilton-Wenham-Miles River Middle,06750310,  92.3,  12.9,  24.3,  14.7,  10.6
4.315555555555555,4.32,a-vale-i2,2020-21,Hamilton-Wenham-Winthrop School,06750015,  97.1,   4.6,  10.9,   4.3,   2.3
4.2,4.2,a-vale-i2,2020-21,Hamilton-Wenham-Cutler School,06750010,  94.5,   9.0,  11.7,   8.6,   0.8
4.226666666666667,4.23,a-vale-i2,2020-21,Hamilton-Wenham-Hamilton-Wenham Regional High,06750505,  95.1,   8.1,  23.7,   9.5,   1.3
4.315555555555555,4.32,a-vale-i2,2020-21,Hampden Charter School of Science East (District)-Hampden Charter School of Science East,04990305,  97.1,   4.9,  10.9,   5.1,   0.7
4.311111111111111,4.31,a-vale-i2,2020-21,Hampden Charter School of Science West (District)-Hampden Charter School of Science West,35160305,  97.0,   5.0,  12.2,   6.4,   7.6
4.133333333333334,4.13,a-vale-i2,2020-21,Hampden-Wilbraham-Minnechaug Regional High,06800505,  93.0,  11.8,  41.0,  21.6,  13.4
4.311111111111111,4.31,a-vale-i2,2020-21,Hampden-Wilbraham-Stony Hill School,06800050,  97.0,   4.9,  14.1,   4.7,   6.4
4.311111111111111,4.31,a-vale-i2,2020-21,Hampden-Wilbraham-Soule Road,06800030,  97.0,   5.0,  12.5,   5.6,   4.7
4.222222222222222,4.22,a-vale-i2,2020-21,Hampden-Wilbraham-Mile Tree Elementary,06800025,  95.0,   8.2,  29.3,  11.8,  11.2
4.222222222222222,4.22,a-vale-i2,2020-21,Hampden-Wilbraham-Green Meadows Elementary,06800005,  95.0,   8.3,  30.6,  11.4,  10.2
4.262222222222222,4.26,a-vale-i2,2020-21,Hampden-Wilbraham-Wilbraham Middle,06800310,  95.9,   6.9,  19.4,   9.0,   0.3
3.826666666666666,3.83,a-vale-i2,2020-21,Hampshire-Hampshire Regional High,06830505,  86.1,  23.3,  99.1,  66.6,   0.0
4.275555555555556,4.28,a-vale-i2,2020-21,Hancock-Hancock Elementary,01210005,  96.2,   5.7,  22.2,   6.3,   0.0
4.2844444444444445,4.28,a-vale-i2,2020-21,Hanover-Center Elementary,01220005,  96.4,   6.2,  19.2,   4.5,   3.4
4.297777777777778,4.3,a-vale-i2,2020-21,Hanover-Hanover Middle,01220305,  96.7,   5.7,  15.8,   4.5,   8.3
4.1866666666666665,4.19,a-vale-i2,2020-21,Hanover-Hanover High,01220505,  94.2,   8.7,  27.4,  14.8,  12.4
4.306666666666667,4.31,a-vale-i2,2020-21,Hanover-Cedar Elementary,01220004,  96.9,   5.1,  14.7,   4.1,  10.0
4.333333333333333,4.33,a-vale-i2,2020-21,Harvard-Hildreth Elementary School,01250005,  97.5,   4.1,   9.2,   3.1,   2.3
4.28,4.28,a-vale-i2,2020-21,Harvard-Bromfield,01250505,  96.3,   6.2,  15.2,   6.0,   2.3
4.16,4.16,a-vale-i2,2020-21,Hatfield-Hatfield Elementary,01270005,  93.6,  10.6,  40.1,  20.3,   0.0
4.071111111111111,4.07,a-vale-i2,2020-21,Hatfield-Smith Academy,01270505,  91.6,  14.1,  46.2,  29.1,   0.0
4.115555555555555,4.12,a-vale-i2,2020-21,Haverhill-Tilton,01280075,  92.6,  12.3,  42.0,  26.1,   7.1
4.111111111111111,4.11,a-vale-i2,2020-21,Haverhill-Walnut Square,01280080,  92.5,  12.2,  40.0,  23.8,  11.5
4.111111111111111,4.11,a-vale-i2,2020-21,Haverhill-John G Whittier,01280085,  92.5,  12.4,  34.8,  23.1,   5.5
3.982222222222222,3.98,a-vale-i2,2020-21,Haverhill-Consentino Middle School,01280100,  89.6,  17.1,  52.1,  38.2,   9.6
3.9733333333333336,3.97,a-vale-i2,2020-21,Haverhill-Tilton Upper Middle School,01280105,  89.4,  17.8,  53.3,  40.2,   8.7
3.888888888888889,3.89,a-vale-i2,2020-21,Haverhill-Haverhill High,01280505,  87.5,  20.2,  45.3,  30.0,  18.1
2.4533333333333336,2.45,a-vale-i2,2020-21,Haverhill-Crowell,01280515,  55.2,  70.5,  87.0,  87.0,  43.5
3.911111111111111,3.91,a-vale-i2,2020-21,Haverhill-Bradford Elementary,01280008,  88.0,  19.1,  48.9,  38.6,  14.8
4.057777777777778,4.06,a-vale-i2,2020-21,Haverhill-Golden Hill,01280026,  91.3,  14.1,  45.9,  30.9,   7.9
4.177777777777778,4.18,a-vale-i2,2020-21,Haverhill-Caleb Dustin Hunking School,01280030,  94.0,  10.0,  30.0,  18.5,   5.2
3.4488888888888884,3.45,a-vale-i2,2020-21,Haverhill-Greenleaf Academy,01280033,  77.6,  33.6,  69.4,  61.1,  47.2
4.071111111111111,4.07,a-vale-i2,2020-21,Haverhill-Moody,01280045,  91.6,  12.4,  47.6,  27.3,   5.6
4.053333333333334,4.05,a-vale-i2,2020-21,Haverhill-Dr Paul Nettle,01280050,  91.2,  14.5,  48.3,  32.2,  11.5
4.106666666666667,4.11,a-vale-i2,2020-21,Haverhill-Pentucket Lake Elementary,01280054,  92.4,  12.5,  38.8,  25.9,   7.0
4.133333333333334,4.13,a-vale-i2,2020-21,Haverhill-Silver Hill Elementary School,01280067,  93.0,  11.6,  33.6,  21.7,   8.1
3.6755555555555555,3.68,a-vale-i2,2020-21,Haverhill-TEACH,01280073,  82.7,  28.6,  71.4,  57.1,  42.9
4.24,4.24,a-vale-i2,2020-21,Hawlemont-Hawlemont Regional,06850005,  95.4,   7.3,  23.6,  13.4,   2.4
3.7688888888888887,3.77,a-vale-i2,2020-21,Helen Y. Davis Leadership Academy Charter Public (District)-Helen Y. Davis Leadership Academy Charter Public School,04190305,  84.8,  26.0,  67.0,  53.8,   0.0
4.302222222222222,4.3,a-vale-i2,2020-21,Hill View Montessori Charter Public (District)-Hill View Montessori Charter Public School,04550050,  96.8,   5.2,  13.4,   7.0,   0.3
4.306666666666667,4.31,a-vale-i2,2020-21,Hilltown Cooperative Charter Public (District)-Hilltown Cooperative Charter Public School,04500105,  96.9,   5.3,  11.5,   6.4,   0.0
4.342222222222222,4.34,a-vale-i2,2020-21,Hingham-East Elementary School,01310005,  97.7,   3.6,   7.2,   2.3,   3.0
4.3244444444444445,4.32,a-vale-i2,2020-21,Hingham-Plymouth River,01310019,  97.3,   4.6,  10.4,   5.2,   3.6
4.311111111111111,4.31,a-vale-i2,2020-21,Hingham-Wm L Foster Elementary,01310010,  97.0,   5.0,  12.9,   4.4,   0.4
4.271111111111111,4.27,a-vale-i2,2020-21,Hingham-Hingham High,01310505,  96.1,   6.5,  18.9,   7.7,   2.4
4.24,4.24,a-vale-i2,2020-21,Hingham-Hingham Middle School,01310410,  95.4,   7.7,  24.7,  10.2,   2.8
4.346666666666667,4.35,a-vale-i2,2020-21,Hingham-South Elementary,01310020,  97.8,   3.8,   6.2,   0.4,   0.0
4.266666666666667,4.27,a-vale-i2,2020-21,Holbrook-Holbrook Middle High School,01330505,  96.0,   6.6,  23.4,  11.5,   7.6
4.262222222222222,4.26,a-vale-i2,2020-21,Holbrook-John F Kennedy,01330018,  95.9,   6.7,  23.9,  12.0,   8.6
4.302222222222222,4.3,a-vale-i2,2020-21,Holland-Holland Elementary,01350005,  96.8,   5.3,  18.6,   4.9,  11.3
4.275555555555556,4.28,a-vale-i2,2020-21,Holliston-Holliston High,01360505,  96.2,   6.5,  12.7,   7.3,   0.0
4.315555555555555,4.32,a-vale-i2,2020-21,Holliston-Robert H. Adams Middle School,01360305,  97.1,   4.9,  14.2,   4.4,   0.0
4.297777777777778,4.3,a-vale-i2,2020-21,Holliston-Placentino Elementary,01360010,  96.7,   5.5,  15.0,   5.0,   0.0
4.297777777777778,4.3,a-vale-i2,2020-21,Holliston-Miller School,01360007,  96.7,   5.6,  16.7,   4.9,   0.0
3.8311111111111114,3.83,a-vale-i2,2020-21,Holyoke-Lt Clayre Sullivan Elementary,01370055,  86.2,  22.6,  61.6,  43.2,  12.3
3.4622222222222225,3.46,a-vale-i2,2020-21,Holyoke-Holyoke High,01370505,  77.9,  35.8,  68.8,  51.6,  11.0
3.9511111111111115,3.95,a-vale-i2,2020-21,Holyoke-Holyoke STEM Academy,01370320,  88.9,  18.1,  53.4,  38.5,   3.1
3.9644444444444447,3.96,a-vale-i2,2020-21,Holyoke-Veritas Prep Holyoke,01370075,  89.2,  17.8,  58.8,  41.8,  13.1
3.6044444444444443,3.6,a-vale-i2,2020-21,Holyoke-H.B. Lawrence School,01370070,  81.1,  29.1,  77.8,  66.5,  15.3
3.8666666666666667,3.87,a-vale-i2,2020-21,Holyoke-Maurice A Donahue Elementary,01370060,  87.0,  21.1,  65.5,  43.7,  12.6
3.808888888888889,3.81,a-vale-i2,2020-21,Holyoke-Kelly Elementary,01370040,  85.7,  23.1,  68.4,  50.6,  10.6
3.968888888888889,3.97,a-vale-i2,2020-21,Holyoke-E N White Elementary,01370045,  89.3,  17.2,  49.1,  34.2,  10.5
4.173333333333334,4.17,a-vale-i2,2020-21,Holyoke-Joseph Metcalf School,01370003,  93.9,   9.9,  35.3,  19.0,   5.2
4.075555555555556,4.08,a-vale-i2,2020-21,Holyoke-Lt Elmer J McMahon Elementary,01370015,  91.7,  13.8,  41.7,  24.7,   7.0
3.6,3.6,a-vale-i2,2020-21,Holyoke-Morgan Full Service Community School,01370025,  81.0,  29.8,  75.0,  64.0,  13.3
3.7688888888888887,3.77,a-vale-i2,2020-21,Holyoke-William R. Peck School,01370030,  84.8,  24.8,  70.4,  55.6,  11.9
4.346666666666667,4.35,a-vale-i2,2020-21,Holyoke Community Charter (District)-Holyoke Community Charter School,04530005,  97.8,   3.7,  11.0,   3.1,   5.9
4.057777777777778,4.06,a-vale-i2,2020-21,Hoosac Valley Regional-Hoosac Valley Middle School,06030315,  91.3,  14.2,  48.1,  30.8,   0.3
3.986666666666667,3.99,a-vale-i2,2020-21,Hoosac Valley Regional-Hoosac Valley Elementary School,06030020,  89.7,  16.4,  56.0,  37.9,   8.9
3.968888888888889,3.97,a-vale-i2,2020-21,Hoosac Valley Regional-Hoosac Valley High School,06030505,  89.3,  17.8,  44.8,  34.6,   0.0
4.315555555555555,4.32,a-vale-i2,2020-21,Hopedale-Park Street School,01380003,  97.1,   4.9,  17.1,   4.9,  17.1
4.288888888888889,4.29,a-vale-i2,2020-21,Hopedale-Hopedale Jr Sr High,01380505,  96.5,   5.8,  14.3,   7.6,   4.3
4.311111111111111,4.31,a-vale-i2,2020-21,Hopedale-Memorial,01380010,  97.0,   5.0,  12.4,   5.2,   0.7
4.297777777777778,4.3,a-vale-i2,2020-21,Hopkinton-Hopkinton Middle School,01390305,  96.7,   5.6,  14.3,   6.5,   0.8
4.333333333333333,4.33,a-vale-i2,2020-21,Hopkinton-Marathon Elementary School,01390005,  97.5,   4.1,  10.1,   4.6,   0.2
4.191111111111111,4.19,a-vale-i2,2020-21,Hopkinton-Hopkinton Pre-School,01390003,  94.3,   9.0,  35.4,  17.1,   7.3
4.271111111111111,4.27,a-vale-i2,2020-21,Hopkinton-Hopkinton High,01390505,  96.1,   6.6,  22.1,   7.8,   3.9
4.364444444444445,4.36,a-vale-i2,2020-21,Hopkinton-Elmwood,01390010,  98.2,   3.0,   5.2,   2.0,   0.8
4.333333333333333,4.33,a-vale-i2,2020-21,Hopkinton-Hopkins Elementary School,01390015,  97.5,   4.1,  10.9,   3.7,   0.8
4.111111111111111,4.11,a-vale-i2,2020-21,Hudson-David J. Quinn Middle School,01410410,  92.5,  12.4,  39.6,  25.8,   9.1
4.266666666666667,4.27,a-vale-i2,2020-21,Hudson-C A Farley,01410030,  96.0,   6.6,  22.1,  12.9,   6.6
3.977777777777778,3.98,a-vale-i2,2020-21,Hudson-Hudson High,01410505,  89.5,  17.0,  43.9,  33.2,   9.2
4.2444444444444445,4.24,a-vale-i2,2020-21,Hudson-Mulready Elementary,01410007,  95.5,   7.3,  22.9,  12.8,   7.8
4.302222222222222,4.3,a-vale-i2,2020-21,Hudson-Forest Avenue Elementary,01410015,  96.8,   5.2,  16.9,   8.1,   1.5
3.88,3.88,a-vale-i2,2020-21,Hull-Hull High,01420505,  87.3,  21.0,  57.4,  39.2,  20.0
4.195555555555556,4.2,a-vale-i2,2020-21,Hull-Lillian M Jacobs,01420015,  94.4,   9.1,  36.4,  17.8,  10.1
4.017777777777778,4.02,a-vale-i2,2020-21,Hull-Memorial Middle,01420305,  90.4,  15.9,  47.3,  30.3,  14.9
4.257777777777777,4.26,a-vale-i2,2020-21,Innovation Academy Charter (District)-Innovation Academy Charter School,04350305,  95.8,   7.0,  16.1,   9.4,   0.0
4.32,4.32,a-vale-i2,2020-21,Ipswich-Ipswich High,01440505,  97.2,   4.9,  12.0,   5.6,   1.1
4.355555555555555,4.36,a-vale-i2,2020-21,Ipswich-Ipswich Middle School,01440305,  98.0,   3.6,   8.3,   1.6,   2.1
4.333333333333333,4.33,a-vale-i2,2020-21,Ipswich-Paul F Doyon Memorial,01440007,  97.5,   4.3,   9.7,   2.7,   0.3
4.328888888888889,4.33,a-vale-i2,2020-21,Ipswich-Winthrop,01440015,  97.4,   4.4,  12.0,   4.1,   4.9
3.902222222222222,3.9,a-vale-i2,2020-21,KIPP Academy Boston Charter School (District)-KIPP Academy Boston Charter School,04630205,  87.8,  20.9,  64.8,  41.0,   1.1
3.991111111111111,3.99,a-vale-i2,2020-21,KIPP Academy Lynn Charter (District)-KIPP Academy Lynn Charter School,04290010,  89.8,  17.9,  56.3,  34.8,   0.1
3.8533333333333335,3.85,a-vale-i2,2020-21,King Philip-King Philip Regional High,06900505,  86.7,  22.0,  59.0,  40.6,   6.6
4.2844444444444445,4.28,a-vale-i2,2020-21,King Philip-King Philip Middle School,06900510,  96.4,   6.1,  16.5,   6.7,   7.6
4.266666666666667,4.27,a-vale-i2,2020-21,Kingston-Kingston Elementary,01450005,  96.0,   6.6,  19.3,   8.9,   2.5
4.253333333333334,4.25,a-vale-i2,2020-21,Kingston-Kingston Intermediate,01450020,  95.7,   7.2,  23.7,   8.6,   0.0
4.288888888888889,4.29,a-vale-i2,2020-21,Lawrence-Parthum Middle School,01490027,  96.5,   6.1,  20.0,   7.6,   0.0
1.1377777777777778,1.14,a-vale-i2,2020-21,Lawrence-RISE Academy,01490615,  25.6, 101.5, 100.0,  97.3,   0.0
4.195555555555556,4.2,a-vale-i2,2020-21,Lawrence-Lawlor Early Childhood Center,01490002,  94.4,   8.8,  28.1,  15.0,   0.0
4.204444444444444,4.2,a-vale-i2,2020-21,Lawrence-John Breen School,01490003,  94.6,   8.1,  31.8,  20.0,   0.0
4.137777777777777,4.14,a-vale-i2,2020-21,Lawrence-South Lawrence East Elementary School,01490004,  93.1,  11.8,  40.0,  23.8,   0.0
4.413333333333333,4.41,a-vale-i2,2020-21,Lawrence-Community Day Arlington,01490009,  99.3,   1.1,   4.2,   2.4,   0.0
4.213333333333333,4.21,a-vale-i2,2020-21,Lawrence-Lawrence Family Public Academy,01490011,  94.8,   8.7,  32.9,  15.9,   0.0
4.155555555555556,4.16,a-vale-i2,2020-21,Lawrence-Alexander B Bruce,01490015,  93.5,  11.1,  36.5,  23.9,   0.0
4.431111111111111,4.43,a-vale-i2,2020-21,Lawrence-Arlington Middle School,01490017,  99.7,   0.4,   0.7,   0.2,   0.0
4.368888888888889,4.37,a-vale-i2,2020-21,Lawrence-Robert Frost,01490018,  98.3,   3.0,   7.3,   2.8,   0.0
4.173333333333334,4.17,a-vale-i2,2020-21,Lawrence-James F Hennessey,01490020,  93.9,   9.9,  34.6,  19.7,   0.0
4.288888888888889,4.29,a-vale-i2,2020-21,Lawrence-Gerard A. Guilmette,01490022,  96.5,   6.0,  19.7,   5.0,   0.0
4.4,4.4,a-vale-i2,2020-21,Lawrence-Guilmette Middle School,01490025,  99.0,   1.7,   3.4,   1.7,   0.0
4.026666666666666,4.03,a-vale-i2,2020-21,Lawrence-Rollins Early Childhood Center,01490001,  90.6,  14.8,  42.8,  31.3,   0.0
4.28,4.28,a-vale-i2,2020-21,Lawrence-Francis M Leahy,01490040,  96.3,   6.3,  20.2,  12.7,   0.0
4.168888888888889,4.17,a-vale-i2,2020-21,Lawrence-Oliver Partnership School,01490048,  93.8,  10.8,  38.6,  19.3,   0.0
4.408888888888889,4.41,a-vale-i2,2020-21,Lawrence-UP Academy Oliver Middle School,01490049,  99.2,   1.3,   2.6,   0.3,   0.0
4.408888888888889,4.41,a-vale-i2,2020-21,Lawrence-Edward F. Parthum,01490053,  99.2,   1.3,   3.2,   1.3,   0.0
4.248888888888889,4.25,a-vale-i2,2020-21,Lawrence-John K Tarbox,01490075,  95.6,   7.6,  26.2,  10.9,   0.0
4.391111111111111,4.39,a-vale-i2,2020-21,Lawrence-Emily G Wetherbee,01490080,  98.8,   2.1,   4.0,   2.4,   0.0
4.093333333333333,4.09,a-vale-i2,2020-21,Lawrence-Spark Academy,01490085,  92.1,  13.9,  38.5,  29.0,   0.0
4.306666666666667,4.31,a-vale-i2,2020-21,Lawrence-UP Academy Leonard Middle School,01490090,  96.9,   5.4,  14.8,   7.6,   0.0
3.933333333333333,3.93,a-vale-i2,2020-21,Lawrence-Lawrence High School,01490515,  88.5,  19.7,  43.1,  33.0,  19.0
4.444444444444445,4.44,a-vale-i2,2020-21,Lawrence-Frost Middle School,01490525, 100.0,   0.0,   0.0,   0.0,   0.0
4.044444444444444,4.04,a-vale-i2,2020-21,Lawrence-High School Learning Center,01490536,  91.0,  14.2,  34.1,  30.8,   0.5
3.4755555555555557,3.48,a-vale-i2,2020-21,Lawrence-School for Exceptional Studies,01490537,  78.2,  37.7,  73.3,  60.3,   0.0
4.293333333333333,4.29,a-vale-i2,2020-21,Lawrence Family Development Charter (District)-Lawrence Family Development Charter School,04540205,  96.6,   5.8,  18.5,   7.5,   2.2
4.32,4.32,a-vale-i2,2020-21,Learning First Charter Public School (District)-Learning First Charter Public School,04860105,  97.2,   4.8,  15.6,   3.9,   0.1
4.2,4.2,a-vale-i2,2020-21,Lee-Lee Middle/High School,01500505,  94.5,   9.1,  35.3,   9.5,   3.3
4.2444444444444445,4.24,a-vale-i2,2020-21,Lee-Lee Elementary,01500025,  95.5,   7.3,  28.2,  12.4,   2.3
4.191111111111111,4.19,a-vale-i2,2020-21,Leicester-Leicester Middle,01510015,  94.3,   9.5,  34.4,  17.4,   1.4
4.013333333333334,4.01,a-vale-i2,2020-21,Leicester-Leicester High,01510505,  90.3,  16.3,  52.7,  32.1,   2.5
4.2844444444444445,4.28,a-vale-i2,2020-21,Leicester-Leicester Integrated Preschool,01510001,  96.4,   5.4,  15.8,   7.9,   0.0
4.217777777777778,4.22,a-vale-i2,2020-21,Leicester-Leicester Elementary,01510005,  94.9,   8.2,  27.0,  14.0,   2.4
4.32,4.32,a-vale-i2,2020-21,Lenox-Lenox Memorial High,01520505,  97.2,   4.8,  11.5,   4.7,   6.5
4.302222222222222,4.3,a-vale-i2,2020-21,Lenox-Morris,01520015,  96.8,   5.3,  15.3,   8.0,   0.0
4.08,4.08,a-vale-i2,2020-21,Leominster-Lincoln School,01530005,  91.8,   6.9,  25.9,  29.6,  18.5
4.302222222222222,4.3,a-vale-i2,2020-21,Leominster-Fall Brook,01530007,  96.8,   5.1,  16.2,   8.4,  16.0
4.253333333333334,4.25,a-vale-i2,2020-21,Leominster-Frances Drake School,01530010,  95.7,   6.9,  23.4,  13.3,  22.6
4.075555555555556,4.08,a-vale-i2,2020-21,Leominster-Center For Technical Education Innovation,01530605,  91.7,  13.8,  45.4,  30.0,  42.0
4.204444444444444,4.2,a-vale-i2,2020-21,Leominster-Northwest,01530030,  94.6,   8.7,  28.8,  16.8,  27.2
4.106666666666667,4.11,a-vale-i2,2020-21,Leominster-Priest Street,01530040,  92.4,  11.9,  39.3,  27.0,  30.3
3.911111111111111,3.91,a-vale-i2,2020-21,Leominster-Samoset School,01530045,  88.0,  19.6,  51.8,  36.8,  31.3
4.328888888888889,4.33,a-vale-i2,2020-21,Leominster-Bennett,01530003,  97.4,   1.9,   0.0,   9.2,   0.0
3.92,3.92,a-vale-i2,2020-21,Leominster-Sky View Middle School,01530320,  88.2,  19.5,  53.3,  40.8,  30.1
4.226666666666667,4.23,a-vale-i2,2020-21,Leominster-Johnny Appleseed,01530025,  95.1,   8.0,  24.5,  13.9,  23.3
4.155555555555556,4.16,a-vale-i2,2020-21,Leominster-Leominster High School,01530505,  93.5,  10.6,  30.4,  19.8,  23.2
3.9422222222222225,3.94,a-vale-i2,2020-21,Leominster-Leominster Center for Excellence,01530515,  88.7,  17.8,  60.5,  46.5,  39.5
4.271111111111111,4.27,a-vale-i2,2020-21,Leverett-Leverett Elementary,01540005,  96.1,   6.4,  21.2,  10.2,   2.5
4.391111111111111,4.39,a-vale-i2,2020-21,Lexington-Maria Hastings,01550035,  98.8,   2.0,   2.7,   0.5,   0.3
4.377777777777778,4.38,a-vale-i2,2020-21,Lexington-Lexington High,01550505,  98.5,   2.5,   4.9,   2.5,   1.0
4.2444444444444445,4.24,a-vale-i2,2020-21,Lexington-Wm Diamond Middle,01550310,  95.5,   7.7,  28.2,  11.7,   0.6
4.293333333333333,4.29,a-vale-i2,2020-21,Lexington-Jonas Clarke Middle,01550305,  96.6,   5.8,  18.8,   7.2,   1.1
4.386666666666667,4.39,a-vale-i2,2020-21,Lexington-Joseph Estabrook,01550010,  98.7,   2.2,   3.9,   0.7,   0.6
4.364444444444445,4.36,a-vale-i2,2020-21,Lexington-Harrington,01550030,  98.2,   3.1,   8.7,   2.7,   0.9
4.382222222222222,4.38,a-vale-i2,2020-21,Lexington-Fiske,01550015,  98.6,   2.4,   5.1,   1.5,   0.3
4.253333333333334,4.25,a-vale-i2,2020-21,Lexington-Lexington Children's Place,01550001,  95.7,   6.8,  23.1,  13.8,   4.6
4.355555555555555,4.36,a-vale-i2,2020-21,Lexington-Bridge,01550006,  98.0,   3.3,   9.1,   2.9,   0.0
4.4,4.4,a-vale-i2,2020-21,Lexington-Bowman,01550008,  99.0,   1.6,   1.1,   1.3,   0.2
4.213333333333333,4.21,a-vale-i2,2020-21,Libertas Academy Charter School (District)-Libertas Academy Charter School,35140305,  94.8,   8.6,  22.8,  14.6,  20.1
4.28,4.28,a-vale-i2,2020-21,Lincoln-Lincoln School,01570025,  96.3,   6.1,  22.1,   6.3,   0.4
4.213333333333333,4.21,a-vale-i2,2020-21,Lincoln-Hanscom Primary,01570006,  94.8,   7.9,  31.1,  14.5,   0.3
4.2,4.2,a-vale-i2,2020-21,Lincoln-Hanscom Middle,01570305,  94.5,   8.3,  31.7,  16.6,   0.4
4.328888888888889,4.33,a-vale-i2,2020-21,Lincoln-Sudbury-Lincoln-Sudbury Regional High,06950505,  97.4,   4.4,  10.8,   3.8,   0.3
4.297777777777778,4.3,a-vale-i2,2020-21,Littleton-Littleton High School,01580505,  96.7,   5.5,  11.8,   7.1,   2.1
4.311111111111111,4.31,a-vale-i2,2020-21,Littleton-Littleton Middle School,01580305,  97.0,   5.0,  12.1,   5.3,   1.8
4.355555555555555,4.36,a-vale-i2,2020-21,Littleton-Russell St Elementary,01580015,  98.0,   3.3,   6.1,   4.0,   1.3
4.355555555555555,4.36,a-vale-i2,2020-21,Littleton-Shaker Lane Elementary,01580005,  98.0,   3.2,   6.1,   2.6,   1.1
4.337777777777777,4.34,a-vale-i2,2020-21,Longmeadow-Williams Middle,01590305,  97.6,   4.1,   8.9,   3.6,   0.0
4.3244444444444445,4.32,a-vale-i2,2020-21,Longmeadow-Wolf Swamp Road,01590025,  97.3,   4.4,  13.4,   5.0,   0.0
4.368888888888889,4.37,a-vale-i2,2020-21,Longmeadow-Glenbrook Middle,01590017,  98.3,   2.9,   5.1,   1.8,   0.3
