Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Grade 11 and 12 Students,# Students Completing Advanced,% Students Completing Advanced,% ELA,% Math,% Science and Technology,% Computer and Information Science,% History and Social Sciences,% Arts,% All Other Subjects,Ch 74 Secondary Cooperative Program
NA,NA,a-curv-i4,2023-24,Boston Preparatory Charter Public (District)-Boston Preparatory Charter Public School,04160305,           2,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-Another Course To College,00350541,           3,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-Boston Adult Tech Academy,00350548,           5,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-Boston Arts Academy,00350546,          29,          14,  48.3,  10.3,  27.6,  17.2,   0.0,   0.0,   0.0,   6.9,   0.0
NA,NA,a-curv-i4,2023-24,Boston-Boston Collaborative High School,00350755,           8,           2,  25.0,   0.0,  25.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Boston-Boston Community Leadership Academy,00350558,           7,           4,  57.1,  57.1,  42.9,   0.0,   0.0,  14.3,   0.0,  14.3,   0.0
NA,NA,a-curv-i4,2023-24,Boston-Boston International High School & Newcomers Academy,00350507,           5,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-Boston Latin Academy,00350545,         161,         159,  98.8,  39.8,  93.2,   5.0,   8.1,  73.9,   0.0,  14.3,   0.0
NA,NA,a-curv-i4,2023-24,Boston-Boston Latin School,00350560,         359,         358,  99.7,  23.4,  96.9,  46.8,  19.8,  66.9,   7.5,  22.3,   0.0
NA,NA,a-curv-i4,2023-24,Boston-Brighton High School,00350505,          12,           5,  41.7,   8.3,  41.7,   0.0,   8.3,   8.3,   8.3,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Boston-Burke High School,00350525,           3,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-Carter School,00350036,           1,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-Charlestown High School,00350515,          15,           7,  46.7,  13.3,  20.0,  13.3,   6.7,  20.0,   0.0,  13.3,   0.0
NA,NA,a-curv-i4,2023-24,Boston-Community Academy,00350518,           1,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-Community Academy of Science and Health,00350581,           3,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-Dearborn 6-12 STEM Academy,00350074,           3,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-East Boston High School,00350530,          55,          32,  58.2,   3.6,  45.5,   7.3,  20.0,  12.7,   0.0,   1.8,   0.0
NA,NA,a-curv-i4,2023-24,Boston-English High School,00350535,           9,           6,  66.7,  33.3,  44.4,  11.1,  22.2,  33.3,  11.1,  22.2,   0.0
NA,NA,a-curv-i4,2023-24,Boston-Excel High School,00350522,          17,          10,  58.8,  41.2,  52.9,  23.5,  23.5,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Boston-Fenway High School,00350540,           4,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-Henderson K-12 Inclusion School Upper,00350426,          11,           6,  54.5,   9.1,  54.5,   0.0,   9.1,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Boston-Horace Mann School for the Deaf Hard of Hearing,00350750,           1,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-Lyon High School,00350655,           3,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-Madison Park Technical Vocational High School,00350537,          10,           5,  50.0,  10.0,  20.0,   0.0,   0.0,  10.0,  10.0,  30.0,   0.0
NA,NA,a-curv-i4,2023-24,Boston-Margarita Muniz Academy,00350549,           1,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-Melvin H. King South End Academy,00350363,           2,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Boston-New Mission High School,00350542,           9,           9, 100.0,  66.7, 100.0,  11.1,  11.1,  33.3,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Boston-O'Bryant School of Math & Science,00350575,          57,          54,  94.7,  59.6,  82.5,  47.4,  15.8,  36.8,   0.0,   8.8,   0.0
NA,NA,a-curv-i4,2023-24,Boston-Quincy Upper School,00350565,           7,           7, 100.0, 100.0, 100.0, 100.0,   0.0, 100.0, 100.0, 100.0,   0.0
NA,NA,a-curv-i4,2023-24,Boston-Snowden International High School,00350690,          12,          11,  91.7,  75.0,  83.3,  58.3,   0.0,  58.3,  25.0,  50.0,   0.0
NA,NA,a-curv-i4,2023-24,Boston-TechBoston Academy,00350657,           7,           2,  28.6,   0.0,  28.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Bourne-Bourne High School,00360505,         139,         102,  73.4,  22.3,  56.8,  17.3,   8.6,  27.3,   2.9,   5.0,   0.0
NA,NA,a-curv-i4,2023-24,Braintree-Braintree High,00400505,         477,         333,  69.8,   8.8,  67.7,  16.6,   3.4,  24.5,   3.1,   5.9,   0.0
NA,NA,a-curv-i4,2023-24,Bridgewater-Raynham-Bridgewater-Raynham Regional,06250505,         525,         328,  62.5,  26.7,  50.9,  21.7,   0.0,  10.1,   1.9,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Bridgewater-Raynham-Therapeutic Day School,06250415,           5,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Bristol County Agricultural-Bristol County Agricultural High,09100705,         225,          69,  30.7,   0.0,  11.1,  14.7,   0.0,   0.0,   0.0,   0.0,  18.7
NA,NA,a-curv-i4,2023-24,Bristol-Plymouth Regional Vocational Technical-Bristol-Plymouth Vocational Technical,08100605,         524,         410,  78.2,  15.6,  22.9,   0.0,   0.0,   0.0,   0.0,  44.1,  43.3
NA,NA,a-curv-i4,2023-24,Brockton-Brockton High,00440505,         199,         122,  61.3,  20.6,  53.8,  22.6,   3.0,  11.6,   4.0,   9.5,   0.0
NA,NA,a-curv-i4,2023-24,Brockton-Brockton Virtual Learning Academy,00440705,           6,           1,  16.7,   0.0,  16.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Brockton-Edison Day Academy,00440535,          13,           3,  23.1,   0.0,  23.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Brockton-Edison Evening Academy,00440520,           5,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Brockton-Huntington Therapeutic Day School,00440400,           3,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Brooke Charter School (District)-Brooke Charter School,04280305,           4,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Brookline-Brookline High,00460505,         559,         533,  95.3,   0.0,  90.2,  58.9,   5.2,  26.7,   3.8,  16.1,   0.0
NA,NA,a-curv-i4,2023-24,Burlington-Burlington High,00480505,         253,         185,  73.1,  29.6,  61.7,  22.5,   9.5,  28.9,   2.8,   3.2,   0.0
NA,NA,a-curv-i4,2023-24,Cambridge-Cambridge Rindge and Latin,00490506,         341,         279,  81.8,  28.2,  66.6,  40.8,  14.4,  39.3,   5.3,  11.1,   2.6
NA,NA,a-curv-i4,2023-24,Canton-Canton High,00500505,         269,         219,  81.4,  46.8,  56.9,  24.9,   1.9,  36.4,   1.1,   4.5,   0.0
NA,NA,a-curv-i4,2023-24,Cape Cod Regional Vocational Technical-Cape Cod Region Vocational Technical,08150605,         243,         228,  93.8,  11.1,  12.8,   0.0,   0.0,  12.3,   0.0,  93.4,  41.2
NA,NA,a-curv-i4,2023-24,Carver-Carver Middle/High School,00520405,         170,         111,  65.3,  10.6,  55.9,  31.8,   3.5,  14.7,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Central Berkshire-Wahconah Regional High,06350505,         218,         161,  73.9,  18.8,  61.0,  17.4,   0.9,  13.3,   5.0,   6.4,   0.0
NA,NA,a-curv-i4,2023-24,Chelmsford-Chelmsford High,00560505,         453,         437,  96.5,  82.3,  60.3,  64.0,   6.6,  79.2,  13.0,  59.4,   0.0
NA,NA,a-curv-i4,2023-24,Chelsea-Chelsea High,00570505,          42,          29,  69.0,  52.4,  38.1,  21.4,  19.0,  33.3,   2.4,  14.3,   0.0
NA,NA,a-curv-i4,2023-24,Chelsea-Chelsea Opportunity Academy,00570515,           3,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Chelsea-Chelsea Virtual Learning Academy,00570705,           1,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Chicopee-Chicopee Academy,00610021,           8,           1,  12.5,  12.5,  12.5,   0.0,   0.0,   0.0,   0.0,  12.5,   0.0
NA,NA,a-curv-i4,2023-24,Chicopee-Chicopee Comprehensive High School,00610510,         323,         164,  50.8,  14.6,  25.4,  12.1,   1.2,  10.2,   0.0,  24.5,   2.8
NA,NA,a-curv-i4,2023-24,Chicopee-Chicopee High,00610505,         160,         101,  63.1,  16.3,  44.4,  21.3,   0.0,  36.3,   0.0,  18.1,   0.0
NA,NA,a-curv-i4,2023-24,City on a Hill Charter Public School (District)-City on a Hill Charter Public School,04370505,           1,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Clinton-Clinton Senior High,00640505,         143,          87,  60.8,  18.2,  50.3,  12.6,   7.7,  16.8,   0.0,   3.5,   0.0
NA,NA,a-curv-i4,2023-24,Cohasset-Cohasset High School,00650505,         182,         171,  94.0,  62.1,  76.4,  17.6,   0.5,  37.9,   0.0,   6.6,   0.0
NA,NA,a-curv-i4,2023-24,Collegiate Charter School of Lowell (District)-Collegiate Charter School of Lowell,35030205,          23,          13,  56.5,  17.4,  43.5,   0.0,   0.0,  17.4,   0.0,  26.1,   0.0
NA,NA,a-curv-i4,2023-24,Community Charter School of Cambridge (District)-Community Charter School of Cambridge,04360305,           2,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Concord-Carlisle-Concord Carlisle High,06400505,         463,         398,  86.0,   9.7,  84.0,  30.2,   0.2,   0.9,   3.2,   9.9,   0.0
NA,NA,a-curv-i4,2023-24,Danvers-Danvers High,00710505,         309,         251,  81.2,  18.4,  55.3,  49.5,  12.0,  43.0,   7.1,   1.6,   0.0
NA,NA,a-curv-i4,2023-24,Dartmouth-Dartmouth High,00720505,         386,         306,  79.3,  33.4,  60.1,  22.3,   8.5,  24.6,  14.2,   2.8,   0.0
NA,NA,a-curv-i4,2023-24,Dedham-Dedham High,00730505,         240,         176,  73.3,  19.2,  66.3,  24.2,   5.4,  29.2,   3.3,   5.8,   0.0
NA,NA,a-curv-i4,2023-24,Dennis-Yarmouth-Dennis-Yarmouth Regional High,06450505,         197,         119,  60.4,  25.9,  34.5,  22.8,   6.1,  33.0,   2.5,   1.0,   0.0
NA,NA,a-curv-i4,2023-24,Dighton-Rehoboth-Dighton-Rehoboth Regional High School,06500505,         284,         154,  54.2,  15.1,  45.8,  16.9,   3.9,  20.4,   1.1,   1.1,   0.0
NA,NA,a-curv-i4,2023-24,Douglas-Douglas High School,00770505,         146,          89,  61.0,  17.8,  49.3,  28.8,   0.0,  21.9,   0.0,   1.4,   0.0
NA,NA,a-curv-i4,2023-24,Dover-Sherborn-Dover-Sherborn Regional High,06550505,         248,         231,  93.1,  33.9,  92.7,  35.9,   3.6,  48.8,   2.0,   6.0,   0.0
NA,NA,a-curv-i4,2023-24,Dracut-Dracut Senior High,00790505,         254,         145,  57.1,  14.2,  46.5,  24.0,   0.0,  16.5,   0.0,   9.1,   0.0
NA,NA,a-curv-i4,2023-24,Dudley-Charlton Reg-Shepherd Hill Regional High,06580505,         342,         242,  70.8,  15.8,  51.8,  45.3,   8.5,   5.3,   0.3,   3.8,   0.0
NA,NA,a-curv-i4,2023-24,Duxbury-Duxbury High,00820505,         413,         373,  90.3,  31.5,  85.5,  18.9,   9.7,  53.3,   2.9,   9.2,   0.0
NA,NA,a-curv-i4,2023-24,East Bridgewater-East Bridgewater JR./SR. High School,00830505,         221,         150,  67.9,  28.5,  61.1,  15.4,   0.0,   5.9,   1.4,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,East Longmeadow-East Longmeadow High,00870505,         295,         227,  76.9,  27.8,  70.8,  20.3,   4.7,  23.4,   0.0,   2.4,   1.0
NA,NA,a-curv-i4,2023-24,Easthampton-Easthampton High,00860505,         141,          90,  63.8,  59.6,  19.1,  12.8,   0.0,   4.3,   0.7,   2.1,   0.0
NA,NA,a-curv-i4,2023-24,Easton-Oliver Ames High,00880505,         439,         322,  73.3,  13.2,  56.7,  28.7,   2.7,  40.5,   0.9,   0.5,   0.0
NA,NA,a-curv-i4,2023-24,Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District)-Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School,04520505,           6,           5,  83.3,  16.7,  83.3,  16.7,   0.0,  66.7,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Essex North Shore Agricultural and Technical School District-Essex North Shore Agricultural and Technical School,08170505,         646,         517,  80.0,   4.8,  47.2,  20.6,   0.0,  26.9,   0.0,   0.0,  49.7
NA,NA,a-curv-i4,2023-24,Everett-Devens School,00930030,           3,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Everett-Everett High,00930505,         178,         110,  61.8,  16.3,  53.4,   3.9,   8.4,   2.8,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Excel Academy Charter (District)-Excel Academy Charter School,04100205,          26,          26, 100.0,  73.1, 100.0,  42.3,   7.7,  73.1,   0.0,   7.7,   0.0
NA,NA,a-curv-i4,2023-24,Fairhaven-Fairhaven High,00940505,         248,         161,  64.9,  23.8,  57.3,  10.9,   0.0,  10.5,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Fall River-B M C Durfee High,00950505,         494,         320,  64.8,  29.1,  43.3,  41.5,   1.4,  13.8,   0.4,   7.1,   0.8
NA,NA,a-curv-i4,2023-24,Fall River-Resiliency Preparatory Academy,00950525,          27,           7,  25.9,   0.0,   0.0,  25.9,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Fall River-Stone PK-12 School,00950340,           4,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Falmouth-Falmouth High,00960505,         283,         215,  76.0,  15.2,  66.4,  20.8,   6.0,  46.3,   6.0,  12.4,   0.0
NA,NA,a-curv-i4,2023-24,Fitchburg-Fitchburg High,00970505,         116,          89,  76.7,  40.5,  56.9,  25.9,  16.4,  32.8,   3.4,  21.6,   0.0
NA,NA,a-curv-i4,2023-24,Fitchburg-Goodrich Academy,00970510,          67,          15,  22.4,   1.5,  10.4,   9.0,   0.0,   3.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Four Rivers Charter Public (District)-Four Rivers Charter Public School,04130505,          57,          51,  89.5,   0.0,  89.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Foxborough Regional Charter (District)-Foxborough Regional Charter School,04460550,          38,          29,  76.3,  44.7,  52.6,  44.7,   2.6,  39.5,   7.9,  10.5,   0.0
NA,NA,a-curv-i4,2023-24,Foxborough-Foxborough High,00990505,         297,         209,  70.4,  20.9,  53.9,  15.8,   1.7,  44.8,   2.0,  12.1,   0.0
NA,NA,a-curv-i4,2023-24,Framingham-Framingham High School,01000515,         537,         392,  73.0,  20.9,  60.9,  12.5,   1.5,  28.5,   3.7,   9.3,   0.0
NA,NA,a-curv-i4,2023-24,Francis W. Parker Charter Essential (District)-Francis W. Parker Charter Essential School,04780505,          95,          80,  84.2,   0.0,  75.8,  51.6,   0.0,   0.0,   0.0,   1.1,   0.0
NA,NA,a-curv-i4,2023-24,Franklin County Regional Vocational Technical-Franklin County Technical,08180605,         266,         171,  64.3,  17.7,  31.2,   0.0,   0.0,   0.0,   0.0,   0.0,  36.1
NA,NA,a-curv-i4,2023-24,Franklin-Franklin High,01010505,         640,         495,  77.3,  16.1,  70.3,  29.1,   3.6,  43.4,   7.0,   7.2,   0.0
NA,NA,a-curv-i4,2023-24,Freetown-Lakeville-Apponequet Regional High,06650505,         322,         200,  62.1,  32.6,  43.2,  25.2,  10.2,  33.9,   5.9,   7.1,   0.0
NA,NA,a-curv-i4,2023-24,Frontier-Frontier Regional,06700505,         155,         100,  64.5,  21.3,  58.7,  10.3,   6.5,  16.8,   0.0,   5.2,   0.0
NA,NA,a-curv-i4,2023-24,Gardner-Gardner Academy for Learning and Technology,01030515,          62,          43,  69.4,  51.6,  43.5,  30.6,  16.1,  50.0,  29.0,  54.8,   0.0
NA,NA,a-curv-i4,2023-24,Gardner-Gardner High,01030505,         182,         126,  69.2,  40.7,  65.4,  34.6,   3.3,  30.2,   4.9,  15.4,   0.0
NA,NA,a-curv-i4,2023-24,Gateway-Gateway Regional High,06720505,          69,          42,  60.9,  23.2,  36.2,  39.1,  13.0,  17.4,   2.9,   4.3,   0.0
NA,NA,a-curv-i4,2023-24,Georgetown-Georgetown High School,01050505,         122,          82,  67.2,  21.3,  59.0,   2.5,   0.0,  27.9,   0.0,   2.5,   0.0
NA,NA,a-curv-i4,2023-24,Gill-Montague-Turners Fall High,06740505,          66,          43,  65.2,  25.8,  53.0,  19.7,   0.0,   9.1,   1.5,  10.6,   0.0
NA,NA,a-curv-i4,2023-24,Global Learning Charter Public (District)-Global Learning Charter Public School,04960305,          18,          13,  72.2,  38.9,  61.1,  16.7,   0.0,  33.3,   0.0,  50.0,   0.0
NA,NA,a-curv-i4,2023-24,Gloucester-Gloucester High,01070505,         309,         136,  44.0,   8.4,  39.8,  12.0,   3.6,   5.8,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Grafton-Grafton High School,01100505,         314,         232,  73.9,  55.1,  60.8,  19.4,   7.0,  21.7,   0.6,   3.2,   0.0
NA,NA,a-curv-i4,2023-24,Granby-Granby Jr Sr High School,01110505,          84,          58,  69.0,  32.1,  57.1,  16.7,   9.5,  25.0,   0.0,   1.2,   0.0
NA,NA,a-curv-i4,2023-24,Greater Commonwealth Virtual District-Greater Commonwealth Virtual School,39010900,         221,          84,  38.0,   6.3,  33.0,   4.1,   1.8,   5.9,   0.9,   4.5,   0.0
NA,NA,a-curv-i4,2023-24,Greater Fall River Regional Vocational Technical-Diman Regional Vocational Technical High,08210605,         503,         459,  91.3,   9.7,  55.9,  10.7,   0.2,   5.0,   0.0,  73.0,  39.8
NA,NA,a-curv-i4,2023-24,Greater Lawrence Regional Vocational Technical-Gr Lawrence Regional Vocational Technical,08230605,         125,          83,  66.4,   8.8,  54.4,   0.0,   0.0,   8.0,   0.0,   0.0,  42.4
NA,NA,a-curv-i4,2023-24,Greater Lowell Regional Vocational Technical-Gr Lowell Regional Vocational Technical,08280605,         409,         371,  90.7,  10.3,  50.1,  38.9,   2.2,   2.7,   1.5,  50.9,  45.0
NA,NA,a-curv-i4,2023-24,Greater New Bedford Regional Vocational Technical-Gr New Bedford Vocational Technical,08250605,         585,         375,  64.1,   5.3,  50.4,  21.9,   0.0,   4.6,   0.0,   0.0,  32.1
NA,NA,a-curv-i4,2023-24,Greenfield-Greenfield High,01140505,         108,          60,  55.6,  41.7,  33.3,  31.5,   0.9,  29.6,   0.9,  12.0,   0.0
NA,NA,a-curv-i4,2023-24,Groton-Dunstable-Groton Dunstable Regional,06730505,         297,         236,  79.5,  14.1,  71.0,  48.5,   0.0,   9.1,   1.3,   2.7,   0.0
NA,NA,a-curv-i4,2023-24,Hadley-Hopkins Academy,01170505,          65,          54,  83.1,  26.2,  73.8,  41.5,   0.0,  33.8,   0.0,   3.1,   0.0
NA,NA,a-curv-i4,2023-24,Hamilton-Wenham-Hamilton-Wenham Regional High,06750505,         192,         161,  83.9,  14.1,  72.9,  39.6,   7.8,  33.9,   0.0,  21.4,   0.0
NA,NA,a-curv-i4,2023-24,Hampden Charter School of Science East (District)-Hampden Charter School of Science East,04990305,          16,          16, 100.0,   6.3,  68.8,  43.8,   0.0,  25.0,   0.0,  25.0,   0.0
NA,NA,a-curv-i4,2023-24,Hampden Charter School of Science West (District)-Hampden Charter School of Science West,35160305,          46,          46, 100.0,  63.0,  78.3,  45.7,  23.9,  19.6,   0.0,  34.8,   0.0
NA,NA,a-curv-i4,2023-24,Hampden-Wilbraham-Minnechaug Regional High,06800505,         371,         252,  67.9,  15.6,  63.6,  17.8,   8.1,  21.8,   4.6,   3.2,   0.8
NA,NA,a-curv-i4,2023-24,Hampshire-Hampshire Regional High,06830505,         181,         136,  75.1,  18.8,  53.6,  39.8,   3.9,  18.2,   1.7,  12.7,   0.0
NA,NA,a-curv-i4,2023-24,Hanover-Hanover High,01220505,         324,         257,  79.3,  10.5,  72.8,  22.8,   5.9,  21.3,   4.3,   3.7,   0.0
NA,NA,a-curv-i4,2023-24,Harvard-The Bromfield High School,01250505,         119,         101,  84.9,  16.8,  82.4,  31.9,   4.2,  44.5,   0.0,   5.0,   0.0
NA,NA,a-curv-i4,2023-24,Hatfield-Smith Academy,01270505,          38,          27,  71.1,  21.1,  52.6,  26.3,   7.9,  23.7,   7.9,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Haverhill-Gateway Academy,01280515,          17,           4,  23.5,   0.0,  23.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Haverhill-Greenleaf Academy,01280033,           4,"","","","","","","","","",""
NA,NA,a-curv-i4,2023-24,Haverhill-Haverhill High,01280505,         455,         335,  73.6,  35.2,  54.5,  22.4,   7.7,  25.9,   0.0,   4.6,   0.0
NA,NA,a-curv-i4,2023-24,Hingham-Hingham High,01310505,         473,         469,  99.2,  55.6,  98.1,  80.1,   4.9,  38.5,   1.1,  56.9,   0.0
NA,NA,a-curv-i4,2023-24,Holbrook-Holbrook Middle High School,01330505,          46,          19,  41.3,  15.2,  37.0,   2.2,   0.0,   4.3,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2023-24,Holliston-Holliston High,01360505,         320,         242,  75.6,  25.3,  58.8,  33.1,   8.4,  44.4,   0.0,   7.2,   0.0
