Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Enrolled,# Retained,% Retained,01,02,03,04,05,06,07,08,09,10,11,12
8.0,5,a-degr-i2,2019-20,Harvard-Bromfield,01250505,         619,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
8.0,5,a-degr-i2,2019-20,Hatfield-Hatfield Elementary,01270005,         198,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2019-20,Hatfield-Smith Academy,01270505,         188,           0,   0.0,"","","","","","",   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
8.0,5,a-degr-i2,2019-20,Haverhill-Walnut Square,01280080,          90,           0,   0.0,   0.0,   0.0,"","","","","","","","","",""
8.0,5,a-degr-i2,2019-20,Haverhill-John G Whittier,01280085,         513,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
7.4,5,a-degr-i2,2019-20,Haverhill-Consentino Middle School,01280100,         749,           2,   0.3,"","","","",   0.0,   0.0,   0.0,   0.9,"","","",""
8.0,5,a-degr-i2,2019-20,Haverhill-Tilton Upper Middle School,01280105,         165,           0,   0.0,"","","",   0.0,   0.0,   0.0,"","","","","",""
-3.5999999999999996,1,a-degr-i2,2019-20,Haverhill-Haverhill High,01280505,"       1,807",         104,   5.8,"","","","","","","","",  10.9,   7.7,   2.9,   0.5
-83.6,1,a-degr-i2,2019-20,Haverhill-Crowell,01280515,          24,          11,  45.8,"","","","","","","","",  71.4,  12.5,"",""
8.0,5,a-degr-i2,2019-20,Haverhill-Bradford Elementary,01280008,         405,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2019-20,Haverhill-Golden Hill,01280026,         445,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
7.8,5,a-degr-i2,2019-20,Haverhill-Caleb Dustin Hunking School,01280030,"       1,079",           1,   0.1,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
-11.399999999999999,1,a-degr-i2,2019-20,Haverhill-Greenleaf Academy,01280033,          31,           3,   9.7,"","","","","","","","","",  11.1,   0.0,""
8.0,5,a-degr-i2,2019-20,Haverhill-Dr Paul Nettle,01280050,         580,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
7.2,5,a-degr-i2,2019-20,Haverhill-Pentucket Lake Elementary,01280054,         466,           2,   0.4,   1.1,   0.0,   0.0,   0.8,"","","","","","","",""
7.6,5,a-degr-i2,2019-20,Haverhill-Silver Hill Elementary School,01280067,         542,           1,   0.2,   0.0,   0.0,   0.0,   0.8,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2019-20,Haverhill-TEACH,01280073,          20,           0,   0.0,"","","","","","","","","","","",""
8.0,5,a-degr-i2,2019-20,Haverhill-Tilton,01280075,         325,           0,   0.0,   0.0,   0.0,   0.0,"","","","","","","","",""
6.0,5,a-degr-i2,2019-20,Hawlemont-Hawlemont Regional,06850005,         104,           1,   1.0,   6.7,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
-3.5999999999999996,1,a-degr-i2,2019-20,Helen Y. Davis Leadership Academy Charter Public (District)-Helen Y. Davis Leadership Academy Charter Public School,04190305,         207,          12,   5.8,"","","","","",   4.1,   6.3,   7.4,"","","",""
8.0,5,a-degr-i2,2019-20,Hill View Montessori Charter Public (District)-Hill View Montessori Charter Public School,04550050,         271,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2019-20,Hilltown Cooperative Charter Public (District)-Hilltown Cooperative Charter Public School,04500105,         198,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2019-20,Hingham-East Elementary School,01310005,         374,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
6.4,5,a-degr-i2,2019-20,Hingham-Hingham High,01310505,"       1,297",          10,   0.8,"","","","","","","","",   1.2,   0.6,   0.3,   1.0
8.0,5,a-degr-i2,2019-20,Hingham-Hingham Middle School,01310410,         999,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2019-20,Hingham-South Elementary,01310020,         433,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.4,5,a-degr-i2,2019-20,Hingham-Plymouth River,01310019,         368,           1,   0.3,   1.6,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2019-20,Hingham-Wm L Foster Elementary,01310010,         412,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.6,5,a-degr-i2,2019-20,Holbrook-John F Kennedy,01330018,         531,           1,   0.2,   0.0,   1.0,   0.0,   0.0,   0.0,"","","","","","",""
5.4,5,a-degr-i2,2019-20,Holbrook-Holbrook Middle High School,01330505,         626,           8,   1.3,"","","","","",   0.9,   0.0,   0.8,   1.1,   6.3,   0.0,   0.0
8.0,5,a-degr-i2,2019-20,Holland-Holland Elementary,01350005,         176,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
6.6,5,a-degr-i2,2019-20,Holliston-Holliston High,01360505,         838,           6,   0.7,"","","","","","","","",   1.5,   0.5,   0.5,   0.5
7.8,5,a-degr-i2,2019-20,Holliston-Miller School,01360007,         689,           1,   0.1,"","",   0.0,   0.0,   0.4,"","","","","","",""
8.0,5,a-degr-i2,2019-20,Holliston-Placentino Elementary,01360010,         387,           0,   0.0,   0.0,   0.0,"","","","","","","","","",""
7.8,5,a-degr-i2,2019-20,Holliston-Robert H. Adams Middle School,01360305,         692,           1,   0.1,"","","","","",   0.4,   0.0,   0.0,"","","",""
6.0,5,a-degr-i2,2019-20,Holyoke-Morgan Full Service Community School,01370025,         192,           2,   1.0,   0.0,   0.0,   4.0,   0.0,"","","","","","","",""
5.0,5.0,a-degr-i2,2019-20,Holyoke-Holyoke High,01370505,"       1,517",          22,   1.5,"","","","","","","","",   0.3,   0.0,   0.5,   4.9
8.0,5,a-degr-i2,2019-20,Holyoke-Holyoke STEM Academy,01370320,         221,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
5.4,5,a-degr-i2,2019-20,Holyoke-Veritas Prep Holyoke,01370075,         229,           3,   1.3,"","","","",   2.9,   0.0,"","","","","",""
6.8,5,a-degr-i2,2019-20,Holyoke-H.B. Lawrence School,01370070,         176,           1,   0.6,   1.7,   0.0,   0.0,"","","","","","","","",""
5.0,5.0,a-degr-i2,2019-20,Holyoke-Maurice A Donahue Elementary,01370060,         398,           6,   1.5,   4.9,   1.8,   0.0,   3.8,   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2019-20,Holyoke-Lt Clayre Sullivan Elementary,01370055,         442,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
4.4,4.4,a-degr-i2,2019-20,Holyoke-E N White Elementary,01370045,         284,           5,   1.8,   3.2,   1.9,   3.4,   0.0,   0.0,"","","","","","",""
5.4,5,a-degr-i2,2019-20,Holyoke-Kelly Elementary,01370040,         318,           4,   1.3,   3.3,   0.0,   0.0,   0.0,"","",   4.1,   0.0,"","","",""
8.0,5,a-degr-i2,2019-20,Holyoke-William R. Peck School,01370030,         261,           0,   0.0,"","","",   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
7.4,5,a-degr-i2,2019-20,Holyoke-Lt Elmer J McMahon Elementary,01370015,         342,           1,   0.3,   0.0,   0.0,   0.0,   0.0,   0.0,   2.3,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2019-20,Holyoke-Joseph Metcalf School,01370003,         192,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
3.4000000000000004,3.4,a-degr-i2,2019-20,Holyoke Community Charter (District)-Holyoke Community Charter School,04530005,         620,          14,   2.3,   3.7,   2.6,   5.8,   2.4,   1.2,   0.0,   1.3,   0.0,"","","",""
8.0,5,a-degr-i2,2019-20,Hoosac Valley Regional-Hoosac Valley Elementary School,06030020,         237,           0,   0.0,   0.0,   0.0,   0.0,"","","","","","","","",""
7.4,5,a-degr-i2,2019-20,Hoosac Valley Regional-Hoosac Valley Middle School,06030315,         375,           1,   0.3,"","","",   0.0,   0.0,   0.0,   1.1,"","","","",""
5.0,5.0,a-degr-i2,2019-20,Hoosac Valley Regional-Hoosac Valley High School,06030505,         338,           5,   1.5,"","","","","","","",   0.0,   1.7,   4.1,   0.0,   1.4
8.0,5,a-degr-i2,2019-20,Hopedale-Memorial,01380010,         454,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
7.6,5,a-degr-i2,2019-20,Hopedale-Hopedale Jr Sr High,01380505,         466,           1,   0.2,"","","","","","",   0.0,   0.0,   0.0,   0.0,   0.0,   1.4
6.6,5,a-degr-i2,2019-20,Hopkinton-Marathon Elementary School,01390005,         295,           2,   0.7,   0.7,"","","","","","","","","","",""
8.0,5,a-degr-i2,2019-20,Hopkinton-Hopkinton Middle School,01390305,         858,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2019-20,Hopkinton-Hopkins Elementary School,01390015,         575,           0,   0.0,"","","",   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2019-20,Hopkinton-Elmwood,01390010,         557,           0,   0.0,"",   0.0,   0.0,"","","","","","","","",""
7.8,5,a-degr-i2,2019-20,Hopkinton-Hopkinton High,01390505,"       1,224",           1,   0.1,"","","","","","","","",   0.0,   0.3,   0.0,   0.0
7.0,5,a-degr-i2,2019-20,Hudson-Mulready Elementary,01410007,         198,           1,   0.5,   1.9,   0.0,   0.0,   0.0,"","","","","","","",""
7.4,5,a-degr-i2,2019-20,Hudson-Forest Avenue Elementary,01410015,         289,           1,   0.3,   0.0,   1.2,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2019-20,Hudson-C A Farley,01410030,         333,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2019-20,Hudson-David J. Quinn Middle School,01410410,         624,           0,   0.0,"","","","",   0.0,   0.0,   0.0,"","","","",""
4.0,4.0,a-degr-i2,2019-20,Hudson-Hudson High,01410505,         898,          18,   2.0,"","","","","","","",   0.5,   3.7,   1.8,   2.8,   1.6
8.0,5,a-degr-i2,2019-20,Hull-Memorial Middle,01420305,         177,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2019-20,Hull-Lillian M Jacobs,01420015,         296,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
2.2,2.2,a-degr-i2,2019-20,Hull-Hull High,01420505,         274,           8,   2.9,"","","","","","","","",   0.0,   3.3,   0.0,   7.9
5.0,5.0,a-degr-i2,2019-20,Innovation Academy Charter (District)-Innovation Academy Charter School,04350305,         798,          12,   1.5,"","","","",   1.0,   0.0,   1.0,   0.0,   2.7,   3.0,   2.0,   2.3
8.0,5,a-degr-i2,2019-20,Ipswich-Winthrop,01440015,         282,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.0,5,a-degr-i2,2019-20,Ipswich-Ipswich High,01440505,         546,           3,   0.5,"","","","","","","","",   0.0,   0.7,   0.0,   1.5
7.4,5,a-degr-i2,2019-20,Ipswich-Paul F Doyon Memorial,01440007,         313,           1,   0.3,   1.7,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2019-20,Ipswich-Ipswich Middle School,01440305,         399,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
3.8,3.8,a-degr-i2,2019-20,KIPP Academy Boston Charter School (District)-KIPP Academy Boston Charter School,04630205,         519,          11,   2.1,   4.7,   1.6,   1.4,   0.0,   2.9,   1.6,   5.4,   0.0,"","","",""
5.0,5.0,a-degr-i2,2019-20,KIPP Academy Lynn Charter (District)-KIPP Academy Lynn Charter School,04290010,"       1,477",          22,   1.5,   0.8,   0.0,   1.6,   0.0,   0.0,   0.0,   0.0,   0.8,   6.2,   1.7,   2.5,   4.4
7.2,5,a-degr-i2,2019-20,King Philip-King Philip Regional High,06900505,"       1,238",           5,   0.4,"","","","","","","","",   1.1,   0.0,   0.3,   0.3
8.0,5,a-degr-i2,2019-20,King Philip-King Philip Middle School,06900510,         735,           0,   0.0,"","","","","","",   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2019-20,Kingston-Kingston Elementary,01450005,         302,           0,   0.0,   0.0,   0.0,"","","","","","","","","",""
8.0,5,a-degr-i2,2019-20,Kingston-Kingston Intermediate,01450020,         609,           0,   0.0,"","",   0.0,   0.0,   0.0,   0.0,"","","","","",""
2.0,2.0,a-degr-i2,2019-20,Lawrence-South Lawrence East Elementary School,01490004,         735,          22,   3.0,   6.0,   7.2,   0.7,   1.2,   0.0,"","","","","","",""
1.0,1.0,a-degr-i2,2019-20,Lawrence-School for Exceptional Studies,01490537,         115,           4,   3.5,"",   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  18.2,  10.0,   0.0,  14.3
-49.4,1,a-degr-i2,2019-20,Lawrence-High School Learning Center,01490536,         150,          43,  28.7,"","","","","","","","","",  31.6,  28.6,  27.2
8.0,5,a-degr-i2,2019-20,Lawrence-Frost Middle School,01490525,         537,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
4.4,4.4,a-degr-i2,2019-20,Lawrence-Lawrence High School,01490515,"       3,288",          59,   1.8,"","","","","","","","",   4.5,   1.2,   1.0,   0.0
8.0,5,a-degr-i2,2019-20,Lawrence-UP Academy Leonard Middle School,01490090,         301,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
7.2,5,a-degr-i2,2019-20,Lawrence-Spark Academy,01490085,         474,           2,   0.4,"","","","","",   1.3,   0.0,   0.0,"","","",""
4.2,4.2,a-degr-i2,2019-20,Lawrence-Emily G Wetherbee,01490080,         574,          11,   1.9,   4.8,   4.2,   1.3,   0.0,   1.5,   2.6,   1.4,   0.0,"","","",""
6.4,5,a-degr-i2,2019-20,Lawrence-Community Day Arlington,01490009,         497,           4,   0.8,   1.7,   0.8,   0.8,   0.0,"","","","","","","",""
7.6,5,a-degr-i2,2019-20,Lawrence-Alexander B Bruce,01490015,         490,           1,   0.2,"","",   0.0,   0.0,   0.0,   0.0,   1.2,   0.0,"","","",""
8.0,5,a-degr-i2,2019-20,Lawrence-Arlington Middle School,01490017,         589,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
6.0,5,a-degr-i2,2019-20,Lawrence-Robert Frost,01490018,         486,           5,   1.0,   1.7,   0.9,   1.6,   0.0,"","","","","","","",""
6.8,5,a-degr-i2,2019-20,Lawrence-James F Hennessey,01490020,         163,           1,   0.6,   0.0,   1.3,"","","","","","","","","",""
8.0,5,a-degr-i2,2019-20,Lawrence-Gerard A. Guilmette,01490022,         517,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2019-20,Lawrence-Guilmette Middle School,01490025,         496,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2019-20,Lawrence-Parthum Middle School,01490027,         594,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
5.4,5,a-degr-i2,2019-20,Lawrence-Francis M Leahy,01490040,         462,           6,   1.3,   1.2,   2.3,   3.1,   0.0,   0.0,"","","","","","",""
7.6,5,a-degr-i2,2019-20,Lawrence-Oliver Partnership School,01490048,         482,           1,   0.2,   1.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.4,5,a-degr-i2,2019-20,Lawrence-UP Academy Oliver Middle School,01490049,         324,           1,   0.3,"","","","","",   1.0,   0.0,   0.0,"","","",""
5.0,5.0,a-degr-i2,2019-20,Lawrence-Edward F. Parthum,01490053,         549,           8,   1.5,   2.3,   2.1,   1.5,   0.0,"","","","","","","",""
6.0,5,a-degr-i2,2019-20,Lawrence-John K Tarbox,01490075,         301,           3,   1.0,   3.0,   1.8,   0.0,   0.0,   0.0,"","","","","","",""
7.4,5,a-degr-i2,2019-20,Lawrence Family Development Charter (District)-Lawrence Family Development Charter School,04540205,         617,           2,   0.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   2.4,   0.0,"","","",""
1.7999999999999998,1.8,a-degr-i2,2019-20,Lee-Lee Middle/High School,01500505,         351,          11,   3.1,"","","","","","",   1.9,   1.7,   9.1,   5.1,   0.0,   0.0
7.4,5,a-degr-i2,2019-20,Lee-Lee Elementary,01500025,         289,           1,   0.3,   0.0,   1.7,   0.0,   0.0,   0.0,   0.0,"","","","","",""
7.0,5,a-degr-i2,2019-20,Leicester-Leicester Elementary,01510005,         394,           2,   0.5,   1.1,   0.0,   0.0,   1.1,"","","","","","","",""
8.0,5,a-degr-i2,2019-20,Leicester-Leicester Middle,01510015,         466,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
5.4,5,a-degr-i2,2019-20,Leicester-Leicester High,01510505,         471,           6,   1.3,"","","","","","","","",   2.0,   2.9,   0.0,   0.0
8.0,5,a-degr-i2,2019-20,Lenox-Morris,01520015,         247,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2019-20,Lenox-Lenox Memorial High,01520505,         459,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
8.0,5,a-degr-i2,2019-20,Leominster-Fall Brook,01530007,         566,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
3.0,3.0,a-degr-i2,2019-20,Leominster-Center For Technical Education Innovation,01530605,         722,          18,   2.5,"","","","","","","","",   0.8,   0.0,   0.0,  11.1
-1.4000000000000004,1,a-degr-i2,2019-20,Leominster-Leominster Center for Excellence,01530515,          43,           2,   4.7,"","","","","","","","",  20.0,   0.0,   0.0,   0.0
4.4,4.4,a-degr-i2,2019-20,Leominster-Leominster High School,01530505,"       1,112",          20,   1.8,"","","","","","","","",   1.9,   2.3,   1.3,   1.7
7.6,5,a-degr-i2,2019-20,Leominster-Sky View Middle School,01530320,         896,           2,   0.2,"","","","","",   0.3,   0.4,   0.0,"","","",""
7.6,5,a-degr-i2,2019-20,Leominster-Samoset School,01530045,         515,           1,   0.2,"","","","","",   0.0,   0.6,   0.0,"","","",""
8.0,5,a-degr-i2,2019-20,Leominster-Northwest,01530030,         632,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.6,5,a-degr-i2,2019-20,Leominster-Johnny Appleseed,01530025,         579,           1,   0.2,   0.9,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.0,5,a-degr-i2,2019-20,Leominster-Frances Drake School,01530010,         443,           2,   0.5,   1.2,   1.3,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2019-20,Leverett-Leverett Elementary,01540005,         108,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2019-20,Lexington-Lexington High,01550505,"       2,275",           1,   0.0,"","","","","","","","",   0.0,   0.0,   0.0,   0.2
8.0,5,a-degr-i2,2019-20,Lexington-Joseph Estabrook,01550010,         492,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2019-20,Lexington-Bridge,01550006,         463,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2019-20,Lexington-Bowman,01550008,         470,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2019-20,Lexington-Wm Diamond Middle,01550310,         902,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
7.6,5,a-degr-i2,2019-20,Lexington-Fiske,01550015,         420,           1,   0.2,   0.0,   1.2,   0.0,   0.0,   0.0,"","","","","","",""
