Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Grade Nine Students,# Passing All Courses,% Passing All Courses
3.04,3.04,a-ovpe-i1,2018-19,Worcester-North High,03480515,         334,         241,  72.2
2.972631578947368,2.97,a-ovpe-i1,2018-19,Worcester-South High Community,03480520,         343,         242,  70.6
3.8610526315789473,3.86,a-ovpe-i1,2018-19,Worcester-University Pk Campus School,03480285,          36,          33,  91.7
3.848421052631579,3.85,a-ovpe-i1,2018-19,Worcester-Worcester Technical High,03480605,         382,         349,  91.4
3.7431578947368425,3.74,a-ovpe-i1,2017-18,Abby Kelley Foster Charter Public (District)-Abby Kelley Foster Charter Public School,04450105,          99,          88,  88.9
3.6252631578947367,3.63,a-ovpe-i1,2017-18,Abington-Abington High,00010505,         158,         136,  86.1
3.2042105263157894,3.2,a-ovpe-i1,2017-18,Academy Of the Pacific Rim Charter Public (District)-Academy Of the Pacific Rim Charter Public School,04120530,          71,          54,  76.1
4.181052631578948,4.18,a-ovpe-i1,2017-18,Acton-Boxborough-Acton-Boxborough Regional High,06000505,         426,         423,  99.3
3.886315789473684,3.89,a-ovpe-i1,2017-18,Adams-Cheshire-Hoosac Valley High School,06030505,          52,          48,  92.3
4.185263157894737,4.19,a-ovpe-i1,2017-18,Advanced Math and Science Academy Charter (District)-Advanced Math and Science Academy Charter School,04300305,         158,         157,  99.4
3.663157894736842,3.66,a-ovpe-i1,2017-18,Agawam-Agawam High,00050505,         323,         281,  87.0
3.7263157894736842,3.73,a-ovpe-i1,2017-18,Amesbury-Amesbury High,00070505,         156,         138,  88.5
3.7431578947368425,3.74,a-ovpe-i1,2017-18,Amesbury-Amesbury Innovation High School,00070515,           9,           8,  88.9
3.5199999999999996,3.52,a-ovpe-i1,2017-18,Amherst-Pelham-Amherst Regional High,06050505,         244,         204,  83.6
4.092631578947368,4.09,a-ovpe-i1,2017-18,Andover-Andover High,00090505,         465,         452,  97.2
1.04,1.04,a-ovpe-i1,2017-18,Argosy Collegiate Charter School (District)-Argosy Collegiate Charter School,35090305,          85,          21,  24.7
3.9326315789473685,3.93,a-ovpe-i1,2017-18,Arlington-Arlington High,00100505,         348,         325,  93.4
3.8526315789473684,3.85,a-ovpe-i1,2017-18,Ashburnham-Westminster-Oakmont Regional High School,06100505,         177,         162,  91.5
3.9705263157894737,3.97,a-ovpe-i1,2017-18,Ashland-Ashland High,00140505,         212,         200,  94.3
3.8442105263157895,3.84,a-ovpe-i1,2017-18,Assabet Valley Regional Vocational Technical-Assabet Valley Vocational High School,08010605,         299,         273,  91.3
3.250526315789474,3.25,a-ovpe-i1,2017-18,Athol-Royalston-Athol High,06150505,         101,          78,  77.2
3.545263157894737,3.55,a-ovpe-i1,2017-18,Atlantis Charter (District)-Atlantis Charter School,04910550,          76,          64,  84.2
NA,NA,a-ovpe-i1,2017-18,Attleboro-Attleboro Community Academy,00160515,           1,"",""
3.3684210526315788,3.37,a-ovpe-i1,2017-18,Attleboro-Attleboro High,00160505,         474,         379,  80.0
3.6378947368421053,3.64,a-ovpe-i1,2017-18,Auburn-Auburn Senior High,00170505,         184,         159,  86.4
3.2294736842105265,3.23,a-ovpe-i1,2017-18,Avon-Avon Middle High School,00180510,          43,          33,  76.7
3.2,3.2,a-ovpe-i1,2017-18,Ayer Shirley School District-Ayer Shirley Regional High School,06160505,         104,          79,  76.0
3.4526315789473685,3.45,a-ovpe-i1,2017-18,Barnstable-Barnstable High,00200505,         367,         301,  82.0
3.995789473684211,4.0,a-ovpe-i1,2017-18,Baystate Academy Charter Public School (District)-Baystate Academy Charter Public School,35020405,          79,          75,  94.9
3.9621052631578944,3.96,a-ovpe-i1,2017-18,Bedford-Bedford High,00230505,         185,         174,  94.1
3.83578947368421,3.84,a-ovpe-i1,2017-18,Belchertown-Belchertown High,00240505,         180,         164,  91.1
3.83578947368421,3.84,a-ovpe-i1,2017-18,Bellingham-Bellingham High School,00250505,         158,         144,  91.1
NA,NA,a-ovpe-i1,2017-18,Bellingham-Keough Memorial Academy,00250510,           4,"",""
4.046315789473684,4.05,a-ovpe-i1,2017-18,Belmont-Belmont High,00260505,         334,         321,  96.1
3.8610526315789473,3.86,a-ovpe-i1,2017-18,Berkshire Arts and Technology Charter Public (District)-Berkshire Arts and Technology Charter Public School,04140305,          48,          44,  91.7
3.9115789473684215,3.91,a-ovpe-i1,2017-18,Berkshire Hills-Monument Mt Regional High,06180505,         126,         117,  92.9
3.8105263157894735,3.81,a-ovpe-i1,2017-18,Berlin-Boylston-Tahanto Regional High,06200505,          84,          76,  90.5
3.5242105263157897,3.52,a-ovpe-i1,2017-18,Beverly-Beverly High,00300505,         325,         272,  83.7
3.385263157894737,3.39,a-ovpe-i1,2017-18,Billerica-Billerica Memorial High School,00310505,         265,         213,  80.4
4.1010526315789475,4.1,a-ovpe-i1,2017-18,Blackstone Valley Regional Vocational Technical-Blackstone Valley,08050605,         310,         302,  97.4
3.873684210526316,3.87,a-ovpe-i1,2017-18,Blackstone-Millville-Blackstone Millville RHS,06220505,         100,          92,  92.0
3.8652631578947365,3.87,a-ovpe-i1,2017-18,Blue Hills Regional Vocational Technical-Blue Hills Regional Vocational Technical,08060605,         219,         201,  91.8
3.254736842105263,3.25,a-ovpe-i1,2017-18,Boston Collegiate Charter (District)-Boston Collegiate Charter School,04490305,          88,          68,  77.3
4.2105263157894735,4.21,a-ovpe-i1,2017-18,Boston Day and Evening Academy Charter (District)-Boston Day and Evening Academy Charter School,04240505,         156,         156, 100.0
3.2673684210526313,3.27,a-ovpe-i1,2017-18,Boston Green Academy Horace Mann Charter School (District)-Boston Green Academy Horace Mann Charter School,04110305,          85,          66,  77.6
2.9936842105263155,2.99,a-ovpe-i1,2017-18,Boston Preparatory Charter Public (District)-Boston Preparatory Charter Public School,04160305,          90,          64,  71.1
3.0484210526315794,3.05,a-ovpe-i1,2017-18,Boston-Another Course To College,00350541,          58,          42,  72.4
3.090526315789474,3.09,a-ovpe-i1,2017-18,Boston-Boston Arts Academy,00350546,         128,          94,  73.4
NA,NA,a-ovpe-i1,2017-18,Boston-Boston Collaborative High School,00350755,           3,"",""
2.568421052631579,2.57,a-ovpe-i1,2017-18,Boston-Boston Community Leadership Academy,00350558,         118,          72,  61.0
0.4084210526315789,1,a-ovpe-i1,2017-18,Boston-Boston International High School,00350507,         206,          20,   9.7
3.903157894736842,3.9,a-ovpe-i1,2017-18,Boston-Boston Latin,00350560,         441,         409,  92.7
3.877894736842105,3.88,a-ovpe-i1,2017-18,Boston-Boston Latin Academy,00350545,         367,         338,  92.1
2.526315789473684,2.53,a-ovpe-i1,2017-18,Boston-Brighton High,00350505,         145,          87,  60.0
NA,NA,a-ovpe-i1,2017-18,Boston-Carter Developmental Center,00350036,           2,"",""
2.1515789473684213,2.15,a-ovpe-i1,2017-18,Boston-Charlestown High,00350515,         268,         137,  51.1
2.526315789473684,2.53,a-ovpe-i1,2017-18,Boston-Community Academy,00350518,          10,           6,  60.0
2.1052631578947367,2.11,a-ovpe-i1,2017-18,Boston-Community Academy of Science and Health,00350581,          94,          47,  50.0
2.5642105263157893,2.56,a-ovpe-i1,2017-18,Boston-Dearborn,00350074,          64,          39,  60.9
NA,NA,a-ovpe-i1,2017-18,Boston-Dorchester Academy,00350651,           3,"",""
3.4526315789473685,3.45,a-ovpe-i1,2017-18,Boston-Dr. William Henderson Upper,00350426,          61,          50,  82.0
2.6905263157894734,2.69,a-ovpe-i1,2017-18,Boston-East Boston High,00350530,         360,         230,  63.9
2.2905263157894735,2.29,a-ovpe-i1,2017-18,Boston-Excel High School,00350522,         114,          62,  54.4
3.3684210526315788,3.37,a-ovpe-i1,2017-18,Boston-Fenway High School,00350540,         100,          80,  80.0
NA,NA,a-ovpe-i1,2017-18,Boston-Horace Mann School for the Deaf,00350750,           3,"",""
2.7031578947368424,2.7,a-ovpe-i1,2017-18,Boston-Jeremiah E Burke High,00350525,         106,          68,  64.2
3.2378947368421054,3.24,a-ovpe-i1,2017-18,Boston-Lyon Upper 9-12,00350655,          26,          20,  76.9
2.2063157894736842,2.21,a-ovpe-i1,2017-18,Boston-Madison Park High,00350537,         227,         119,  52.4
4.2105263157894735,4.21,a-ovpe-i1,2017-18,Boston-Margarita Muniz Academy,00350549,          77,          77, 100.0
3.309473684210526,3.31,a-ovpe-i1,2017-18,Boston-New Mission High School,00350542,          84,          66,  78.6
3.3473684210526318,3.35,a-ovpe-i1,2017-18,Boston-O'Bryant School Math/Science,00350575,         390,         310,  79.5
3.7978947368421054,3.8,a-ovpe-i1,2017-18,Boston-Quincy Upper School,00350565,          61,          55,  90.2
2.1936842105263157,2.19,a-ovpe-i1,2017-18,Boston-Snowden International School at Copley,00350690,         121,          63,  52.1
2.9263157894736844,2.93,a-ovpe-i1,2017-18,Boston-TechBoston Academy,00350657,         141,          98,  69.5
1.7978947368421054,1.8,a-ovpe-i1,2017-18,Boston-The English High,00350535,         171,          73,  42.7
1.4021052631578945,1.4,a-ovpe-i1,2017-18,Boston-Urban Science Academy,00350579,          93,          31,  33.3
2.526315789473684,2.53,a-ovpe-i1,2017-18,Boston-West Roxbury Academy,00350658,         100,          60,  60.0
1.3515789473684212,1.35,a-ovpe-i1,2017-18,Boston-William McKinley,00350363,          53,          17,  32.1
3.877894736842105,3.88,a-ovpe-i1,2017-18,Bourne-Bourne High School,00360505,         126,         116,  92.1
3.8400000000000003,3.84,a-ovpe-i1,2017-18,Braintree-Braintree High,00400505,         433,         395,  91.2
3.9747368421052633,3.97,a-ovpe-i1,2017-18,Bridgewater-Raynham-Bridgewater-Raynham Regional,06250505,         354,         334,  94.4
NA,NA,a-ovpe-i1,2017-18,Bridgewater-Raynham-Therapeutic Day School,06250415,           1,"",""
3.9326315789473685,3.93,a-ovpe-i1,2017-18,Bristol County Agricultural-Bristol County Agricultural High,09100705,         122,         114,  93.4
3.785263157894737,3.79,a-ovpe-i1,2017-18,Bristol-Plymouth Regional Vocational Technical-Bristol-Plymouth Vocational Technical,08100605,         355,         319,  89.9
1.296842105263158,1.3,a-ovpe-i1,2017-18,Brockton-Brockton Champion High School,00440515,          39,          12,  30.8
2.32,2.32,a-ovpe-i1,2017-18,Brockton-Brockton High,00440505,"       1,111",         612,  55.1
NA,NA,a-ovpe-i1,2017-18,Brockton-Edison Academy,00440520,           2,"",""
0.5263157894736842,1,a-ovpe-i1,2017-18,Brockton-Frederick Douglass Academy,00440080,          16,           2,  12.5
1.0526315789473684,1.05,a-ovpe-i1,2017-18,Brockton-Huntington Therapeutic Day School,00440400,          12,           3,  25.0
3.3431578947368426,3.34,a-ovpe-i1,2017-18,Brooke Charter School (District)-Brooke Charter School,04280305,          63,          50,  79.4
3.650526315789474,3.65,a-ovpe-i1,2017-18,Brookline-Brookline High,00460505,         532,         461,  86.7
3.9789473684210526,3.98,a-ovpe-i1,2017-18,Burlington-Burlington High,00480505,         236,         223,  94.5
3.254736842105263,3.25,a-ovpe-i1,2017-18,Cambridge-Cambridge Rindge and Latin,00490506,         498,         385,  77.3
4.012631578947368,4.01,a-ovpe-i1,2017-18,Canton-Canton High,00500505,         255,         243,  95.3
2.7873684210526317,2.79,a-ovpe-i1,2017-18,Cape Cod Regional Vocational Technical-Cape Cod Region Vocational Technical,08150605,         154,         102,  66.2
3.68,3.68,a-ovpe-i1,2017-18,Carver-Carver Middle/High School,00520405,         119,         104,  87.4
3.8821052631578947,3.88,a-ovpe-i1,2017-18,Central Berkshire-Wahconah Regional High,06350505,         141,         130,  92.2
4.021052631578947,4.02,a-ovpe-i1,2017-18,Chelmsford-Chelmsford High,00560505,         375,         358,  95.5
1.9284210526315788,1.93,a-ovpe-i1,2017-18,Chelsea-Chelsea High,00570505,         428,         196,  45.8
0.16,1,a-ovpe-i1,2017-18,Chicopee-Chicopee Academy,00610021,          26,           1,   3.8
2.9557894736842107,2.96,a-ovpe-i1,2017-18,Chicopee-Chicopee Comprehensive High School,00610510,         346,         243,  70.2
2.8126315789473684,2.81,a-ovpe-i1,2017-18,Chicopee-Chicopee High,00610505,         268,         179,  66.8
1.271578947368421,1.27,a-ovpe-i1,2017-18,City on a Hill Charter Public School Circuit Street (District)-City on a Hill Charter Public School Circuit Street,04370505,         116,          35,  30.2
2.1052631578947367,2.11,a-ovpe-i1,2017-18,City on a Hill Charter Public School Dudley Square (District)-City on a Hill Charter Public School Dudley Square,35040505,          78,          39,  50.0
1.545263157894737,1.55,a-ovpe-i1,2017-18,City on a Hill Charter Public School New Bedford (District)-City on a Hill Charter Public School New Bedford,35070505,          98,          36,  36.7
3.76,3.76,a-ovpe-i1,2017-18,Clinton-Clinton Senior High,00640505,         121,         108,  89.3
2.913684210526316,2.91,a-ovpe-i1,2017-18,Codman Academy Charter Public (District)-Codman Academy Charter Public School,04380505,          39,          27,  69.2
4.143157894736842,4.14,a-ovpe-i1,2017-18,Cohasset-Cohasset Middle/High School,00650505,         129,         127,  98.4
4.2105263157894735,4.21,a-ovpe-i1,2017-18,Community Charter School of Cambridge (District)-Community Charter School of Cambridge,04360305,          44,          44, 100.0
4.067368421052631,4.07,a-ovpe-i1,2017-18,Concord-Carlisle-Concord Carlisle High,06400505,         297,         287,  96.6
3.9115789473684215,3.91,a-ovpe-i1,2017-18,Danvers-Danvers High,00710505,         238,         221,  92.9
3.5705263157894738,3.57,a-ovpe-i1,2017-18,Dartmouth-Dartmouth High,00720505,         270,         229,  84.8
3.5789473684210527,3.58,a-ovpe-i1,2017-18,Dedham-Dedham High,00730505,         193,         164,  85.0
3.0652631578947367,3.07,a-ovpe-i1,2017-18,Dennis-Yarmouth-Dennis-Yarmouth Regional High,06450505,         195,         142,  72.8
3.696842105263158,3.7,a-ovpe-i1,2017-18,Dighton-Rehoboth-Dighton-Rehoboth Regional High School,06500505,         222,         195,  87.8
3.928421052631579,3.93,a-ovpe-i1,2017-18,Douglas-Douglas High School,00770505,          90,          84,  93.3
4.185263157894737,4.19,a-ovpe-i1,2017-18,Dover-Sherborn-Dover-Sherborn Regional High,06550505,         180,         179,  99.4
3.5157894736842104,3.52,a-ovpe-i1,2017-18,Dracut-Dracut Senior High,00790505,         236,         197,  83.5
3.482105263157895,3.48,a-ovpe-i1,2017-18,Dudley-Charlton Reg-Shepherd Hill Regional High,06580505,         307,         254,  82.7
4.130526315789473,4.13,a-ovpe-i1,2017-18,Duxbury-Duxbury High,00820505,         260,         255,  98.1
3.5873684210526315,3.59,a-ovpe-i1,2017-18,East Bridgewater-East Bridgewater JR./SR. High School,00830505,         155,         132,  85.2
3.818947368421053,3.82,a-ovpe-i1,2017-18,East Longmeadow-East Longmeadow High,00870505,         183,         166,  90.7
3.6378947368421053,3.64,a-ovpe-i1,2017-18,Easthampton-Easthampton High,00860505,         118,         102,  86.4
3.9747368421052633,3.97,a-ovpe-i1,2017-18,Easton-Oliver Ames High,00880505,         284,         268,  94.4
3.5157894736842104,3.52,a-ovpe-i1,2017-18,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District)-Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,          97,          81,  83.5
3.92,3.92,a-ovpe-i1,2017-18,Essex North Shore Agricultural and Technical School District-Essex Technical High School,08170505,         364,         339,  93.1
NA,NA,a-ovpe-i1,2017-18,Everett-Devens School,00930030,           3,"",""
3.389473684210526,3.39,a-ovpe-i1,2017-18,Everett-Everett High,00930505,         446,         359,  80.5
4.016842105263158,4.02,a-ovpe-i1,2017-18,Excel Academy Charter (District)-Excel Academy Charter School,04100205,         174,         166,  95.4
3.183157894736842,3.18,a-ovpe-i1,2017-18,Fairhaven-Fairhaven High,00940505,         209,         158,  75.6
2.513684210526316,2.51,a-ovpe-i1,2017-18,Fall River-B M C Durfee High,00950505,         620,         370,  59.7
0.7789473684210526,1,a-ovpe-i1,2017-18,Fall River-Resiliency Preparatory Academy,00950525,          27,           5,  18.5
NA,NA,a-ovpe-i1,2017-18,Fall River-Stone PK-12 School,00950340,           3,"",""
3.4947368421052634,3.49,a-ovpe-i1,2017-18,Falmouth-Falmouth High,00960505,         224,         186,  83.0
2.8421052631578947,2.84,a-ovpe-i1,2017-18,Fitchburg-Fitchburg High,00970505,         317,         214,  67.5
3.1578947368421053,3.16,a-ovpe-i1,2017-18,Fitchburg-Goodrich Academy,00970510,          16,          12,  75.0
4.1010526315789475,4.1,a-ovpe-i1,2017-18,Four Rivers Charter Public (District)-Four Rivers Charter Public School,04130505,          38,          37,  97.4
3.667368421052631,3.67,a-ovpe-i1,2017-18,Foxborough Regional Charter (District)-Foxborough Regional Charter School,04460550,          85,          74,  87.1
3.9789473684210526,3.98,a-ovpe-i1,2017-18,Foxborough-Foxborough High,00990505,         182,         172,  94.5
3.2336842105263157,3.23,a-ovpe-i1,2017-18,Framingham-Framingham High School,01000515,         607,         466,  76.8
4.2105263157894735,4.21,a-ovpe-i1,2017-18,Francis W. Parker Charter Essential (District)-Francis W. Parker Charter Essential School,04780505,          68,          68, 100.0
3.36,3.36,a-ovpe-i1,2017-18,Franklin County Regional Vocational Technical-Franklin County Technical,08180605,         129,         103,  79.8
3.9789473684210526,3.98,a-ovpe-i1,2017-18,Franklin-Franklin High,01010505,         457,         432,  94.5
3.5705263157894738,3.57,a-ovpe-i1,2017-18,Freetown-Lakeville-Apponequet Regional High,06650505,         211,         179,  84.8
4.134736842105263,4.13,a-ovpe-i1,2017-18,Frontier-Frontier Regional,06700505,         112,         110,  98.2
0.6021052631578948,1,a-ovpe-i1,2017-18,Gardner-Gardner Academy for Learning and Technology,01030515,          14,           2,  14.3
3.0526315789473686,3.05,a-ovpe-i1,2017-18,Gardner-Gardner High,01030505,         167,         121,  72.5
4.0,4.0,a-ovpe-i1,2017-18,Gateway-Gateway Regional High,06720505,          60,          57,  95.0
4.2105263157894735,4.21,a-ovpe-i1,2017-18,Georgetown-Georgetown High School,01050505,          90,          90, 100.0
2.858947368421053,2.86,a-ovpe-i1,2017-18,Gill-Montague-Turners Fall High,06740505,          56,          38,  67.9
4.08,4.08,a-ovpe-i1,2017-18,Global Learning Charter Public (District)-Global Learning Charter Public School,04960305,          32,          31,  96.9
2.576842105263158,2.58,a-ovpe-i1,2017-18,Gloucester-Gloucester High,01070505,         196,         120,  61.2
3.7726315789473683,3.77,a-ovpe-i1,2017-18,Grafton-Grafton High School,01100505,         201,         180,  89.6
3.5199999999999996,3.52,a-ovpe-i1,2017-18,Granby-Granby Jr Sr High School,01110505,          55,          46,  83.6
4.029473684210527,4.03,a-ovpe-i1,2017-18,Greater Fall River Regional Vocational Technical-Diman Regional Vocational Technical High,08210605,         372,         356,  95.7
3.818947368421053,3.82,a-ovpe-i1,2017-18,Greater Lawrence Regional Vocational Technical-Gr Lawrence Regional Vocational Technical,08230605,         419,         380,  90.7
3.3936842105263154,3.39,a-ovpe-i1,2017-18,Greater Lowell Regional Vocational Technical-Gr Lowell Regional Vocational Technical,08280605,         619,         499,  80.6
3.76,3.76,a-ovpe-i1,2017-18,Greater New Bedford Regional Vocational Technical-Gr New Bedford Vocational Technical,08250605,         563,         503,  89.3
2.888421052631579,2.89,a-ovpe-i1,2017-18,Greenfield-Greenfield High,01140505,          86,          59,  68.6
4.16421052631579,4.16,a-ovpe-i1,2017-18,Groton-Dunstable-Groton Dunstable Regional,06730505,         186,         184,  98.9
3.983157894736842,3.98,a-ovpe-i1,2017-18,Hadley-Hopkins Academy,01170505,          37,          35,  94.6
4.063157894736842,4.06,a-ovpe-i1,2017-18,Hamilton-Wenham-Hamilton-Wenham Regional High,06750505,         144,         139,  96.5
3.2126315789473683,3.21,a-ovpe-i1,2017-18,Hampden Charter School of Science East (District)-Hampden Charter School of Science East,04990305,          76,          58,  76.3
4.016842105263158,4.02,a-ovpe-i1,2017-18,Hampden-Wilbraham-Minnechaug Regional High,06800505,         260,         248,  95.4
4.054736842105263,4.05,a-ovpe-i1,2017-18,Hampshire-Hampshire Regional High,06830505,         107,         103,  96.3
4.130526315789473,4.13,a-ovpe-i1,2017-18,Hanover-Hanover High,01220505,         206,         202,  98.1
4.130526315789473,4.13,a-ovpe-i1,2017-18,Harvard-Bromfield,01250505,         105,         103,  98.1
3.8442105263157895,3.84,a-ovpe-i1,2017-18,Hatfield-Smith Academy,01270505,          23,          21,  91.3
NA,NA,a-ovpe-i1,2017-18,Haverhill-Haverhill Alternative School,01280033,           6,"",""
2.1936842105263157,2.19,a-ovpe-i1,2017-18,Haverhill-Haverhill High,01280505,         587,         306,  52.1
NA,NA,a-ovpe-i1,2017-18,Haverhill-TEACH,01280073,           4,"",""
3.953684210526316,3.95,a-ovpe-i1,2017-18,Hingham-Hingham High,01310505,         327,         307,  93.9
3.0694736842105264,3.07,a-ovpe-i1,2017-18,Holbrook-Holbrook Middle High School,01330505,          70,          51,  72.9
3.751578947368421,3.75,a-ovpe-i1,2017-18,Holliston-Holliston High,01360505,         202,         180,  89.1
2.3326315789473684,2.33,a-ovpe-i1,2017-18,Holyoke-Holyoke High,01370505,         496,         275,  55.4
4.046315789473684,4.05,a-ovpe-i1,2017-18,Hopedale-Hopedale Jr Sr High,01380505,          76,          73,  96.1
4.037894736842105,4.04,a-ovpe-i1,2017-18,Hopkinton-Hopkinton High,01390505,         318,         305,  95.9
3.511578947368421,3.51,a-ovpe-i1,2017-18,Hudson-Hudson High,01410505,         169,         141,  83.4
3.014736842105263,3.01,a-ovpe-i1,2017-18,Hull-Hull High,01420505,          81,          58,  71.6
3.8652631578947365,3.87,a-ovpe-i1,2017-18,Innovation Academy Charter (District)-Innovation Academy Charter School,04350305,         110,         101,  91.8
3.7178947368421054,3.72,a-ovpe-i1,2017-18,Ipswich-Ipswich High,01440505,         137,         121,  88.3
3.431578947368421,3.43,a-ovpe-i1,2017-18,KIPP Academy Lynn Charter (District)-KIPP Academy Lynn Charter School,04290010,         130,         106,  81.5
4.0884210526315785,4.09,a-ovpe-i1,2017-18,King Philip-King Philip Regional High,06900505,         313,         304,  97.1
NA,NA,a-ovpe-i1,2017-18,Lawrence-High School Learning Center,01490536,           6,"",""
2.113684210526316,2.11,a-ovpe-i1,2017-18,Lawrence-Lawrence High School,01490515,         929,         466,  50.2
NA,NA,a-ovpe-i1,2017-18,Lawrence-Phoenix Academy Lawrence,01490540,          54,           0,    .0
1.6842105263157894,1.68,a-ovpe-i1,2017-18,Lawrence-School for Exceptional Studies,01490537,          25,          10,  40.0
3.2757894736842106,3.28,a-ovpe-i1,2017-18,Lee-Lee Middle/High School,01500505,          72,          56,  77.8
3.4105263157894736,3.41,a-ovpe-i1,2017-18,Leicester-Leicester High,01510505,         116,          94,  81.0
3.890526315789474,3.89,a-ovpe-i1,2017-18,Lenox-Lenox Memorial High,01520505,          66,          61,  92.4
3.3431578947368426,3.34,a-ovpe-i1,2017-18,Leominster-Center For Technical Education Innovation,01530605,         238,         189,  79.4
2.808421052631579,2.81,a-ovpe-i1,2017-18,Leominster-Leominster Center for Excellence,01530515,          15,          10,  66.7
3.696842105263158,3.7,a-ovpe-i1,2017-18,Leominster-Leominster High School,01530505,         180,         158,  87.8
4.126315789473685,4.13,a-ovpe-i1,2017-18,Lexington-Lexington High,01550505,         538,         527,  98.0
4.008421052631579,4.01,a-ovpe-i1,2017-18,Lincoln-Sudbury-Lincoln-Sudbury Regional High,06950505,         413,         393,  95.2
4.067368421052631,4.07,a-ovpe-i1,2017-18,Littleton-Littleton High School,01580505,         119,         115,  96.6
4.08421052631579,4.08,a-ovpe-i1,2017-18,Longmeadow-Longmeadow High,01590505,         234,         227,  97.0
NA,NA,a-ovpe-i1,2017-18,Lowell Middlesex Academy Charter (District)-Lowell Middlesex Academy Charter School,04580505,          22,           0,    .0
NA,NA,a-ovpe-i1,2017-18,Lowell-Leblanc Therapeutic Day School,01600320,           6,"",""
2.6189473684210527,2.62,a-ovpe-i1,2017-18,Lowell-Lowell High,01600505,         849,         528,  62.2
1.1242105263157895,1.12,a-ovpe-i1,2017-18,Lowell-The Career Academy,01600515,          30,           8,  26.7
3.3642105263157895,3.36,a-ovpe-i1,2017-18,Ludlow-Ludlow Senior High,01610505,         244,         195,  79.9
3.642105263157895,3.64,a-ovpe-i1,2017-18,Lunenburg-Lunenburg High,01620505,         126,         109,  86.5
2.909473684210526,2.91,a-ovpe-i1,2017-18,Lynn-Classical High,01630505,         440,         304,  69.1
2.294736842105263,2.29,a-ovpe-i1,2017-18,Lynn-Fecteau-Leary Junior/Senior High School,01630525,          22,          12,  54.5
2.64,2.64,a-ovpe-i1,2017-18,Lynn-Lynn English High,01630510,         549,         344,  62.7
3.3978947368421055,3.4,a-ovpe-i1,2017-18,Lynn-Lynn Vocational Technical Institute,01630605,         254,         205,  80.7
4.063157894736842,4.06,a-ovpe-i1,2017-18,Lynnfield-Lynnfield High,01640505,         170,         164,  96.5
3.2042105263157894,3.2,a-ovpe-i1,2017-18,MATCH Charter Public School (District)-MATCH Charter Public School,04690505,          92,          70,  76.1
2.425263157894737,2.43,a-ovpe-i1,2017-18,Malden-Malden High,01650505,         517,         298,  57.6
4.016842105263158,4.02,a-ovpe-i1,2017-18,Manchester Essex Regional-Manchester Essex Regional High School,06980510,         131,         125,  95.4
3.7431578947368425,3.74,a-ovpe-i1,2017-18,Mansfield-Mansfield High,01670505,         352,         313,  88.9
3.9747368421052633,3.97,a-ovpe-i1,2017-18,Marblehead-Marblehead High,01680505,         268,         253,  94.4
3.2378947368421054,3.24,a-ovpe-i1,2017-18,Marlborough-Marlborough High,01700505,         277,         213,  76.9
3.8442105263157895,3.84,a-ovpe-i1,2017-18,Marshfield-Marshfield High,01710505,         321,         293,  91.3
NA,NA,a-ovpe-i1,2017-18,Martha's Vineyard Charter (District)-Martha's Vineyard Charter School,04660550,           4,"",""
3.6042105263157893,3.6,a-ovpe-i1,2017-18,Martha's Vineyard-Martha's Vineyard Regional High,07000505,         174,         149,  85.6
3.831578947368421,3.83,a-ovpe-i1,2017-18,Masconomet-Masconomet Regional High School,07050505,         299,         272,  91.0
3.4989473684210526,3.5,a-ovpe-i1,2017-18,Mashpee-Mashpee High,01720505,         130,         108,  83.1
0.9726315789473685,1,a-ovpe-i1,2017-18,Massachusetts Virtual Academy at Greenfield Commonwealth Virtual District-Massachusetts Virtual Academy at Greenfield Commonwealth Virtual School,39010900,          91,          21,  23.1
2.909473684210526,2.91,a-ovpe-i1,2017-18,Maynard-Maynard High,01740505,          94,          65,  69.1
4.042105263157895,4.04,a-ovpe-i1,2017-18,Medfield-Medfield Senior High,01750505,         201,         193,  96.0
3.183157894736842,3.18,a-ovpe-i1,2017-18,Medford-Medford High,01760505,         340,         257,  75.6
3.8021052631578947,3.8,a-ovpe-i1,2017-18,Medway-Medway High,01770505,         155,         140,  90.3
4.105263157894737,4.11,a-ovpe-i1,2017-18,Melrose-Melrose High,01780505,         240,         234,  97.5
3.8821052631578947,3.88,a-ovpe-i1,2017-18,Mendon-Upton-Nipmuc Regional High,07100510,         167,         154,  92.2
3.4063157894736844,3.41,a-ovpe-i1,2017-18,Methuen-Methuen High,01810505,         513,         415,  80.9
3.3473684210526318,3.35,a-ovpe-i1,2017-18,Middleborough-Middleborough High,01820505,         195,         155,  79.5
3.014736842105263,3.01,a-ovpe-i1,2017-18,Milford-Milford High,01850505,         310,         222,  71.6
3.848421052631579,3.85,a-ovpe-i1,2017-18,Millbury-Millbury Junior/Senior High,01860505,         116,         106,  91.4
4.029473684210527,4.03,a-ovpe-i1,2017-18,Millis-Millis High School,01870505,          92,          88,  95.7
4.054736842105263,4.05,a-ovpe-i1,2017-18,Milton-Milton High,01890505,         270,         260,  96.3
3.7263157894736842,3.73,a-ovpe-i1,2017-18,Minuteman Regional Vocational Technical-Minuteman Regional High,08300605,         148,         131,  88.5
