Raw likert calculation,Likert Score,Admin Data Item,Academic Year,Teachers of color (%),School Name,DESE ID,African American (%),Asian (%),Hispanic (%),White (%),Native American (%),Native Hawaiian Pacific Islander (%),Multi-Race Non-Hispanic (%),Females (%),Males (%),FTE Count
51.0,5,"",2016-17,51.0,Boston - John D Philbrick,00350172,  34.5,   0.0,  16.5,  49.0,   0.0,   0.0,   0.0,  83.7,  16.3,         12.1
36.4,5,"",2016-17,36.4,Boston - John F Kennedy,00350166,   2.6,   0.0,  33.8,  63.6,   0.0,   0.0,   0.0,  66.2,  33.8,         18.9
49.2,5,"",2016-17,49.2,Boston - John W McCormack,00350179,  40.1,   2.6,   6.5,  50.8,   0.0,   0.0,   0.0,  68.4,  31.6,         38.6
29.6,5,"",2016-17,29.6,Boston - John Winthrop,00350180,  22.0,   0.0,   7.6,  70.4,   0.0,   0.0,   0.0,  84.9,  15.1,         19.9
65.3,5,"",2016-17,65.3,Boston - Joseph J Hurley,00350182,   9.8,   0.0,  50.5,  34.7,   5.0,   0.0,   0.0,  87.4,  12.6,         20.0
23.3,5,"",2016-17,23.3,Boston - Joseph Lee,00350183,  14.5,   2.1,   6.7,  76.7,   0.0,   0.0,   0.0,  77.2,  22.8,         48.2
15.8,5,"",2016-17,15.8,Boston - Joseph P Manning,00350184,  15.8,   0.0,   0.0,  84.2,   0.0,   0.0,   0.0,  76.1,  23.9,         12.4
35.0,5,"",2016-17,35.0,Boston - Joseph P Tynan,00350181,  17.4,   0.0,  13.1,  65.0,   0.0,   0.0,   4.5,  91.0,   9.0,         23.0
56.699999999999996,5,"",2016-17,56.699999999999996,Boston - Josiah Quincy,00350286,   6.9,  46.4,   3.4,  43.2,   0.0,   0.0,   0.0,  83.2,  16.8,         58.1
19.4,5,"",2016-17,19.4,Boston - Joyce Kilmer,00350190,  11.7,   0.0,   7.7,  80.6,   0.0,   0.0,   0.0,  84.4,  15.6,         25.6
48.9,5,"",2016-17,48.9,Boston - King K-8,00350376,  42.3,   0.5,   6.1,  51.2,   0.0,   0.0,   0.0,  78.8,  21.2,         33.5
16.3,5,"",2016-17,16.3,Boston - Lee Academy,00350001,   9.6,   0.0,   6.7,  83.6,   0.0,   0.0,   0.0,  87.1,  12.9,         15.1
48.3,5,"",2016-17,48.3,Boston - Lilla G. Frederick Middle School,00350383,  31.0,   2.9,  11.5,  51.7,   0.0,   0.0,   2.9,  51.3,  48.7,         34.7
26.4,5,"",2016-17,26.4,Boston - Lyndon,00350262,  15.5,   2.7,   8.2,  73.6,   0.0,   0.0,   0.0,  76.4,  23.6,         36.7
32.2,5,"",2016-17,32.2,Boston - Lyon K-8,00350004,  20.7,   6.9,   0.0,  67.9,   0.0,   0.0,   4.6,  66.1,  33.9,         14.5
25.9,5,"",2016-17,25.9,Boston - Lyon Upper 9-12,00350655,   7.0,  18.9,   0.0,  74.1,   0.0,   0.0,   0.0,  36.1,  63.9,         14.2
48.1,5,"",2016-17,48.1,Boston - Madison Park High,00350537,  26.4,   2.9,   9.2,  51.9,   0.0,   0.0,   9.6,  45.6,  54.4,         95.9
18.9,5,"",2016-17,18.9,Boston - Manassah E Bradley,00350215,   0.0,   7.9,  11.0,  81.0,   0.0,   0.0,   0.0,  84.4,  15.6,         17.7
67.6,5,"",2016-17,67.6,Boston - Margarita Muniz Academy,00350549,   0.0,   0.0,  67.6,  32.4,   0.0,   0.0,   0.0,  59.5,  40.5,         24.7
35.699999999999996,5,"",2016-17,35.699999999999996,Boston - Mario Umana Academy,00350656,   8.0,   4.9,  19.5,  64.4,   0.0,   0.0,   3.3,  69.3,  30.7,         61.7
64.6,5,"",2016-17,64.6,Boston - Mather,00350227,  40.8,  21.1,   2.7,  35.4,   0.0,   0.0,   0.0,  83.5,  16.5,         36.9
48.1,5,"",2016-17,48.1,Boston - Mattahunt,00350226,  41.5,   0.0,   2.1,  51.9,   0.0,   0.0,   4.5,  86.7,  13.3,         44.4
55.9,5,"",2016-17,55.9,Boston - Maurice J Tobin,00350229,  21.5,   3.1,  25.2,  44.0,   0.0,   0.0,   6.1,  75.0,  25.0,         32.4
46.4,5,"",2016-17,46.4,Boston - Michael J Perkins,00350231,  46.4,   0.0,   0.0,  53.6,   0.0,   0.0,   0.0,  84.5,  15.5,         12.9
54.0,5,"",2016-17,54.0,Boston - Mildred Avenue K-8,00350378,  37.7,   5.6,  10.7,  46.0,   0.0,   0.0,   0.0,  86.5,  13.5,         37.0
41.1,5,"",2016-17,41.1,Boston - Mission Hill School,00350382,  41.1,   0.0,   0.0,  58.9,   0.0,   0.0,   0.0,  70.9,  29.1,         17.0
40.9,5,"",2016-17,40.9,Boston - Mozart,00350237,  26.3,   7.3,   7.3,  59.1,   0.0,   0.0,   0.0,  86.2,  13.8,         13.7
48.9,5,"",2016-17,48.9,Boston - Nathan Hale,00350243,  39.4,   0.0,   9.5,  51.1,   0.0,   0.0,   0.0,  68.5,  31.5,         10.3
59.900000000000006,5,"",2016-17,59.900000000000006,Boston - New Mission High School,00350542,  35.6,  12.1,  12.2,  40.1,   0.0,   0.0,   0.0,  52.3,  47.7,         24.7
41.8,5,"",2016-17,41.8,Boston - O W Holmes,00350138,  29.2,   4.2,   8.4,  58.2,   0.0,   0.0,   0.0,  75.0,  25.0,         24.0
54.2,5,"",2016-17,54.2,Boston - O'Bryant School Math/Science,00350575,  34.3,   5.6,  14.3,  45.7,   0.0,   0.0,   0.0,  60.6,  39.4,         88.0
20.8,5,"",2016-17,20.8,Boston - Oliver Hazard Perry,00350255,  15.5,   0.0,   5.3,  79.2,   0.0,   0.0,   0.0,  84.3,  15.7,         19.0
33.4,5,"",2016-17,33.4,Boston - Orchard Gardens,00350257,  18.0,   1.7,   8.5,  66.6,   0.0,   0.0,   5.2,  78.0,  22.0,         58.4
31.7,5,"",2016-17,31.7,Boston - Patrick J Kennedy,00350264,   5.3,   0.0,  26.4,  68.3,   0.0,   0.0,   0.0,  94.8,   5.2,         18.9
44.900000000000006,5,"",2016-17,44.900000000000006,Boston - Paul A Dever,00350268,  31.1,   0.0,  10.3,  55.1,   0.0,   0.0,   3.5,  79.3,  20.7,         28.8
47.1,5,"",2016-17,47.1,Boston - Pauline Agassiz Shaw Elementary School,00350014,  33.2,   0.0,  13.9,  53.0,   0.0,   0.0,   0.0,  79.2,  20.8,         14.4
21.0,5,"",2016-17,21.0,Boston - Phineas Bates,00350278,  10.5,   0.0,   6.1,  79.0,   0.0,   0.0,   4.4,  86.9,  13.1,         22.8
51.2,5,"",2016-17,51.2,Boston - Quincy Upper School,00350565,  14.0,  23.2,   9.3,  48.8,   0.0,   0.0,   4.7,  60.4,  39.6,         42.9
62.7,5,"",2016-17,62.7,Boston - Rafael Hernandez,00350691,   4.1,   0.0,  58.6,  37.3,   0.0,   0.0,   0.0,  79.2,  20.8,         23.8
28.9,5,"",2016-17,28.9,Boston - Richard J Murphy,00350240,  10.5,   7.9,   8.8,  71.0,   0.0,   0.0,   1.7,  75.6,  24.4,         57.3
40.0,5,"",2016-17,40.0,Boston - Roger Clap,00350298,  20.1,   0.0,   0.0,  60.0,   0.0,   0.0,  19.9,  80.1,  19.9,          9.9
47.8,5,"",2016-17,47.8,Boston - Samuel Adams,00350302,  23.9,   0.0,  23.9,  52.3,   0.0,   0.0,   0.0,  90.4,   9.6,         21.0
52.9,5,"",2016-17,52.9,Boston - Samuel W Mason,00350304,  35.3,   0.0,  17.6,  47.1,   0.0,   0.0,   0.0,  76.4,  23.6,         16.9
36.7,5,"",2016-17,36.7,Boston - Sarah Greenwood,00350308,  16.6,   3.4,  16.7,  63.3,   0.0,   0.0,   0.0,  74.1,  25.9,         29.7
43.5,5,"",2016-17,43.5,Boston - Snowden International School at Copley,00350690,  18.5,   9.4,  15.6,  56.4,   0.0,   0.0,   0.0,  65.5,  34.5,         32.0
37.10000000000001,5,"",2016-17,37.10000000000001,Boston - TechBoston Academy,00350657,  33.5,   1.2,   1.2,  62.8,   0.0,   0.0,   1.2,  61.3,  38.7,         82.9
49.300000000000004,5,"",2016-17,49.300000000000004,Boston - The English High,00350535,  14.4,   9.2,  23.6,  50.7,   0.0,   0.0,   2.1,  60.6,  39.4,         48.7
18.299999999999997,5,"",2016-17,18.299999999999997,Boston - Thomas J Kenny,00350328,  13.7,   4.6,   0.0,  81.6,   0.0,   0.0,   0.0,  81.6,  18.4,         22.0
39.2,5,"",2016-17,39.2,Boston - UP Academy Holland,00350167,  27.0,   2.4,   9.8,  60.7,   0.0,   0.0,   0.0,  82.8,  17.2,         40.4
51.5,5,"",2016-17,51.5,Boston - Urban Science Academy,00350579,  31.9,   5.2,  14.4,  48.5,   0.0,   0.0,   0.0,  58.3,  41.7,         39.1
13.7,5,"",2016-17,13.7,Boston - Warren-Prescott,00350346,   2.7,   0.0,  11.0,  86.3,   0.0,   0.0,   0.0,  88.8,  11.2,         36.0
44.0,5,"",2016-17,44.0,Boston - Washington Irving Middle,00350445,  36.1,   4.0,   3.9,  56.0,   0.0,   0.0,   0.0,  84.1,  15.9,         24.8
35.5,5,"",2016-17,35.5,Boston - West Roxbury Academy,00350658,  19.5,   6.8,   9.2,  64.5,   0.0,   0.0,   0.0,  57.3,  42.7,         43.6
36.3,5,"",2016-17,36.3,Boston - William E Russell,00350366,  15.0,   4.2,  17.1,  63.7,   0.0,   0.0,   0.0,  87.2,  12.8,         23.4
73.2,5,"",2016-17,73.2,Boston - William Ellery Channing,00350360,  45.3,   7.0,   7.0,  26.9,   7.0,   0.0,   6.9,  79.1,  20.9,         14.3
22.6,5,"",2016-17,22.6,Boston - William H Ohrenberger,00350258,  12.2,   2.5,   7.9,  77.3,   0.0,   0.0,   0.0,  63.1,  36.9,         39.9
22.0,5,"",2016-17,22.0,Boston - William McKinley,00350363,  22.0,   0.0,   0.0,  78.0,   0.0,   0.0,   0.0,  47.2,  52.8,         48.6
49.3,5,"",2016-17,49.3,Boston - William Monroe Trotter,00350370,  39.5,   0.0,   9.8,  50.7,   0.0,   0.0,   0.0,  72.2,  27.8,         30.6
37.4,5,"",2016-17,37.4,Boston - Winship Elementary,00350374,  16.0,   0.0,  21.4,  62.6,   0.0,   0.0,   0.0,  84.2,  15.8,         18.7
56.800000000000004,5,"",2016-17,56.800000000000004,Boston - Young Achievers,00350380,  32.4,   2.7,  16.3,  43.2,   0.0,   0.0,   5.4,  86.5,  13.5,         36.9
35.8,5,"",2016-17,35.8,Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,   9.4,   1.9,  16.7,  64.2,   0.0,   0.0,   7.8,  70.4,  29.6,         38.8
21.4,5,"",2016-17,21.4,Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,  18.7,   2.7,   0.0,  78.7,   0.0,   0.0,   0.0,  56.0,  44.0,         18.8
39.6,5,"",2016-17,39.6,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,  22.4,   0.0,  13.3,  60.4,   0.0,   0.0,   3.9,  72.3,  27.7,         46.8
33.5,5,"",2016-17,33.5,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,  20.4,   0.0,   9.2,  66.5,   0.0,   0.0,   3.9,  63.2,  36.8,         30.5
29.7,5,"",2016-17,29.7,Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,  10.3,  14.1,   5.3,  70.2,   0.0,   0.0,   0.0,  86.5,  13.5,         47.0
0.0,1,"",2016-17,0.0,Bourne - Bourne High School,00360505,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  56.9,  43.1,         33.0
0.0,1,"",2016-17,0.0,Bourne - Bourne Middle School,00360325,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  82.8,  17.2,         52.9
0.0,1,"",2016-17,0.0,Bourne - Bournedale Elementary School,00360005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  96.7,   3.3,         30.5
0.0,1,"",2016-17,0.0,Bourne - Peebles Elementary School,00360010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  86.9,  13.1,         22.3
0.0,1,"",2016-17,0.0,Boxford - Harry Lee Cole,00380005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  94.1,   5.9,         20.1
0.0,1,"",2016-17,0.0,Boxford - Spofford Pond,00380013,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  95.1,   4.9,         25.5
6.0,5,"",2016-17,6.0,Boylston - Boylston Elementary,00390005,   0.0,   0.0,   0.0,  94.0,   0.0,   0.0,   6.0,  94.0,   6.0,         16.7
0.0,1,"",2016-17,0.0,Braintree - Archie T Morrison,00400033,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  95.2,   4.8,         21.8
3.6999999999999997,3.7,"",2016-17,3.6999999999999997,Braintree - Braintree High,00400505,   0.9,   1.0,   0.9,  96.3,   0.0,   0.0,   0.9,  63.5,  36.5,        109.5
0.0,1,"",2016-17,0.0,Braintree - Donald Ross,00400050,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  93.8,   6.2,         16.3
3.8,3.8,"",2016-17,3.8,Braintree - East Middle School,00400305,   1.9,   0.0,   1.9,  96.1,   0.0,   0.0,   0.0,  78.7,  21.3,         51.7
0.0,1,"",2016-17,0.0,Braintree - Highlands,00400015,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  91.1,   8.9,         22.6
0.0,1,"",2016-17,0.0,Braintree - Hollis,00400005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  96.3,   3.7,         28.4
0.0,1,"",2016-17,0.0,Braintree - Liberty,00400025,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  94.8,   5.2,         23.0
0.0,1,"",2016-17,0.0,Braintree - Mary E Flaherty School,00400020,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  91.0,   9.0,         22.6
0.0,1,"",2016-17,0.0,Braintree - Monatiquot Kindergarten Center,00400009,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  96.4,   3.6,         13.5
2.6,2.6,"",2016-17,2.6,Braintree - South Middle School,00400310,   2.6,   0.0,   0.0,  97.4,   0.0,   0.0,   0.0,  67.8,  32.2,         39.1
0.0,1,"",2016-17,0.0,Brewster - Eddy Elementary,00410010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0, 100.0,   0.0,         18.7
0.0,1,"",2016-17,0.0,Brewster - Stony Brook Elementary,00410005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  84.0,  16.0,         18.8
9.7,5,"",2016-17,9.7,Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,   0.0,   3.7,   0.0,  90.3,   0.0,   0.0,   6.0,  81.4,  18.6,         16.8
0.0,1,"",2016-17,0.0,Bridgewater-Raynham - Bridgewater Middle School,06250320,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  66.9,  33.1,         29.5
3.3000000000000003,3.3,"",2016-17,3.3000000000000003,Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,   2.2,   1.1,   0.0,  96.7,   0.0,   0.0,   0.0,  63.0,  37.0,         92.0
4.1,4.1,"",2016-17,4.1,Bridgewater-Raynham - Laliberte Elementary School,06250050,   0.0,   0.0,   4.1,  95.9,   0.0,   0.0,   0.0,  84.0,  16.0,         24.5
0.0,1,"",2016-17,0.0,Bridgewater-Raynham - Merrill Elementary School,06250020,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  93.2,   6.8,         19.1
0.0,1,"",2016-17,0.0,Bridgewater-Raynham - Mitchell Elementary School,06250002,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  91.3,   8.7,         49.1
0.0,1,"",2016-17,0.0,Bridgewater-Raynham - Raynham Middle School,06250315,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  81.2,  18.8,         38.5
0.0,1,"",2016-17,0.0,Bridgewater-Raynham - Therapeutic Day School,06250415,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  83.4,  16.6,          2.5
0.0,1,"",2016-17,0.0,Bridgewater-Raynham - Williams Intermediate School,06250300,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  82.0,  18.0,         42.8
0.0,1,"",2016-17,0.0,Brimfield - Brimfield Elementary,00430005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  79.5,  20.5,         19.4
0.0,1,"",2016-17,0.0,Bristol County Agricultural - Bristol County Agricultural High,09100705,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  47.7,  52.3,         30.7
1.9,1.9,"",2016-17,1.9,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,   0.0,   1.9,   0.0,  98.1,   0.0,   0.0,   0.0,  59.6,  40.4,         53.7
3.4,3.4,"",2016-17,3.4,Brockton - Ashfield Middle School,00440421,   3.4,   0.0,   0.0,  96.6,   0.0,   0.0,   0.0,  70.2,  29.8,         29.0
6.9,5,"",2016-17,6.9,Brockton - Barrett Russell School,00440007,   0.0,   0.0,   6.9,  93.1,   0.0,   0.0,   0.0,  95.5,   4.5,         14.4
15.0,5,"",2016-17,15.0,Brockton - Brockton Champion High School,00440515,   7.5,   0.0,   7.5,  85.0,   0.0,   0.0,   0.0,  39.2,  60.8,         13.3
16.6,5,"",2016-17,16.6,Brockton - Brockton High,00440505,   9.8,   1.8,   3.9,  83.5,   0.0,   0.4,   0.7,  57.8,  42.2,        224.2
7.0,5,"",2016-17,7.0,Brockton - Brookfield,00440010,   7.0,   0.0,   0.0,  93.0,   0.0,   0.0,   0.0,  92.1,   7.9,         28.5
5.4,5,"",2016-17,5.4,Brockton - Downey,00440110,   2.7,   0.0,   2.7,  94.7,   0.0,   0.0,   0.0,  88.5,  11.5,         37.6
6.6,5,"",2016-17,6.6,Brockton - Dr W Arnone Community School,00440001,   6.6,   0.0,   0.0,  93.4,   0.0,   0.0,   0.0,  89.9,  10.1,         45.6
18.6,5,"",2016-17,18.6,Brockton - East Middle School,00440405,  15.5,   3.1,   0.0,  81.4,   0.0,   0.0,   0.0,  56.4,  43.6,         32.2
9.799999999999999,5,"",2016-17,9.799999999999999,Brockton - Edgar B Davis,00440023,   1.9,   0.0,   2.3,  90.2,   0.0,   0.0,   5.6,  72.6,  27.4,         53.3
50.2,5,"",2016-17,50.2,Brockton - Edison Academy,00440520,  32.9,   0.0,  17.3,  49.8,   0.0,   0.0,   0.0,  56.7,  43.3,          4.6
0.0,1,"",2016-17,0.0,Brockton - Frederick Douglass Academy,00440080,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,   9.3,  90.7,          5.7
0.0,1,"",2016-17,0.0,Brockton - Gilmore School Early Childhood Center,00440050,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  96.4,   3.6,         20.5
5.6,5,"",2016-17,5.6,Brockton - Goddard Alternative School,00440400,   0.0,   0.0,   5.6,  94.4,   0.0,   0.0,   0.0,  46.2,  53.8,         13.4
16.299999999999997,5,"",2016-17,16.299999999999997,Brockton - Hancock,00440045,   3.3,   0.0,   5.9,  83.7,   2.7,   0.0,   4.4,  89.1,  10.9,         30.5
10.9,5,"",2016-17,10.9,Brockton - Huntington,00440055,  10.9,   0.0,   0.0,  89.1,   0.0,   0.0,   0.0,  91.4,   8.6,         27.5
7.6,5,"",2016-17,7.6,Brockton - John F Kennedy,00440017,   6.5,   0.0,   0.0,  92.5,   0.0,   0.0,   1.1,  90.1,   9.9,         31.0
16.299999999999997,5,"",2016-17,16.299999999999997,Brockton - Joseph F. Plouffe Academy,00440422,   6.6,   7.3,   2.4,  83.7,   0.0,   0.0,   0.0,  71.0,  29.0,         41.3
10.5,5,"",2016-17,10.5,Brockton - Louis F Angelo Elementary,00440065,   8.4,   0.0,   0.0,  89.5,   0.0,   0.0,   2.1,  99.5,   0.5,         47.5
14.8,5,"",2016-17,14.8,Brockton - Manthala George Jr. School,00440003,   5.7,   0.0,   5.7,  85.2,   0.6,   0.0,   2.8,  85.3,  14.7,         35.2
12.9,5,"",2016-17,12.9,Brockton - Mary E. Baker School,00440002,  10.3,   2.6,   0.0,  87.1,   0.0,   0.0,   0.0,  96.6,   3.4,         38.8
12.9,5,"",2016-17,12.9,Brockton - North Middle School,00440410,   7.7,   0.0,   0.0,  87.1,   2.6,   0.0,   2.6,  64.4,  35.6,         38.7
7.5,5,"",2016-17,7.5,Brockton - Oscar F Raymond,00440078,   2.5,   0.0,   0.0,  92.5,   0.0,   0.0,   5.0,  95.0,   5.0,         40.0
6.300000000000001,5,"",2016-17,6.300000000000001,Brockton - South Middle School,00440415,   5.4,   0.0,   0.0,  93.6,   0.0,   0.0,   0.9,  68.9,  31.1,         35.1
7.4,5,"",2016-17,7.4,Brockton - West Middle School,00440420,   4.8,   2.6,   0.0,  92.6,   0.0,   0.0,   0.0,  71.2,  28.8,         39.2
0.0,1,"",2016-17,0.0,Brooke Charter School (District) - Brooke Charter School,04280305,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,          0.0
0.0,1,"",2016-17,0.0,Brookfield - Brookfield Elementary,00450005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  88.7,  11.3,         17.7
0.0,1,"",2016-17,0.0,Brookline - Brookline Early Education Program at Beacon,00460001,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0, 100.0,   0.0,          4.2
0.0,1,"",2016-17,0.0,Brookline - Brookline Early Education Program at Putterham,00460002,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0, 100.0,   0.0,          1.7
12.799999999999999,5,"",2016-17,12.799999999999999,Brookline - Brookline High,00460505,   4.2,   5.5,   3.1,  87.2,   0.0,   0.0,   0.0,  65.4,  34.6,        127.5
13.2,5,"",2016-17,13.2,Brookline - Edith C Baker,00460005,   1.7,   9.8,   1.7,  86.7,   0.0,   0.0,   0.0,  85.6,  14.4,         57.5
6.699999999999999,5,"",2016-17,6.699999999999999,Brookline - Edward Devotion,00460015,   3.0,   1.3,   2.4,  93.3,   0.0,   0.0,   0.0,  84.8,  15.2,         66.0
16.9,5,"",2016-17,16.9,Brookline - Heath,00460025,   4.8,   4.8,   7.3,  83.1,   0.0,   0.0,   0.0,  89.2,  10.8,         41.4
7.199999999999999,5,"",2016-17,7.199999999999999,Brookline - John D Runkle,00460045,   2.1,   0.0,   3.0,  92.8,   0.0,   2.1,   0.0,  85.8,  14.2,         47.4
12.700000000000001,5,"",2016-17,12.700000000000001,Brookline - Lawrence,00460030,   3.9,   5.4,   1.5,  87.2,   0.0,   0.0,   1.9,  79.7,  20.3,         51.6
13.2,5,"",2016-17,13.2,Brookline - Michael Driscoll,00460020,   0.0,   7.9,   5.3,  86.8,   0.0,   0.0,   0.0,  82.0,  18.0,         37.9
23.3,5,"",2016-17,23.3,Brookline - Pierce,00460040,   8.5,   7.8,   3.3,  76.6,   0.0,   0.0,   3.7,  81.8,  18.2,         53.9
0.0,1,"",2016-17,0.0,Brookline - The Lynch Center,00460060,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0, 100.0,   0.0,          3.5
13.6,5,"",2016-17,13.6,Brookline - William H Lincoln,00460035,   3.5,   4.0,   6.1,  86.4,   0.0,   0.0,   0.0,  78.2,  21.8,         49.6
6.0,5,"",2016-17,6.0,Burlington - Burlington High,00480505,   0.0,   3.6,   1.2,  94.0,   0.0,   0.0,   1.2,  68.4,  31.6,         83.1
0.0,1,"",2016-17,0.0,Burlington - Fox Hill,00480007,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  83.4,  16.6,         27.6
1.9,1.9,"",2016-17,1.9,Burlington - Francis Wyman Elementary,00480035,   0.0,   1.9,   0.0,  98.1,   0.0,   0.0,   0.0,  95.2,   4.8,         37.7
3.9,3.9,"",2016-17,3.9,Burlington - Marshall Simonds Middle,00480303,   1.6,   2.3,   0.0,  96.1,   0.0,   0.0,   0.0,  79.4,  20.6,         62.0
6.8,5,"",2016-17,6.8,Burlington - Memorial,00480015,   0.0,   6.8,   0.0,  93.2,   0.0,   0.0,   0.0,  92.9,   7.1,         28.1
0.0,1,"",2016-17,0.0,Burlington - Pine Glen Elementary,00480020,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  93.6,   6.4,         23.4
46.3,5,"",2016-17,46.3,Cambridge - Amigos School,00490006,   3.9,   0.0,  42.4,  53.6,   0.0,   0.0,   0.0,  82.3,  17.7,         25.6
22.8,5,"",2016-17,22.8,Cambridge - Cambridge Rindge and Latin,00490506,   9.8,   3.4,   8.9,  77.2,   0.0,   0.0,   0.7,  60.2,  39.8,        142.6
22.3,5,"",2016-17,22.3,Cambridge - Cambridge Street Upper School,00490305,  15.4,   0.0,   6.9,  77.7,   0.0,   0.0,   0.0,  84.4,  15.6,         21.8
16.8,5,"",2016-17,16.8,Cambridge - Cambridgeport,00490007,  16.8,   0.0,   0.0,  83.2,   0.0,   0.0,   0.0,  86.1,  13.9,         17.9
12.8,5,"",2016-17,12.8,Cambridge - Fletcher/Maynard Academy,00490090,  12.8,   0.0,   0.0,  87.2,   0.0,   0.0,   0.0,  91.7,   8.3,         23.6
11.9,5,"",2016-17,11.9,Cambridge - Graham and Parks,00490080,   7.9,   0.0,   4.0,  88.1,   0.0,   0.0,   0.0,  92.9,   7.1,         25.3
23.3,5,"",2016-17,23.3,Cambridge - Haggerty,00490020,   5.8,  11.7,   5.8,  76.6,   0.0,   0.0,   0.0,  88.3,  11.7,         17.1
11.6,5,"",2016-17,11.6,Cambridge - John M Tobin,00490065,   0.0,  11.6,   0.0,  88.4,   0.0,   0.0,   0.0,  85.5,  14.5,         17.2
16.7,5,"",2016-17,16.7,Cambridge - Kennedy-Longfellow,00490040,  11.1,   0.0,   5.6,  83.4,   0.0,   0.0,   0.0,  95.3,   4.7,         18.0
32.7,5,"",2016-17,32.7,Cambridge - King Open,00490035,   8.2,   8.2,  16.3,  67.3,   0.0,   0.0,   0.0,  85.7,  14.3,         24.5
16.4,5,"",2016-17,16.4,Cambridge - Maria L. Baldwin,00490005,   4.1,   4.1,   8.2,  83.6,   0.0,   0.0,   0.0,  75.3,  24.7,         24.3
39.699999999999996,5,"",2016-17,39.699999999999996,Cambridge - Martin Luther King Jr.,00490030,   9.9,  19.9,   5.0,  60.3,   4.9,   0.0,   0.0,  90.4,   9.6,         20.2
12.0,5,"",2016-17,12.0,Cambridge - Morse,00490045,   8.0,   4.0,   0.0,  88.0,   0.0,   0.0,   0.0,  79.1,  20.9,         24.9
15.600000000000001,5,"",2016-17,15.600000000000001,Cambridge - Peabody,00490050,   5.2,   5.2,   0.0,  84.4,   5.2,   0.0,   0.0,  86.6,  13.4,         19.2
37.400000000000006,5,"",2016-17,37.400000000000006,Cambridge - Putnam Avenue Upper School,00490310,  21.4,  11.8,   4.2,  62.6,   0.0,   0.0,   0.0,  48.4,  51.6,         20.6
18.6,5,"",2016-17,18.6,Cambridge - Rindge Avenue Upper School,00490315,   2.6,   8.0,   8.0,  81.4,   0.0,   0.0,   0.0,  46.9,  53.1,         25.1
10.200000000000001,5,"",2016-17,10.200000000000001,Cambridge - Vassal Lane Upper School,00490320,   0.9,   0.0,   9.3,  89.8,   0.0,   0.0,   0.0,  77.6,  22.4,         21.5
8.8,5,"",2016-17,8.8,Canton - Canton High,00500505,   0.0,   4.9,   1.6,  91.2,   0.0,   0.0,   2.3,  63.1,  36.9,         61.2
3.7,3.7,"",2016-17,3.7,Canton - Dean S Luce,00500020,   0.0,   0.0,   3.7,  96.3,   0.0,   0.0,   0.0,  96.4,   3.6,         27.5
