Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %
5.12,5,a-reso-i1,2022-23,Boston - Boston Arts Academy,00350546,     375,  14.4,        486,  68.9,  29.2,   6.2,  22.4,63.6
5.8,5,a-reso-i1,2022-23,Boston - Boston Collaborative High School,00350755,     151,  11.0,        290,  47.9,  51.7,  25.9,  26.2,85.9
5.26,5,a-reso-i1,2022-23,Boston - Boston Community Leadership Academy,00350558,     338,  13.7,        645,  50.5,  48.8,  36.1,  29.5,83.9
5.0600000000000005,5,a-reso-i1,2022-23,Boston - Boston International High School & Newcomers Academy,00350507,     210,  14.7,        535,  38.7,  61.3,  92.0,   5.8,87.3
3.6,3.6,a-reso-i1,2022-23,Boston - Boston Latin Academy,00350545,     531,  22.0,"      1,710",  57.1,  42.6,   1.4,   4.4,44.3
3.38,3.38,a-reso-i1,2022-23,Boston - Boston Latin School,00350560,     874,  23.1,"      2,418",  52.6,  46.9,   0.8,   3.7,27.5
4.16,4.16,a-reso-i1,2022-23,Boston - Boston Teachers Union K-8 Pilot,00350012,     134,  19.2,        316,  47.8,  52.2,  17.7,  25.3,54.8
4.46,4.46,a-reso-i1,2022-23,Boston - Bradley Elementary School,00350215,     134,  17.7,        292,  52.1,  48.0,  26.7,  23.0,62.3
5.2,5,a-reso-i1,2022-23,Boston - Brighton High School,00350505,     338,  14.0,        710,  45.5,  54.5,  58.7,  20.9,81
5.7,5,a-reso-i1,2022-23,Boston - Burke High School,00350525,     250,  11.5,        418,  45.2,  54.8,  25.1,  25.4,84.5
1.6,1.6,a-reso-i1,2022-23,Boston - Carter School,00350036,       2,  32.0,         32,  46.9,  53.1,  37.5, 100.0,78.1
5.36,5,a-reso-i1,2022-23,Boston - Channing Elementary School,00350360,     140,  13.2,        189,  40.7,  59.3,  35.5,  29.6,74.1
5.34,5,a-reso-i1,2022-23,Boston - Charlestown High School,00350515,     447,  13.3,        840,  43.6,  56.3,  43.8,  29.3,81.7
6.12,5,a-reso-i1,2022-23,Boston - Chittick Elementary School,00350154,     254,   9.4,        232,  44.8,  55.2,  31.5,  42.2,81.5
5.38,5,a-reso-i1,2022-23,Boston - Clap Elementary School,00350298,      69,  13.1,        107,  44.9,  55.1,  24.3,  30.8,80.4
6.2,5,a-reso-i1,2022-23,Boston - Community Academy,00350518,      38,   9.0,         66,  39.4,  59.1,  10.6,  51.5,87.9
5.32,5,a-reso-i1,2022-23,Boston - Community Academy of Science and Health,00350581,     150,  13.4,        342,  48.3,  51.8,  24.6,  42.4,86.3
5.0200000000000005,5,a-reso-i1,2022-23,Boston - Condon K-8 School,00350146,     448,  14.9,        664,  44.1,  55.9,  39.8,  29.7,84.6
5.74,5,a-reso-i1,2022-23,Boston - Conley Elementary School,00350122,     116,  11.3,        164,  45.1,  54.9,  29.9,  48.8,61
4.88,4.88,a-reso-i1,2022-23,Boston - Curley K-8 School,00350020,     710,  15.6,        957,  43.4,  56.6,  26.4,  33.9,54
4.4399999999999995,4.44,a-reso-i1,2022-23,Boston - Dearborn 6-12 STEM Academy,00350074,     244,  17.8,        591,  46.7,  53.1,  31.5,  21.7,81.7
4.4799999999999995,4.48,a-reso-i1,2022-23,Boston - Dever Elementary School,00350268,     217,  17.6,        406,  42.6,  57.4,  51.5,  17.7,89.9
4.62,4.62,a-reso-i1,2022-23,Boston - East Boston Early Education Center,00350009,      88,  16.9,        187,  47.1,  52.9,  54.6,  15.5,66.3
4.82,4.82,a-reso-i1,2022-23,Boston - East Boston High School,00350530,     480,  15.9,"      1,334",  43.6,  56.3,  42.4,  21.5,76.3
5.26,5,a-reso-i1,2022-23,Boston - Edison K-8 School,00350375,     466,  13.7,        629,  45.5,  54.5,  52.9,  20.4,81.7
3.9799999999999995,3.98,a-reso-i1,2022-23,Boston - Eliot K-8 Innovation School,00350096,     440,  20.1,        820,  48.1,  52.0,   6.7,  20.2,26.1
5.34,5,a-reso-i1,2022-23,Boston - Ellis Elementary School,00350072,     279,  13.3,        352,  48.9,  51.1,  50.0,  15.6,91.2
4.779999999999999,4.78,a-reso-i1,2022-23,Boston - Ellison-Parks Early Education School,00350008,      94,  16.1,        195,  50.3,  49.7,  55.4,  33.9,80
4.88,4.88,a-reso-i1,2022-23,Boston - English High School,00350535,     464,  15.6,        695,  45.0,  54.8,  32.1,  25.5,82
4.46,4.46,a-reso-i1,2022-23,Boston - Everett Elementary School,00350088,     145,  17.7,        286,  51.1,  49.0,  20.3,  22.0,76.6
5.32,5,a-reso-i1,2022-23,Boston - Excel High School,00350522,     181,  13.4,        408,  40.4,  58.8,  22.3,  29.2,83.3
5.14,5,a-reso-i1,2022-23,Boston - Fenway High School,00350540,     168,  14.3,        372,  52.7,  47.0,  21.2,  22.9,74.7
5.2,5,a-reso-i1,2022-23,Boston - Frederick Pilot Middle School,00350383,     249,  14.0,        377,  47.8,  52.3,  50.9,  26.8,90.2
4.36,4.36,a-reso-i1,2022-23,Boston - Gardner Pilot Academy,00350326,     150,  18.2,        381,  47.5,  52.0,  35.4,  23.1,78.2
6.16,5,a-reso-i1,2022-23,Boston - Greater Egleston High School,00350543,      83,   9.2,        115,  53.0,  47.0,  13.9,  26.1,92.2
4.86,4.86,a-reso-i1,2022-23,Boston - Greenwood Sarah K-8 School,00350308,     255,  15.7,        397,  50.4,  49.6,  60.7,  20.9,90.2
4.76,4.76,a-reso-i1,2022-23,Boston - Grew Elementary School,00350135,     119,  16.2,        210,  40.5,  59.5,  14.3,  14.8,73.8
4.9799999999999995,4.98,a-reso-i1,2022-23,Boston - Guild Elementary School,00350062,     147,  15.1,        259,  47.9,  52.1,  65.6,  27.8,77.6
4.279999999999999,4.28,a-reso-i1,2022-23,Boston - Hale Elementary School,00350243,      94,  18.6,        176,  50.6,  49.4,  12.5,  16.5,59.1
3.94,3.94,a-reso-i1,2022-23,Boston - Haley Pilot School,00350077,     207,  20.3,        386,  48.2,  51.8,  19.2,  38.9,62.2
5.14,5,a-reso-i1,2022-23,Boston - Harvard-Kent Elementary School,00350200,     216,  14.3,        369,  45.0,  55.0,  27.1,  31.7,64.8
4.42,4.42,a-reso-i1,2022-23,Boston - Haynes Early Education Center,00350010,     128,  17.9,        218,  50.9,  49.1,  49.1,  23.9,80.7
3.8600000000000003,3.86,a-reso-i1,2022-23,Boston - Henderson K-12 Inclusion School Lower,00350266,      72,  20.7,        207,  46.9,  53.1,  25.1,  28.5,65.2
4.26,4.26,a-reso-i1,2022-23,Boston - Henderson K-12 Inclusion School Upper,00350426,     330,  18.7,        712,  47.1,  52.7,  14.8,  35.0,76.3
4.96,4.96,a-reso-i1,2022-23,Boston - Hennigan K-8 School,00350153,     471,  15.2,        567,  48.2,  51.9,  48.7,  22.1,87.5
3.6399999999999997,3.64,a-reso-i1,2022-23,Boston - Hernandez K-8 School,00350691,     222,  21.8,        427,  52.7,  47.3,  46.8,  14.8,67.9
5.54,5,a-reso-i1,2022-23,Boston - Higginson Inclusion K0-2 School,00350015,      86,  12.3,        130,  45.4,  54.6,  62.3,  46.9,90
5.720000000000001,5,a-reso-i1,2022-23,Boston - Higginson-Lewis K-8 School,00350377,     144,  11.4,        192,  42.2,  57.8,  28.7,  40.1,93.2
5.04,5,a-reso-i1,2022-23,Boston - Holmes Elementary School,00350138,     189,  14.8,        294,  40.5,  59.5,  21.4,  35.7,91.8
7.140000000000001,5,a-reso-i1,2022-23,Boston - Horace Mann School for the Deaf Hard of Hearing,00350750,     177,   4.3,         73,  30.1,  69.9,  60.3,  98.6,80.8
3.94,3.94,a-reso-i1,2022-23,Boston - Hurley K-8 School,00350182,     158,  20.3,        363,  53.7,  46.0,  36.1,  18.2,63.4
4.6,4.6,a-reso-i1,2022-23,Boston - Kennedy John F Elementary School,00350166,     210,  17.0,        402,  50.0,  50.0,  34.6,  19.4,70.2
4.5600000000000005,4.56,a-reso-i1,2022-23,Boston - Kennedy Patrick J Elementary School,00350264,     151,  17.2,        274,  45.3,  54.7,  65.0,  20.8,85.8
4.54,4.54,a-reso-i1,2022-23,Boston - Kenny Elementary School,00350328,     181,  17.3,        347,  44.7,  55.0,  22.8,  30.3,59.7
5.12,5,a-reso-i1,2022-23,Boston - Kilmer K-8 School,00350190,     236,  14.4,        399,  44.9,  54.9,  13.8,  32.3,44.4
5.38,5,a-reso-i1,2022-23,Boston - King Elementary School,00350376,     303,  13.1,        468,  44.2,  55.8,  37.2,  41.2,91.5
4.86,4.86,a-reso-i1,2022-23,Boston - Lee Academy,00350001,      89,  15.7,        205,  44.9,  55.1,  33.7,  33.7,77.1
5.46,5,a-reso-i1,2022-23,Boston - Lee K-8 School,00350183,     398,  12.7,        563,  41.2,  58.8,  26.1,  46.2,85.8
4.84,4.84,a-reso-i1,2022-23,Boston - Lyndon K-8 School,00350262,     337,  15.8,        578,  49.0,  51.0,   8.3,  16.3,29.9
5.5,5,a-reso-i1,2022-23,Boston - Lyon High School,00350655,      68,  12.5,        114,  40.4,  58.8,  13.2,  41.2,72.8
5.4799999999999995,5,a-reso-i1,2022-23,Boston - Lyon K-8 School,00350004,     101,  12.6,        139,  46.8,  53.2,  23.0,  33.8,69.8
4.86,4.86,a-reso-i1,2022-23,Boston - Madison Park Technical Vocational High School,00350537,     488,  15.7,"      1,122",  40.1,  59.7,  30.7,  36.8,83.8
3.9799999999999995,3.98,a-reso-i1,2022-23,Boston - Manning Elementary School,00350184,      88,  20.1,        165,  52.7,  47.3,   5.5,  30.3,22.4
4.24,4.24,a-reso-i1,2022-23,Boston - Margarita Muniz Academy,00350549,     130,  18.8,        301,  55.2,  44.9,  48.8,  11.6,89.4
4.62,4.62,a-reso-i1,2022-23,Boston - Mario Umana Academy,00350656,     411,  16.9,        621,  46.4,  53.6,  71.0,  16.4,83.9
5.18,5,a-reso-i1,2022-23,Boston - Mason Elementary School,00350304,     123,  14.1,        196,  46.9,  52.6,  29.1,  32.1,82.7
4.64,4.64,a-reso-i1,2022-23,Boston - Mather Elementary School,00350227,     314,  16.8,        492,  50.8,  49.2,  34.6,  18.3,74.6
5.92,5,a-reso-i1,2022-23,Boston - Mattahunt Elementary School,00350016,     543,  10.4,        489,  38.2,  61.8,  37.6,  34.2,81.6
4.18,4.18,a-reso-i1,2022-23,Boston - McKay K-8 School,00350080,     324,  19.1,        681,  49.2,  50.8,  45.1,  21.6,77.2
6.840000000000001,5,a-reso-i1,2022-23,Boston - McKinley Schools,00350363,     289,   5.8,        167,  26.4,  73.7,  20.4, 100.0,91.6
4.16,4.16,a-reso-i1,2022-23,Boston - Mendell Elementary School,00350100,     143,  19.2,        321,  48.0,  52.0,  17.8,  24.3,57.3
4.76,4.76,a-reso-i1,2022-23,Boston - Mildred Avenue K-8 School,00350378,     331,  16.2,        669,  46.8,  53.2,  28.3,  22.9,84.6
4.14,4.14,a-reso-i1,2022-23,Boston - Mozart Elementary School,00350237,      79,  19.3,        177,  40.7,  59.3,  14.7,  27.1,36.7
4.3,4.3,a-reso-i1,2022-23,Boston - Murphy K-8 School,00350240,     442,  18.5,        872,  47.1,  52.8,  29.4,  21.2,68
4.46,4.46,a-reso-i1,2022-23,Boston - New Mission High School,00350542,     270,  17.7,        621,  49.1,  50.7,  21.1,  18.8,71.3
3.4200000000000004,3.42,a-reso-i1,2022-23,Boston - O'Bryant School of Math & Science,00350575,     442,  22.9,"      1,547",  51.8,  47.8,   1.7,   4.5,59.3
4.1,4.1,a-reso-i1,2022-23,Boston - O'Donnell Elementary School,00350141,     134,  19.5,        297,  52.9,  47.1,  65.7,  11.5,86.2
4.8,4.8,a-reso-i1,2022-23,Boston - Ohrenberger School,00350258,     344,  16.0,        487,  46.8,  53.2,  33.7,  22.2,68.8
4.86,4.86,a-reso-i1,2022-23,Boston - Orchard Gardens K-8 School,00350257,     408,  15.7,        738,  47.8,  52.2,  50.8,  24.0,86.5
4.04,4.04,a-reso-i1,2022-23,Boston - Otis Elementary School,00350156,     222,  19.8,        415,  50.1,  49.9,  52.5,  11.1,74
5.24,5,a-reso-i1,2022-23,Boston - Perkins Elementary School,00350231,      93,  13.8,        158,  50.0,  50.0,  35.4,  37.3,91.1
5.62,5,a-reso-i1,2022-23,Boston - Perry Elementary School,00350255,     134,  11.9,        186,  46.8,  53.2,  11.3,  31.7,35
5.0600000000000005,5,a-reso-i1,2022-23,Boston - Philbrick Elementary School,00350172,      79,  14.7,        119,  52.1,  47.9,  16.8,  16.0,64.7
4.66,4.66,a-reso-i1,2022-23,Boston - Quincy Elementary School,00350286,     544,  16.7,        759,  52.2,  47.8,  37.0,  16.7,57.7
3.6,3.6,a-reso-i1,2022-23,Boston - Quincy Upper School,00350565,     210,  22.0,        547,  48.1,  51.7,  17.6,  19.4,70.6
4.54,4.54,a-reso-i1,2022-23,Boston - Roosevelt K-8 School,00350116,     159,  17.3,        362,  47.0,  53.0,  16.6,  29.6,66.9
4.18,4.18,a-reso-i1,2022-23,Boston - Russell Elementary School,00350366,     168,  19.1,        384,  49.0,  51.0,  49.0,   9.1,80.2
4.9799999999999995,4.98,a-reso-i1,2022-23,Boston - Shaw Elementary School,00350014,      99,  15.1,        182,  51.1,  48.9,  29.1,  15.9,89.6
4.58,4.58,a-reso-i1,2022-23,Boston - Snowden International High School,00350690,     182,  17.1,        470,  49.6,  50.4,  18.3,  23.0,79.4
4.86,4.86,a-reso-i1,2022-23,Boston - Sumner Elementary School,00350052,     370,  15.7,        553,  48.1,  51.9,  37.4,  21.7,63.8
5.6,5,a-reso-i1,2022-23,Boston - Taylor Elementary School,00350054,     316,  12.0,        389,  46.0,  54.0,  50.9,  18.5,90.5
5.0600000000000005,5,a-reso-i1,2022-23,Boston - TechBoston Academy,00350657,     444,  14.7,        926,  44.8,  55.2,  23.8,  24.1,84
4.36,4.36,a-reso-i1,2022-23,Boston - Tobin K-8 School,00350229,     243,  18.2,        423,  48.0,  52.0,  31.0,  19.2,88.9
5.34,5,a-reso-i1,2022-23,Boston - Trotter Elementary School,00350370,     228,  13.3,        319,  46.7,  53.3,  20.4,  31.4,89
5.9399999999999995,5,a-reso-i1,2022-23,Boston - Tynan Elementary School,00350181,     187,  10.3,        201,  38.8,  61.2,  29.9,  53.2,83.1
4.14,4.14,a-reso-i1,2022-23,Boston - UP Academy Holland,00350167,     247,  19.3,        621,  50.4,  49.6,  32.7,  18.2,89.7
4.279999999999999,4.28,a-reso-i1,2022-23,Boston - Warren-Prescott K-8 School,00350346,     249,  18.6,        527,  45.9,  54.1,  13.1,  22.8,41.2
5.04,5,a-reso-i1,2022-23,Boston - West Zone Early Learning Center,00350006,      59,  14.8,        106,  46.2,  53.8,  56.6,  28.3,71.7
3.88,3.88,a-reso-i1,2022-23,Boston - Winship Elementary School,00350374,     149,  20.6,        339,  51.9,  48.1,  27.4,  12.7,60.5
4.62,4.62,a-reso-i1,2022-23,Boston - Winthrop Elementary School,00350180,     127,  16.9,        234,  54.3,  45.7,  26.5,  15.0,91
4.9399999999999995,4.94,a-reso-i1,2022-23,Boston - Young Achievers K-8 School,00350380,     354,  15.3,        527,  44.6,  55.4,  36.1,  24.9,89
3.9799999999999995,3.98,a-reso-i1,2022-23,Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,     315,  20.1,        713,  47.8,  51.9,   5.5,  18.8,44
5.46,5,a-reso-i1,2022-23,Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,     470,  12.7,        400,  53.0,  46.3,  14.0,  43.3,75.8
4.76,4.76,a-reso-i1,2022-23,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,     227,  16.2,        473,  50.3,  49.7,  12.7,  31.5,77.4
4.4,4.4,a-reso-i1,2022-23,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,     274,  18.0,        693,  49.8,  50.2,  18.0,  20.4,67.5
3.8,3.8,a-reso-i1,2022-23,Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,     286,  21.0,        948,  53.4,  46.6,  13.9,  12.6,69.4
5.26,5,a-reso-i1,2022-23,Bourne - Bourne High School,00360505,     224,  13.7,        355,  53.5,  46.5,   1.4,  17.8,31.3
4.2,4.2,a-reso-i1,2022-23,Bourne - Bourne Intermediate School,00360030,     260,  19.0,        381,  52.0,  48.0,   1.8,  22.6,40.4
4.82,4.82,a-reso-i1,2022-23,Bourne - Bourne Middle School,00360325,     325,  15.9,        444,  50.2,  49.8,   0.9,  20.1,37.6
4.58,4.58,a-reso-i1,2022-23,Bourne - Bournedale Elementary School,00360005,     249,  17.1,        416,  46.4,  53.6,   2.6,  25.2,35.6
4.9399999999999995,4.94,a-reso-i1,2022-23,Boxford - Harry Lee Cole,00380005,     126,  15.3,        354,  47.5,  52.5,   1.4,  19.2,7.6
4.58,4.58,a-reso-i1,2022-23,Boxford - Spofford Pond,00380013,     187,  17.1,        385,  47.8,  52.2,   0.8,  23.6,10.9
5.36,5,a-reso-i1,2022-23,Braintree - Archie T Morrison,00400033,     211,  13.2,        302,  54.3,  45.7,  14.9,  25.2,37.4
4.74,4.74,a-reso-i1,2022-23,Braintree - Braintree High,00400505,     847,  16.3,"      1,755",  48.8,  50.9,   5.0,  25.0,27.1
4.58,4.58,a-reso-i1,2022-23,Braintree - Donald Ross,00400050,     111,  17.1,        205,  57.1,  42.9,  19.5,  20.5,41
4.6,4.6,a-reso-i1,2022-23,Braintree - East Middle School,00400305,     523,  17.0,        989,  46.8,  53.1,   5.4,  24.7,34.3
4.0600000000000005,4.06,a-reso-i1,2022-23,Braintree - Highlands,00400015,     190,  19.7,        412,  47.3,  52.7,   8.0,  18.0,20.2
5.34,5,a-reso-i1,2022-23,Braintree - Hollis,00400005,     231,  13.3,        332,  46.4,  53.3,  15.4,  25.3,30.7
4.2,4.2,a-reso-i1,2022-23,Braintree - Liberty,00400025,     173,  19.0,        360,  44.4,  55.6,   9.4,  15.8,16.4
4.36,4.36,a-reso-i1,2022-23,Braintree - Mary E Flaherty School,00400020,     134,  18.2,        296,  44.9,  55.1,  12.2,  26.4,25
4.5200000000000005,4.52,a-reso-i1,2022-23,Braintree - Monatiquot Kindergarten Center,00400009,     100,  17.4,        201,  44.8,  55.2,  14.4,  14.4,30.4
4.86,4.86,a-reso-i1,2022-23,Braintree - South Middle School,00400310,     301,  15.7,        520,  51.2,  48.7,   2.5,  17.3,21.5
4.3,4.3,a-reso-i1,2022-23,Brewster - Eddy Elementary,00410010,     123,  18.5,        202,  49.0,  51.0,   3.0,  27.2,43.1
4.74,4.74,a-reso-i1,2022-23,Brewster - Stony Brook Elementary,00410005,     143,  16.3,        234,  54.7,  45.3,   4.7,  22.2,36.3
4.5200000000000005,4.52,a-reso-i1,2022-23,Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,     103,  17.4,        334,  53.0,  47.0,  25.8,  22.2,74.6
3.6799999999999997,3.68,a-reso-i1,2022-23,Bridgewater-Raynham - Bridgewater Middle School,06250320,     285,  21.6,        765,  48.6,  51.4,   2.6,  18.7,27.8
4.7,4.7,a-reso-i1,2022-23,Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,     576,  16.5,"      1,388",  48.4,  51.5,   2.0,  14.8,27
3.7,3.7,a-reso-i1,2022-23,Bridgewater-Raynham - Laliberte Elementary School,06250050,     166,  21.5,        498,  47.0,  53.0,   2.6,  18.1,25.7
3.16,3.16,a-reso-i1,2022-23,Bridgewater-Raynham - Merrill Elementary School,06250020,     104,  24.2,        357,  47.9,  52.1,   5.6,  14.9,28.3
3.9,3.9,a-reso-i1,2022-23,Bridgewater-Raynham - Mitchell Elementary School,06250002,     290,  20.5,"      1,004",  48.1,  51.9,   3.7,  27.4,26.4
3.1799999999999997,3.18,a-reso-i1,2022-23,Bridgewater-Raynham - Raynham Middle School,06250315,     247,  24.1,        732,  49.9,  50.1,   0.8,  18.0,25.7
7.340000000000001,5,a-reso-i1,2022-23,Bridgewater-Raynham - Therapeutic Day School,06250415,      18,   3.3,         14,  64.3,  35.7,   0.0,  92.9,57.1
3.4,3.4,a-reso-i1,2022-23,Bridgewater-Raynham - Williams Intermediate School,06250300,     253,  23.0,        803,  47.1,  52.9,   4.7,  21.5,28.6
4.38,4.38,a-reso-i1,2022-23,Brimfield - Brimfield Elementary,00430005,      81,  18.1,        291,  51.2,  48.8,   1.0,  14.1,30.2
4.36,4.36,a-reso-i1,2022-23,Bristol County Agricultural - Bristol County Agricultural High,09100705,     300,  18.2,        550,  68.7,  31.1,   0.2,  15.3,30.7
4.5200000000000005,4.52,a-reso-i1,2022-23,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,     975,  17.4,"      1,309",  43.0,  56.8,   0.5,  14.8,30.9
4.4399999999999995,4.44,a-reso-i1,2022-23,Brockton - Ashfield Middle School,00440421,     221,  17.8,        481,  47.4,  52.6,  25.4,  21.2,63.8
5.9,5,a-reso-i1,2022-23,Brockton - Barrett Russell Early Childhood Center,00440008,      33,  10.5,        337,  40.7,  59.4,  15.1,  63.8,75.7
6.0200000000000005,5,a-reso-i1,2022-23,Brockton - Brockton Champion High School,00440515,     150,   9.9,        200,  48.0,  51.5,  17.0,  30.0,80.5
4.66,4.66,a-reso-i1,2022-23,Brockton - Brockton High,00440505,"   1,880",  16.7,"      3,715",  44.9,  55.0,  28.4,  15.5,69.6
5.74,5,a-reso-i1,2022-23,Brockton - Brockton Virtual Learning Academy,00440705,     167,  11.3,        219,  51.1,  48.4,  11.9,  24.2,79
4.779999999999999,4.78,a-reso-i1,2022-23,Brockton - Brookfield,00440010,     235,  16.1,        444,  47.5,  52.5,  37.4,  22.3,71.6
4.82,4.82,a-reso-i1,2022-23,Brockton - Downey,00440110,     282,  15.9,        583,  43.7,  56.3,  20.4,  31.4,81
4.92,4.92,a-reso-i1,2022-23,Brockton - Dr W Arnone Community School,00440001,     407,  15.4,        788,  47.7,  52.3,  34.0,  24.8,83.8
4.0,4.0,a-reso-i1,2022-23,Brockton - East Middle School,00440405,     255,  20.0,        493,  45.0,  55.0,  41.2,  23.7,78.7
3.9,3.9,a-reso-i1,2022-23,Brockton - Edgar B Davis,00440023,     525,  20.5,        948,  51.6,  48.4,  29.3,  10.0,78.4
5.6,5,a-reso-i1,2022-23,Brockton - Edison Academy,00440520,     110,  12.0,        311,  44.1,  56.0,  55.6,   8.4,76.5
3.0200000000000005,3.02,a-reso-i1,2022-23,Brockton - Gilmore Elementary School,00440055,     166,  24.9,        413,  47.9,  52.1,  47.9,  10.9,85.2
4.08,4.08,a-reso-i1,2022-23,Brockton - Hancock,00440045,     267,  19.6,        648,  53.7,  46.3,  28.6,  13.1,66.5
6.8,5,a-reso-i1,2022-23,Brockton - Huntington Therapeutic Day School,00440400,      52,   6.0,         37,  32.4,  64.9,  18.9, 100.0,91.9
4.36,4.36,a-reso-i1,2022-23,Brockton - John F Kennedy,00440017,     258,  18.2,        552,  51.8,  48.2,  35.0,  15.4,67.8
4.38,4.38,a-reso-i1,2022-23,Brockton - Louis F Angelo Elementary,00440065,     390,  18.1,        829,  44.5,  55.5,  35.8,  21.2,77.3
