Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Students,Students Disciplined,% In-School Suspension,% Out-of-School Suspension,% Expulsion,% Removed to Alternate Setting,% Emergency Removal,% Students with a School-Based Arrest,% Students with a Law Enforcement Referral
NA,NA,a-phys-i1,2017-18,North Middlesex - Squannacook Early Childhood Center,07350002,     112,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,North Middlesex - Varnum Brook,07350035,     556,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,North Reading - E Ethel Little School,02170003,     342,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,North Reading - J Turner Hood,02170010,     346,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,North Reading - L D Batchelder,02170005,     476,       0,"","","","",""
5.798861480075901,5,a-phys-i1,2017-18,North Reading - North Reading High,02170505,     815,      50,   4.4,   2.9,   0.0,   0.0,   0.0
7.620493358633776,5,a-phys-i1,2017-18,North Reading - North Reading Middle,02170305,     553,       8,   1.1,   0.5,   0.0,   0.0,   0.0
6.557874762808349,5,a-phys-i1,2017-18,Northampton - Bridge Street,02100005,     314,       6,   0.0,   1.9,   0.0,   0.0,   0.0
6.785578747628084,5,a-phys-i1,2017-18,Northampton - Jackson Street,02100020,     370,       6,   0.0,   1.6,   0.0,   0.0,   0.0
5.571157495256166,5,a-phys-i1,2017-18,Northampton - John F Kennedy Middle School,02100410,     631,      67,   9.7,   3.2,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Northampton - Leeds,02100025,     348,       5,"","","","",""
5.9506641366223905,5,a-phys-i1,2017-18,Northampton - Northampton High,02100505,     884,      50,   4.2,   2.7,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Northampton - R. K. Finn Ryan Road,02100029,     230,       4,"","","","",""
3.1423149905123333,3.14,a-phys-i1,2017-18,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,     512,      54,   6.6,   6.4,   0.0,   0.0,   0.0
7.240986717267552,5,a-phys-i1,2017-18,Northboro-Southboro - Algonquin Regional High,07300505,"   1,487",      28,   1.3,   1.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Northborough - Fannie E Proctor,02130015,     257,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Northborough - Lincoln Street,02130003,     260,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Northborough - Marguerite E Peaslee,02130014,     277,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Northborough - Marion E Zeh,02130020,     248,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Northborough - Robert E. Melican Middle School,02130305,     635,       5,"","","","",""
NA,NA,a-phys-i1,2017-18,Northbridge - Northbridge Elementary,02140005,     413,       5,"","","","",""
2.2314990512333965,2.23,a-phys-i1,2017-18,Northbridge - Northbridge High,02140505,     579,      84,  12.4,   7.6,   0.0,   0.0,   0.0
5.874762808349146,5,a-phys-i1,2017-18,Northbridge - Northbridge Middle,02140305,     743,      28,   1.3,   2.8,   0.0,   0.0,   0.0
6.25426944971537,5,a-phys-i1,2017-18,Northbridge - W Edward Balmer,02140001,     524,      14,   0.6,   2.3,   0.0,   0.0,   0.0
3.2182163187855783,3.22,a-phys-i1,2017-18,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,"   1,260",     153,   8.8,   6.3,   0.0,   0.0,   0.0
1.4724857685009485,1.47,a-phys-i1,2017-18,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,08510605,     498,      43,   0.0,   8.6,   0.0,   0.0,   0.0
5.722960151802656,5,a-phys-i1,2017-18,Norton - Henri A. Yelle,02180060,     403,      18,   1.5,   3.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Norton - J C Solmonese,02180015,     489,       1,"","","","",""
NA,NA,a-phys-i1,2017-18,Norton - L G Nourse Elementary,02180010,     296,       4,"","","","",""
5.874762808349146,5,a-phys-i1,2017-18,Norton - Norton High,02180505,     747,      21,   0.0,   2.8,   0.0,   0.0,   0.0
5.9506641366223905,5,a-phys-i1,2017-18,Norton - Norton Middle,02180305,     590,      22,   1.5,   2.7,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Norwell - Grace Farrar Cole,02190005,     490,       1,"","","","",""
6.25426944971537,5,a-phys-i1,2017-18,Norwell - Norwell High,02190505,     700,      30,   3.4,   2.3,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Norwell - Norwell Middle School,02190405,     510,       3,"","","","",""
NA,NA,a-phys-i1,2017-18,Norwell - William G Vinal,02190020,     522,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Norwood - Balch,02200005,     318,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Norwood - Charles J Prescott,02200025,     262,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Norwood - Cornelius M Callahan,02200010,     226,       1,"","","","",""
4.35673624288425,4.36,a-phys-i1,2017-18,Norwood - Dr. Philip O. Coakley Middle School,02200305,     763,      54,   3.7,   4.8,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Norwood - F A Cleveland,02200015,     345,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Norwood - George F. Willett,02200075,     428,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Norwood - John P Oldham,02200020,     237,       0,"","","","",""
4.280834914611005,4.28,a-phys-i1,2017-18,Norwood - Norwood High,02200505,"   1,004",      81,   5.7,   4.9,   0.0,   0.0,   0.3
NA,NA,a-phys-i1,2017-18,Oak Bluffs - Oak Bluffs Elementary,02210005,     451,       0,"","","","",""
6.0265654648956355,5,a-phys-i1,2017-18,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,08550605,     546,      21,   1.6,   2.6,   0.0,   0.0,   0.0
6.785578747628084,5,a-phys-i1,2017-18,Old Rochester - Old Rochester Regional High,07400505,     792,      27,   1.9,   1.6,   0.0,   0.0,   0.0
6.785578747628084,5,a-phys-i1,2017-18,Old Rochester - Old Rochester Regional Jr High,07400405,     486,      10,   0.4,   1.6,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Old Sturbridge Academy Charter Public School (District) - Old Sturbridge Academy Charter Public School,35150205,     163,       4,"","","","",""
NA,NA,a-phys-i1,2017-18,Orange - Dexter Park,02230010,     324,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Orange - Fisher Hill,02230015,     303,       4,"","","","",""
NA,NA,a-phys-i1,2017-18,Orleans - Orleans Elementary,02240005,     234,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Oxford - Alfred M Chaffee,02260010,     306,       2,"","","","",""
6.25426944971537,5,a-phys-i1,2017-18,Oxford - Clara Barton,02260005,     391,      10,   0.0,   2.3,   0.0,   0.3,   0.0
6.633776091081593,5,a-phys-i1,2017-18,Oxford - Oxford High,02260505,     558,      12,   0.5,   1.8,   0.0,   0.0,   0.0
3.9772296015180264,3.98,a-phys-i1,2017-18,Oxford - Oxford Middle,02260405,     451,      38,   4.9,   5.3,   0.0,   0.0,   0.4
-8.015180265654651,1,a-phys-i1,2017-18,Oxford - Project C.O.F.F.E.E.,02260305,      38,       8,   0.0,  21.1,   0.0,   0.0,   0.0
6.40607210626186,5,a-phys-i1,2017-18,Palmer - Old Mill Pond,02270008,     754,      17,   0.1,   2.1,   0.0,   0.0,   0.0
1.4724857685009485,1.47,a-phys-i1,2017-18,Palmer - Palmer High,02270505,     744,      80,   4.3,   8.6,   0.0,   0.0,   0.0
5.495256166982922,5,a-phys-i1,2017-18,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,08600605,     636,      21,   0.0,   3.3,   0.0,   0.0,   0.0
-2.094876660341557,1,a-phys-i1,2017-18,Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,     316,      42,   0.0,  13.3,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Peabody - Captain Samuel Brown,02290005,     376,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Peabody - Center,02290015,     429,       3,"","","","",""
7.544592030360532,5,a-phys-i1,2017-18,Peabody - J Henry Higgins Middle,02290305,"   1,426",      63,   4.2,   0.6,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Peabody - John E Burke,02290007,     268,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Peabody - John E. McCarthy,02290016,     406,       0,"","","","",""
4.660341555977229,4.66,a-phys-i1,2017-18,Peabody - Peabody Veterans Memorial High,02290510,"   1,544",     105,   4.2,   4.4,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Peabody - South Memorial,02290035,     482,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Peabody - Thomas Carroll,02290010,     656,       1,"","","","",""
NA,NA,a-phys-i1,2017-18,Peabody - West Memorial,02290045,     259,       5,"","","","",""
NA,NA,a-phys-i1,2017-18,Peabody - William A Welch Sr,02290027,     401,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Pelham - Pelham Elementary,02300005,     127,       4,"","","","",""
NA,NA,a-phys-i1,2017-18,Pembroke - Bryantville Elementary,02310003,     509,       1,"","","","",""
NA,NA,a-phys-i1,2017-18,Pembroke - Hobomock Elementary,02310010,     427,       2,"","","","",""
NA,NA,a-phys-i1,2017-18,Pembroke - North Pembroke Elementary,02310015,     573,       1,"","","","",""
NA,NA,a-phys-i1,2017-18,Pembroke - Pembroke Community Middle School,02310305,     498,       1,"","","","",""
7.089184060721063,5,a-phys-i1,2017-18,Pembroke - Pembroke High School,02310505,     929,      11,   0.0,   1.2,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Pentucket - Dr Frederick N Sweetsir,07450020,     235,       2,"","","","",""
NA,NA,a-phys-i1,2017-18,Pentucket - Dr John C Page School,07450015,     346,       2,"","","","",""
NA,NA,a-phys-i1,2017-18,Pentucket - Elmer S Bagnall,07450005,     521,       3,"","","","",""
NA,NA,a-phys-i1,2017-18,Pentucket - Helen R Donaghue School,07450010,     245,       5,"","","","",""
7.089184060721063,5,a-phys-i1,2017-18,Pentucket - Pentucket Regional Middle,07450405,     428,      10,   2.3,   1.2,   0.0,   0.0,   0.0
5.191650853889943,5,a-phys-i1,2017-18,Pentucket - Pentucket Regional Sr High,07450505,     751,      30,   1.9,   3.7,   0.0,   0.0,   0.0
5.419354838709677,5,a-phys-i1,2017-18,Petersham - Petersham Center,02340005,     116,       8,   4.3,   3.4,   0.0,   0.0,   0.0
-4.220113851992412,1,a-phys-i1,2017-18,Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,35080505,     248,      40,   0.0,  16.1,   0.0,   0.0,   0.0
-2.7779886148007593,1,a-phys-i1,2017-18,Phoenix Charter Academy (District) - Phoenix Charter Academy,04930505,     247,      35,   0.0,  14.2,   0.0,   0.0,   0.0
7.544592030360532,5,a-phys-i1,2017-18,Pioneer Charter School of Science (District) - Pioneer Charter School of Science,04940205,     697,      14,   1.7,   0.6,   0.0,   0.0,   0.1
5.571157495256166,5,a-phys-i1,2017-18,Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,     380,      17,   1.8,   3.2,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Pioneer Valley - Bernardston Elementary,07500006,     161,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Pioneer Valley - Northfield Elementary,07500008,     191,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Pioneer Valley - Pearl E Rhodes Elementary,07500007,      35,       0,"","","","",""
6.785578747628084,5,a-phys-i1,2017-18,Pioneer Valley - Pioneer Valley Regional,07500505,     368,      24,   5.7,   1.6,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Pioneer Valley - Warwick Community School,07500009,      60,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School,04970205,     498,       4,"","","","",""
6.937381404174572,5,a-phys-i1,2017-18,Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,04790505,     414,       6,   0.0,   1.4,   0.0,   0.0,   0.0
7.772296015180265,5,a-phys-i1,2017-18,Pittsfield - Allendale,02360010,     299,       9,   1.0,   0.3,   0.0,   0.0,   2.0
4.280834914611005,4.28,a-phys-i1,2017-18,Pittsfield - Crosby,02360065,     492,      45,   5.9,   4.9,   0.0,   0.0,   3.0
NA,NA,a-phys-i1,2017-18,Pittsfield - Egremont,02360035,     447,       4,"","","","",""
4.432637571157495,4.43,a-phys-i1,2017-18,Pittsfield - John T Reid Middle,02360305,     571,      66,   7.9,   4.7,   0.0,   0.0,   2.5
2.0037950664136615,2.0,a-phys-i1,2017-18,Pittsfield - Morningside Community School,02360055,     428,      34,   0.9,   7.9,   0.0,   0.0,   0.2
4.50853889943074,4.51,a-phys-i1,2017-18,Pittsfield - Pittsfield High,02360505,     884,      79,   5.8,   4.6,   0.0,   0.0,   0.7
NA,NA,a-phys-i1,2017-18,Pittsfield - Robert T. Capeless Elementary School,02360045,     229,       0,"","","","",""
4.660341555977229,4.66,a-phys-i1,2017-18,Pittsfield - Silvio O Conte Community,02360105,     390,      38,   8.2,   4.4,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Pittsfield - Stearns,02360090,     247,       1,"","","","",""
3.825426944971537,3.83,a-phys-i1,2017-18,Pittsfield - Taconic High,02360510,     765,      84,   7.3,   5.5,   0.0,   0.0,   0.3
7.772296015180265,5,a-phys-i1,2017-18,Pittsfield - Theodore Herberg Middle,02360310,     677,      98,   8.6,   0.3,   0.0,   0.1,  10.0
NA,NA,a-phys-i1,2017-18,Pittsfield - Williams,02360100,     321,       1,"","","","",""
NA,NA,a-phys-i1,2017-18,Plainville - Anna Ware Jackson,02380010,     428,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Plainville - Beatrice H Wood Elementary,02380005,     310,       3,"","","","",""
7.696394686907021,5,a-phys-i1,2017-18,Plymouth - Cold Spring,02390005,     266,       6,   2.3,   0.4,   0.0,   0.0,   0.0
6.25426944971537,5,a-phys-i1,2017-18,Plymouth - Federal Furnace School,02390011,     399,      26,   5.3,   2.3,   0.0,   0.0,   0.3
NA,NA,a-phys-i1,2017-18,Plymouth - Hedge,02390010,     173,       5,"","","","",""
7.468690702087287,5,a-phys-i1,2017-18,Plymouth - Indian Brook,02390012,     587,       6,   0.3,   0.7,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Plymouth - Manomet Elementary,02390015,     294,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Plymouth - Nathaniel Morton Elementary,02390030,     575,       0,"","","","",""
6.0265654648956355,5,a-phys-i1,2017-18,Plymouth - Plymouth Commun Intermediate,02390405,"   1,057",      91,   7.9,   2.6,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Plymouth - Plymouth Early Childhood Center,02390003,     168,       0,"","","","",""
3.9013282732447814,3.9,a-phys-i1,2017-18,Plymouth - Plymouth North High,02390505,"   1,322",     166,  10.4,   5.4,   0.0,   0.0,   0.0
2.686907020872865,2.69,a-phys-i1,2017-18,Plymouth - Plymouth South High,02390515,"   1,111",     171,  12.2,   7.0,   0.0,   0.0,   0.0
4.812144212523719,4.81,a-phys-i1,2017-18,Plymouth - Plymouth South Middle,02390305,     739,      59,   6.0,   4.2,   0.0,   0.0,   0.0
7.468690702087287,5,a-phys-i1,2017-18,Plymouth - South Elementary,02390046,     679,      12,   1.3,   0.7,   0.0,   0.0,   0.3
6.330170777988616,5,a-phys-i1,2017-18,Plymouth - West Elementary,02390047,     408,       9,   0.0,   2.2,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Plympton - Dennett Elementary,02400010,     209,       2,"","","","",""
3.3700189753320684,3.37,a-phys-i1,2017-18,Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,04870550,"   1,179",      80,   2.0,   6.1,   0.0,   0.0,   0.0
7.3927893738140416,5,a-phys-i1,2017-18,Provincetown - Provincetown Schools,02420020,     132,       7,   5.3,   0.8,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Quabbin - Hardwick Elementary,07530005,     201,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Quabbin - Hubbardston Center,07530010,     325,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Quabbin - IB School of Quabbin,07530515,      13,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Quabbin - New Braintree Grade,07530020,      60,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Quabbin - Oakham Center,07530025,     134,       0,"","","","",""
-0.04554079696394725,1,a-phys-i1,2017-18,Quabbin - Quabbin Regional High School,07530505,     679,      72,   0.3,  10.6,   0.0,   0.0,   0.0
4.660341555977229,4.66,a-phys-i1,2017-18,Quabbin - Quabbin Regional Middle School,07530405,     405,      33,   7.7,   4.4,   0.0,   0.2,   0.0
7.240986717267552,5,a-phys-i1,2017-18,Quabbin - Ruggles Lane,07530030,     505,       9,   0.8,   1.0,   0.0,   0.0,   0.0
-2.094876660341557,1,a-phys-i1,2017-18,Quaboag Regional - Quaboag Regional High,07780505,     412,      73,   7.3,  13.3,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Quaboag Regional - Quaboag Regional Middle Innovation School,07780305,     241,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Quaboag Regional - Warren Elementary,07780005,     467,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Quaboag Regional - West Brookfield Elementary,07780010,     313,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Quincy - Amelio Della Chiesa Early Childhood Center,02430005,     255,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Quincy - Atherton Hough,02430040,     267,       0,"","","","",""
6.709677419354839,5,a-phys-i1,2017-18,Quincy - Atlantic Middle,02430305,     518,      11,   0.6,   1.7,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Quincy - Beechwood Knoll Elementary,02430020,     361,       0,"","","","",""
3.9772296015180264,3.98,a-phys-i1,2017-18,Quincy - Broad Meadows Middle,02430310,     398,      26,   1.8,   5.3,   0.0,   0.0,   0.0
5.874762808349146,5,a-phys-i1,2017-18,Quincy - Central Middle,02430315,     644,      24,   2.3,   2.8,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Quincy - Charles A Bernazzani Elementary,02430025,     344,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Quincy - Clifford H Marshall Elementary,02430055,     610,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Quincy - Francis W Parker,02430075,     340,       0,"","","","",""
6.937381404174572,5,a-phys-i1,2017-18,Quincy - Lincoln-Hancock Community School,02430035,     569,      13,   1.1,   1.4,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Quincy - Merrymount,02430060,     354,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Quincy - Montclair,02430065,     425,       0,"","","","",""
5.874762808349146,5,a-phys-i1,2017-18,Quincy - North Quincy High,02430510,"   1,267",      56,   2.4,   2.8,   0.0,   0.0,   0.0
3.9013282732447814,3.9,a-phys-i1,2017-18,Quincy - Point Webster Middle,02430325,     388,      28,   2.1,   5.4,   0.0,   0.0,   0.0
1.776091081593928,1.78,a-phys-i1,2017-18,Quincy - Quincy High,02430505,"   1,588",     148,   2.7,   8.2,   0.0,   0.0,   0.0
2.7628083491461095,2.76,a-phys-i1,2017-18,Quincy - Reay E Sterling Middle,02430320,     389,      65,  12.3,   6.9,   0.0,   0.0,   0.0
7.013282732447817,5,a-phys-i1,2017-18,Quincy - Snug Harbor Community School,02430090,     535,       7,   0.0,   1.3,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Quincy - Squantum,02430095,     357,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Quincy - Wollaston School,02430110,     356,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Ralph C Mahar - Pathways Early College Innovation School,07550515,      37,       0,"","","","",""
2.3833017077798853,2.38,a-phys-i1,2017-18,Ralph C Mahar - Ralph C Mahar Regional,07550505,     672,      77,   7.1,   7.4,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Ralph C Mahar - The Gateway to College,07550525,     110,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Randolph - Elizabeth G Lyons Elementary,02440020,     327,       4,"","","","",""
3.749525616698292,3.75,a-phys-i1,2017-18,Randolph - J F Kennedy Elementary,02440018,     558,      31,   0.0,   5.6,   0.0,   0.0,   0.0
6.785578747628084,5,a-phys-i1,2017-18,Randolph - Margaret L Donovan,02440015,     490,       8,   0.0,   1.6,   0.0,   0.0,   0.0
7.3168880455407965,5,a-phys-i1,2017-18,Randolph - Martin E Young Elementary,02440040,     327,       8,   1.8,   0.9,   0.0,   0.0,   0.0
-0.42504743833017117,1,a-phys-i1,2017-18,Randolph - Randolph Community Middle,02440410,     632,      73,   0.2,  11.1,   0.0,   0.6,   0.0
-2.8538899430740052,1,a-phys-i1,2017-18,Randolph - Randolph High,02440505,     748,     107,   0.0,  14.3,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Reading - Alice M Barrows,02460002,     381,       1,"","","","",""
7.544592030360532,5,a-phys-i1,2017-18,Reading - Arthur W Coolidge Middle,02460305,     478,       8,   1.3,   0.6,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Reading - Birch Meadow,02460005,     371,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Reading - J Warren Killam,02460017,     430,       3,"","","","",""
NA,NA,a-phys-i1,2017-18,Reading - Joshua Eaton,02460010,     393,       2,"","","","",""
NA,NA,a-phys-i1,2017-18,Reading - RISE PreSchool,02460001,     114,       0,"","","","",""
6.0265654648956355,5,a-phys-i1,2017-18,Reading - Reading Memorial High,02460505,"   1,242",      57,   3.2,   2.6,   0.0,   0.0,   0.0
7.468690702087287,5,a-phys-i1,2017-18,Reading - Walter S Parker Middle,02460310,     563,      16,   2.5,   0.7,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Reading - Wood End Elementary School,02460020,     292,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Revere - A. C. Whelan Elementary School,02480003,     802,       4,"","","","",""
NA,NA,a-phys-i1,2017-18,Revere - Abraham Lincoln,02480025,     765,       2,"","","","",""
NA,NA,a-phys-i1,2017-18,Revere - Beachmont Veterans Memorial School,02480013,     416,       1,"","","","",""
7.696394686907021,5,a-phys-i1,2017-18,Revere - Garfield Elementary School,02480056,     841,       8,   0.8,   0.4,   0.0,   0.0,   0.0
3.825426944971537,3.83,a-phys-i1,2017-18,Revere - Garfield Middle School,02480057,     580,      32,   0.0,   5.5,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Revere - Paul Revere,02480050,     513,       1,"","","","",""
6.25426944971537,5,a-phys-i1,2017-18,Revere - Revere High,02480505,"   2,100",      63,   0.0,   2.3,   0.0,   0.0,   1.1
4.204933586337761,4.2,a-phys-i1,2017-18,Revere - Rumney Marsh Academy,02480014,     621,      32,   0.2,   5.0,   0.0,   0.0,   0.0
6.709677419354839,5,a-phys-i1,2017-18,Revere - Seacoast School,02480520,     119,      27,   0.0,   1.7,   0.0,   0.0,  21.8
NA,NA,a-phys-i1,2017-18,Revere - Staff Sargent James J. Hill Elementary School,02480035,     778,       1,"","","","",""
4.660341555977229,4.66,a-phys-i1,2017-18,Revere - Susan B. Anthony Middle School,02480305,     596,      28,   0.5,   4.4,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Richmond - Richmond Consolidated,02490005,     183,       0,"","","","",""
6.1024667931688805,5,a-phys-i1,2017-18,Rising Tide Charter Public (District) - Rising Tide Charter Public School,04830305,     678,      31,   2.5,   2.5,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,River Valley Charter (District) - River Valley Charter School,04820050,     292,       5,"","","","",""
NA,NA,a-phys-i1,2017-18,Rochester - Rochester Memorial,02500005,     517,       0,"","","","",""
NA,NA,a-phys-i1,2017-18,Rockland - Jefferson Elementary School,02510060,     321,       0,"","","","",""
5.115749525616698,5,a-phys-i1,2017-18,Rockland - John W Rogers Middle,02510305,     692,      30,   1.0,   3.8,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Rockland - Memorial Park,02510020,     312,       3,"","","","",""
NA,NA,a-phys-i1,2017-18,Rockland - R Stewart Esten,02510025,     349,       0,"","","","",""
2.5351043643263753,2.54,a-phys-i1,2017-18,Rockland - Rockland Senior High,02510505,     685,      49,   0.0,   7.2,   0.0,   0.0,   0.1
NA,NA,a-phys-i1,2017-18,Rockport - Rockport Elementary,02520005,     403,       0,"","","","",""
8.0,5,a-phys-i1,2017-18,Rockport - Rockport High,02520510,     290,      25,   8.6,   0.0,   0.0,   0.0,   0.0
8.0,5,a-phys-i1,2017-18,Rockport - Rockport Middle,02520305,     231,      11,   4.8,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Rowe - Rowe Elementary,02530005,      73,       0,"","","","",""
-8.015180265654651,1,a-phys-i1,2017-18,Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,04840505,"   1,514",     340,   6.0,  21.1,   0.0,   0.0,   0.1
-1.7153700189753334,1,a-phys-i1,2017-18,Sabis International Charter (District) - Sabis International Charter School,04410505,"   1,612",     232,   5.3,  12.8,   0.0,   0.0,   0.0
6.40607210626186,5,a-phys-i1,2017-18,Salem - Bates,02580003,     388,       8,   0.0,   2.1,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Salem - Carlton,02580015,     289,       1,"","","","",""
5.722960151802656,5,a-phys-i1,2017-18,Salem - Collins Middle,02580305,     608,      25,   1.5,   3.0,   0.0,   0.0,   0.0
6.25426944971537,5,a-phys-i1,2017-18,Salem - Horace Mann Laboratory,02580030,     307,       7,   0.3,   2.3,   0.0,   0.0,   0.0
2.990512333965844,2.99,a-phys-i1,2017-18,Salem - Nathaniel Bowditch,02580025,     394,      29,   1.0,   6.6,   0.0,   0.0,   0.0
-1.8671726755218225,1,a-phys-i1,2017-18,Salem - New Liberty Innovation School,02580510,      69,       9,   0.0,  13.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Salem - Salem Early Childhood,02580001,     123,       0,"","","","",""
6.709677419354839,5,a-phys-i1,2017-18,Salem - Salem High,02580505,     986,      18,   0.1,   1.7,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Salem - Salem Prep High School,02580515,      36,       0,"","","","",""
7.089184060721063,5,a-phys-i1,2017-18,Salem - Saltonstall School,02580050,     412,       7,   0.5,   1.2,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Salem - Witchcraft Heights,02580070,     500,       0,"","","","",""
4.204933586337761,4.2,a-phys-i1,2017-18,Salem Academy Charter (District) - Salem Academy Charter School,04850485,     482,      48,   6.4,   5.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2017-18,Sandwich - Forestdale School,02610002,     675,       1,"","","","",""
NA,NA,a-phys-i1,2017-18,Sandwich - Oak Ridge,02610025,     843,       0,"","","","",""
4.888045540796964,4.89,a-phys-i1,2017-18,Sandwich - Sandwich High,02610505,     685,      58,   5.5,   4.1,   0.0,   0.0,   0.0
6.709677419354839,5,a-phys-i1,2017-18,Sandwich - Sandwich STEM Academy,02610305,     466,      13,   1.3,   1.7,   0.0,   0.0,   0.0
1.776091081593928,1.78,a-phys-i1,2017-18,Saugus - Belmonte Saugus Middle,02620305,     679,      82,   9.9,   8.2,   0.0,   0.0,   0.0
