Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,4 Year Private College,4 Year Public College,2 Year Private College,2 Year Public College,Other Post Secondary,Apprenticeship,Work,Military,Other,Unknown,Total
4.330666666666667,4.33,a-cgpr-i1,2021-22,Boston - Madison Park Technical Vocational High School,00350537,   6.7,  10.9,   1.2,  22.4,   5.5,   2.4,  32.1,   3.0,   2.4,  13.3,     165
3.584,3.58,a-cgpr-i1,2021-22,Boston - Margarita Muniz Academy,00350549,   7.1,  22.9,   0.0,   8.6,  14.3,   4.3,  10.0,   0.0,   2.9,  30.0,      70
4.32,4.32,a-cgpr-i1,2021-22,Boston - McKinley Schools,00350363,   4.8,   0.0,   4.8,   9.5,  19.0,   0.0,  42.9,   0.0,   0.0,  19.0,      21
4.725333333333333,4.73,a-cgpr-i1,2021-22,Boston - New Mission High School,00350542,  30.4,  31.6,   0.0,   7.6,   6.3,   1.3,  11.4,   1.3,   0.0,  10.1,      79
4.949333333333334,4.95,a-cgpr-i1,2021-22,Boston - O'Bryant School of Math & Science,00350575,  39.9,  38.8,   0.0,   5.4,   5.4,   0.4,   2.9,   1.8,   1.1,   4.3,     276
4.714666666666667,4.71,a-cgpr-i1,2021-22,Boston - Quincy Upper School,00350565,  42.6,  26.2,   0.0,   9.8,   4.9,   0.0,   4.9,   1.6,   0.0,   9.8,      61
2.789333333333333,2.79,a-cgpr-i1,2021-22,Boston - Snowden International High School,00350690,  10.9,  20.7,   1.1,   9.8,   1.1,   0.0,   8.7,   0.0,   1.1,  46.7,      92
4.2026666666666666,4.2,a-cgpr-i1,2021-22,Boston - TechBoston Academy,00350657,   7.4,  23.8,   3.3,  18.0,   6.6,   4.9,  14.8,   2.5,   4.1,  14.8,     122
4.762666666666666,4.76,a-cgpr-i1,2021-22,Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,  46.7,  40.0,   0.0,   1.3,   1.3,   0.0,   0.0,   2.7,   4.0,   4.0,      75
5.333333333333333,5,a-cgpr-i1,2021-22,Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,   8.3,  13.9,   0.0,  22.2,  27.8,   5.6,  22.2,   0.0,   0.0,   0.0,      36
4.586666666666668,4.59,a-cgpr-i1,2021-22,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,  17.2,  28.1,   1.6,  20.3,   9.4,   0.0,   9.4,   4.7,   1.6,   7.8,      64
4.682666666666666,4.68,a-cgpr-i1,2021-22,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,  33.3,  39.4,   3.0,  10.6,   1.5,   0.0,   0.0,   0.0,   7.6,   4.5,      66
4.48,4.48,a-cgpr-i1,2021-22,Bourne - Bourne High School,00360505,  16.0,  50.0,   0.0,  14.2,   0.0,   0.0,   3.8,   3.8,   0.0,  12.3,     106
5.280000000000001,5,a-cgpr-i1,2021-22,Braintree - Braintree High,00400505,  38.3,  38.6,   0.0,   9.5,   3.4,   0.0,   9.2,   1.0,   0.0,   0.0,     412
4.650666666666666,4.65,a-cgpr-i1,2021-22,Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,  28.0,  45.3,   0.3,   6.2,   0.6,   0.0,   6.8,   1.4,   2.3,   9.1,     353
0.0,1,a-cgpr-i1,2021-22,Bridgewater-Raynham - Therapeutic Day School,06250415,"","","","","","","","","","",       3
5.226666666666667,5,a-cgpr-i1,2021-22,Bristol County Agricultural - Bristol County Agricultural High,09100705,  13.1,  36.4,   3.0,  18.2,   0.0,   0.0,  27.3,   2.0,   0.0,   0.0,      99
4.810666666666666,4.81,a-cgpr-i1,2021-22,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,   8.0,  21.9,   0.3,  14.1,   3.5,  10.9,  31.5,   1.6,   0.0,   8.0,     311
4.117333333333333,4.12,a-cgpr-i1,2021-22,Brockton - Brockton Champion High School,00440515,   0.0,   9.1,   0.0,  22.7,   4.5,   0.0,  40.9,   0.0,   0.0,  22.7,      22
4.501333333333334,4.5,a-cgpr-i1,2021-22,Brockton - Brockton High,00440505,  16.1,  24.3,   0.4,  23.6,   6.4,   0.0,  13.6,   4.8,   5.4,   5.4,     690
3.936,3.94,a-cgpr-i1,2021-22,Brockton - Brockton Virtual Learning Academy,00440705,  10.5,  31.6,   0.0,   5.3,   5.3,   0.0,  21.1,   0.0,   5.3,  21.1,      19
2.8853333333333335,2.89,a-cgpr-i1,2021-22,Brockton - Edison Academy,00440520,   0.0,   0.0,   0.0,  25.3,   1.0,   0.0,  27.8,   0.5,   0.5,  44.8,     194
4.8,4.8,a-cgpr-i1,2021-22,Brockton - Huntington Therapeutic Day School,00440400,   0.0,   0.0,   0.0,  40.0,   0.0,   0.0,  50.0,   0.0,  10.0,   0.0,      10
4.858666666666666,4.86,a-cgpr-i1,2021-22,Brooke Charter School (District) - Brooke Charter School,04280305,  31.3,  40.3,   9.0,   4.5,   1.5,   0.0,   4.5,   1.5,   0.0,   7.5,      67
5.018666666666667,5,a-cgpr-i1,2021-22,Brookline - Brookline High,00460505,  53.7,  32.6,   0.0,   3.2,   0.8,   0.0,   3.8,   0.4,   2.4,   3.2,     503
4.954666666666666,4.95,a-cgpr-i1,2021-22,Burlington - Burlington High,00480505,  33.8,  37.9,   0.4,  10.8,   4.2,   0.0,   5.8,   2.1,   5.0,   0.0,     240
5.168,5,a-cgpr-i1,2021-22,Cambridge - Cambridge Rindge and Latin,00490506,  46.1,  19.7,   0.0,  22.7,   2.6,   0.9,   4.9,   0.4,   1.7,   0.9,     466
5.168,5,a-cgpr-i1,2021-22,Canton - Canton High,00500505,  49.6,  39.3,   0.0,   2.8,   0.4,   0.0,   4.8,   0.0,   1.6,   1.6,     252
3.3280000000000003,3.33,a-cgpr-i1,2021-22,Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,   9.6,  14.4,   1.6,  16.0,   1.6,   0.0,  19.2,   5.6,   4.8,  27.2,     125
5.087999999999999,5,a-cgpr-i1,2021-22,Carver - Carver Middle/High School,00520405,  26.2,  35.4,   0.0,  18.5,   1.5,   0.0,  13.8,   0.0,   0.0,   4.6,      65
5.1946666666666665,5,a-cgpr-i1,2021-22,Central Berkshire - Wahconah Regional High,06350505,  20.5,  27.7,   0.9,  25.0,   5.4,   0.0,  17.9,   2.7,   0.0,   0.0,     112
4.245333333333334,4.25,a-cgpr-i1,2021-22,Chelmsford - Chelmsford High,00560505,  49.4,  26.0,   0.0,   0.0,   0.0,   0.0,   4.2,   0.0,   0.0,  20.4,     334
5.12,5,a-cgpr-i1,2021-22,Chelsea - Chelsea High,00570505,  10.9,  16.9,   2.4,  33.1,   8.5,   1.2,  23.0,   1.2,   0.8,   2.0,     248
4.9013333333333335,4.9,a-cgpr-i1,2021-22,Chelsea - Chelsea Opportunity Academy,00570515,   2.7,   0.0,   2.7,  18.9,   5.4,   0.0,  62.2,   0.0,   5.4,   2.7,      37
3.8133333333333335,3.81,a-cgpr-i1,2021-22,Chelsea - Chelsea Virtual Learning Academy,00570705,   0.0,  28.6,   0.0,  42.9,   0.0,   0.0,   0.0,   0.0,   0.0,  28.6,       7
4.442666666666667,4.44,a-cgpr-i1,2021-22,Chicopee - Chicopee Academy,00610021,   0.0,  33.3,   0.0,  16.7,   0.0,   0.0,  33.3,  16.7,   0.0,   0.0,       6
2.389333333333333,2.39,a-cgpr-i1,2021-22,Chicopee - Chicopee Comprehensive High School,00610510,  13.0,  10.8,   0.0,  12.1,   1.3,   0.0,   7.6,   4.0,   0.0,  51.1,     223
4.698666666666666,4.7,a-cgpr-i1,2021-22,Chicopee - Chicopee High,00610505,   1.8,  13.3,  22.1,  23.9,   3.5,   0.0,  23.5,   2.7,   0.0,   9.3,     226
5.216,5,a-cgpr-i1,2021-22,City on a Hill Charter Public School (District) - City on a Hill Charter Public School,04370505,  25.6,  25.6,   4.7,  23.3,   0.0,   0.0,  18.6,   0.0,   0.0,   2.3,      43
5.125333333333333,5,a-cgpr-i1,2021-22,Clinton - Clinton Senior High,00640505,  29.2,  26.4,   0.0,  13.2,   2.8,   0.0,  24.5,   0.0,   0.0,   3.8,     106
4.410666666666668,4.41,a-cgpr-i1,2021-22,Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,  51.7,  20.7,   0.0,   3.4,   0.0,   6.9,   0.0,   0.0,   0.0,  17.2,      29
5.226666666666667,5,a-cgpr-i1,2021-22,Cohasset - Cohasset High School,00650505,  59.0,  39.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   2.0,     100
5.333333333333332,5,a-cgpr-i1,2021-22,Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,  33.3,  31.3,   2.1,  22.9,   2.1,   0.0,   8.3,   0.0,   0.0,   0.0,      48
5.189333333333332,5,a-cgpr-i1,2021-22,Concord-Carlisle - Concord Carlisle High,06400505,  53.4,  34.4,   0.3,   3.1,   4.6,   0.0,   1.5,   0.6,   0.0,   2.1,     326
5.045333333333333,5,a-cgpr-i1,2021-22,Danvers - Danvers High,00710505,  38.9,  32.6,   0.0,   8.9,   5.8,   2.1,   6.3,   2.1,   0.5,   2.6,     190
4.912,4.91,a-cgpr-i1,2021-22,Dartmouth - Dartmouth High,00720505,  24.7,  43.8,   0.0,  13.1,   1.5,   0.0,   9.0,   0.4,   6.4,   1.1,     267
4.4479999999999995,4.45,a-cgpr-i1,2021-22,Dedham - Dedham High,00730505,  30.7,  36.8,   0.0,   8.0,   1.8,   0.6,   5.5,   1.2,   0.0,  15.3,     163
5.226666666666667,5,a-cgpr-i1,2021-22,Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,  23.2,  27.1,   1.3,  27.7,   2.6,   0.0,  16.1,   1.9,   0.0,   0.0,     155
5.306666666666667,5,a-cgpr-i1,2021-22,Dighton-Rehoboth - Dighton-Rehoboth Regional High School,06500505,  35.3,  38.7,   0.0,  11.0,   0.6,   0.0,  13.9,   0.6,   0.0,   0.0,     173
5.269333333333334,5,a-cgpr-i1,2021-22,Douglas - Douglas High School,00770505,  20.7,  32.2,   0.0,  10.3,   9.2,   0.0,  26.4,   0.0,   0.0,   1.1,      87
5.274666666666667,5,a-cgpr-i1,2021-22,Dover-Sherborn - Dover-Sherborn Regional High,06550505,  62.5,  31.3,   0.0,   1.9,   1.9,   0.0,   1.3,   0.0,   0.6,   0.6,     160
5.0986666666666665,5,a-cgpr-i1,2021-22,Dracut - Dracut Senior High,00790505,  17.1,  40.8,   0.0,  20.2,   3.5,   0.0,  14.0,   1.8,   0.0,   2.6,     228
4.8693333333333335,4.87,a-cgpr-i1,2021-22,Dudley-Charlton Reg - Shepherd Hill Regional High,06580505,  28.8,  42.4,   1.2,   9.1,   1.6,   0.0,   8.2,   3.7,   1.6,   3.3,     243
4.469333333333334,4.47,a-cgpr-i1,2021-22,Duxbury - Duxbury High,00820505,  44.4,  37.3,   0.4,   0.4,   0.4,   0.0,   0.9,   0.9,   0.4,  14.7,     225
4.922666666666666,4.92,a-cgpr-i1,2021-22,East Bridgewater - East Bridgewater JR./SR. High School,00830505,  29.3,  42.0,   0.0,   6.4,   7.0,   0.0,   7.6,   3.2,   0.6,   3.8,     157
5.173333333333333,5,a-cgpr-i1,2021-22,East Longmeadow - East Longmeadow High,00870505,  37.7,  29.4,   0.0,  18.6,   2.0,   0.0,   9.3,   1.5,   1.0,   0.5,     204
5.226666666666667,5,a-cgpr-i1,2021-22,Easthampton - Easthampton High,00860505,  21.2,  16.2,   0.0,  43.4,   0.0,   0.0,  17.2,   1.0,   0.0,   1.0,      99
5.114666666666667,5,a-cgpr-i1,2021-22,Easton - Oliver Ames High,00880505,  43.2,  39.9,   0.0,   6.2,   3.7,   0.0,   2.9,   0.0,   4.0,   0.0,     273
5.1466666666666665,5,a-cgpr-i1,2021-22,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,  20.0,  25.9,   1.2,  42.4,   3.5,   0.0,   3.5,   0.0,   1.2,   2.4,      85
4.72,4.72,a-cgpr-i1,2021-22,Essex North Shore Agricultural and Technical School District - Essex North Shore Agricultural and Technical School,08170505,  26.6,  30.6,   0.3,   7.3,   0.0,   0.0,  23.7,   2.2,   4.8,   4.6,     372
0.0,1,a-cgpr-i1,2021-22,Everett - Devens School,00930030,"","","","","","","","","","",       4
5.173333333333333,5,a-cgpr-i1,2021-22,Everett - Everett High,00930505,   0.0,  40.9,   0.0,   7.7,   3.1,   0.0,  45.3,   1.8,   0.0,   1.3,     457
5.061333333333333,5,a-cgpr-i1,2021-22,Excel Academy Charter (District) - Excel Academy Charter School,04100205,  32.5,  22.3,   3.2,  17.2,   5.1,   0.6,  14.0,   1.9,   0.0,   3.2,     157
5.077333333333333,5,a-cgpr-i1,2021-22,Fairhaven - Fairhaven High,00940505,  26.0,  37.0,   0.0,  18.5,   4.1,   0.0,   9.6,   3.4,   1.4,   0.0,     146
4.650666666666667,4.65,a-cgpr-i1,2021-22,Fall River - B M C Durfee High,00950505,   9.3,  12.8,   0.0,  32.2,   2.1,   0.0,  30.8,   2.5,   9.5,   0.8,     484
3.8506666666666662,3.85,a-cgpr-i1,2021-22,Fall River - Resiliency Preparatory Academy,00950525,   0.0,   0.0,   0.0,  33.3,   5.6,   0.0,  33.3,   3.7,  11.1,  13.0,      54
0.0,1,a-cgpr-i1,2021-22,Fall River - Stone PK-12 School,00950340,"","","","","","","","","","",       5
5.077333333333334,5,a-cgpr-i1,2021-22,Falmouth - Falmouth High,00960505,  31.9,  26.6,   0.0,  21.8,   6.9,   0.0,   8.0,   2.1,   0.0,   2.7,     188
5.167999999999999,5,a-cgpr-i1,2021-22,Fitchburg - Fitchburg High,00970505,  15.5,  27.4,   0.9,  23.0,   3.1,   0.0,  27.0,   1.8,   1.3,   0.0,     226
5.072,5,a-cgpr-i1,2021-22,Fitchburg - Goodrich Academy,00970510,   0.0,   2.1,   0.0,  12.6,   1.4,   0.0,  79.0,   4.2,   0.7,   0.0,     143
5.024000000000001,5,a-cgpr-i1,2021-22,Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,  40.0,  31.4,   0.0,  11.4,   0.0,   0.0,  11.4,   0.0,   2.9,   2.9,      35
5.248000000000001,5,a-cgpr-i1,2021-22,Foxborough - Foxborough High,00990505,  43.1,  36.7,   0.0,   4.8,   6.9,   0.0,   6.9,   1.1,   0.5,   0.0,     188
5.1946666666666665,5,a-cgpr-i1,2021-22,Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,  33.3,  43.2,   1.2,  11.1,   0.0,   0.0,   8.6,   0.0,   2.5,   0.0,      81
4.997333333333333,5.0,a-cgpr-i1,2021-22,Framingham - Framingham High School,01000515,  26.1,  32.4,   0.0,  13.0,   5.8,   0.0,  16.4,   1.5,   3.9,   0.9,     537
5.125333333333334,5,a-cgpr-i1,2021-22,Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,  47.1,  43.1,   0.0,   2.0,   3.9,   0.0,   0.0,   0.0,   0.0,   3.9,      51
5.231999999999999,5,a-cgpr-i1,2021-22,Franklin - Franklin High,01010505,  44.2,  45.3,   0.0,   1.6,   1.2,   0.0,   5.8,   0.7,   0.9,   0.2,     430
4.864,4.86,a-cgpr-i1,2021-22,Franklin County Regional Vocational Technical - Franklin County Technical,08180605,   0.9,   8.8,   0.0,  14.0,   0.0,   0.0,  67.5,   4.4,   0.0,   4.4,     114
5.189333333333333,5,a-cgpr-i1,2021-22,Freetown-Lakeville - Apponequet Regional High,06650505,  25.9,  37.4,   0.7,  14.3,   2.7,   0.0,  16.3,   2.7,   0.0,   0.0,     147
4.538666666666666,4.54,a-cgpr-i1,2021-22,Frontier - Frontier Regional,06700505,  41.5,  18.1,   0.0,  14.9,   0.0,   0.0,  10.6,   0.0,   1.1,  13.8,      94
5.056,5,a-cgpr-i1,2021-22,Gardner - Gardner Academy for Learning and Technology,01030515,   5.1,  28.2,   0.0,  28.2,   0.0,   0.0,  33.3,   2.6,   0.0,   2.6,      39
4.965333333333333,4.97,a-cgpr-i1,2021-22,Gardner - Gardner High,01030505,  17.4,  29.6,   0.9,  21.7,   5.2,   0.0,  18.3,   4.3,   2.6,   0.0,     115
4.970666666666667,4.97,a-cgpr-i1,2021-22,Gateway - Gateway Regional High,06720505,  15.9,  31.8,   2.3,  27.3,   4.5,   0.0,  11.4,   6.8,   0.0,   0.0,      44
4.506666666666667,4.51,a-cgpr-i1,2021-22,Georgetown - Georgetown High School,01050505,  31.1,  38.9,   0.0,   6.7,   1.1,   0.0,   6.7,   0.0,   0.0,  15.6,      90
3.3493333333333335,3.35,a-cgpr-i1,2021-22,Gill-Montague - Turners Fall High,06740505,  14.3,  11.4,   0.0,  37.1,   0.0,   0.0,   0.0,   0.0,  14.3,  22.9,      35
5.152,5,a-cgpr-i1,2021-22,Global Learning Charter Public (District) - Global Learning Charter Public School,04960305,   0.0,  23.3,   0.0,  56.7,   3.3,   0.0,  13.3,   0.0,   0.0,   3.3,      30
4.096,4.1,a-cgpr-i1,2021-22,Gloucester - Gloucester High,01070505,  30.5,  18.3,   0.5,  10.2,   6.1,   0.0,  11.2,   2.5,   5.1,  15.7,     197
4.784,4.78,a-cgpr-i1,2021-22,Grafton - Grafton High School,01100505,  32.5,  41.6,   1.3,  13.4,   0.0,   0.0,   0.9,   0.4,   0.4,   9.5,     231
4.842666666666665,4.84,a-cgpr-i1,2021-22,Granby - Granby Jr Sr High School,01110505,  29.7,  18.8,   0.0,  26.6,   1.6,   1.6,  12.5,   1.6,   6.3,   1.6,      64
4.053333333333334,4.05,a-cgpr-i1,2021-22,Greater Commonwealth Virtual District - Greater Commonwealth Virtual School,39010900,  12.0,  17.6,   1.9,  14.8,   2.8,   0.0,  26.9,   0.9,   2.8,  20.4,     108
4.672,4.67,a-cgpr-i1,2021-22,Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,08210605,   1.4,  26.3,   0.0,  22.3,   0.9,   0.0,  36.7,   0.0,  11.6,   0.9,     346
5.221333333333334,5,a-cgpr-i1,2021-22,Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,08230605,   6.0,  12.9,   0.8,  34.4,   0.5,  18.4,  24.9,   0.8,   0.3,   1.0,     381
4.949333333333334,4.95,a-cgpr-i1,2021-22,Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,08280605,  11.1,  17.0,   0.0,  22.3,   4.3,   0.2,  37.9,   3.9,   0.2,   3.1,     512
5.2,5,a-cgpr-i1,2021-22,Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,08250605,   4.6,  24.5,   0.0,  24.1,   2.5,   0.0,  41.8,   2.5,   0.0,   0.0,     478
5.231999999999999,5,a-cgpr-i1,2021-22,Greenfield - Greenfield High,01140505,  18.6,  20.6,   1.0,  35.3,   0.0,   1.0,  21.6,   2.0,   0.0,   0.0,     102
5.077333333333335,5,a-cgpr-i1,2021-22,Groton-Dunstable - Groton Dunstable Regional,06730505,  44.1,  38.2,   0.0,   5.9,   2.7,   0.0,   4.3,   0.0,   1.1,   3.8,     186
3.9626666666666672,3.96,a-cgpr-i1,2021-22,Hadley - Hopkins Academy,01170505,   5.7,  45.7,   0.0,  20.0,   2.9,   0.0,   0.0,   0.0,   0.0,  25.7,      35
4.789333333333334,4.79,a-cgpr-i1,2021-22,Hamilton-Wenham - Hamilton-Wenham Regional High,06750505,  42.2,  39.8,   0.0,   3.9,   3.9,   0.0,   0.0,   0.0,   9.4,   0.8,     128
5.232,5,a-cgpr-i1,2021-22,Hampden Charter School of Science East (District) - Hampden Charter School of Science East,04990305,  48.1,  44.4,   1.9,   3.7,   0.0,   0.0,   0.0,   0.0,   1.9,   0.0,      54
4.922666666666667,4.92,a-cgpr-i1,2021-22,Hampden Charter School of Science West (District) - Hampden Charter School of Science West,35160305,  19.2,  57.7,   0.0,   7.7,   0.0,   0.0,   7.7,   7.7,   0.0,   0.0,      26
5.1946666666666665,5,a-cgpr-i1,2021-22,Hampden-Wilbraham - Minnechaug Regional High,06800505,  33.2,  23.1,   1.4,  25.3,   1.8,   0.0,  12.6,   0.4,   1.1,   1.1,     277
5.1306666666666665,5,a-cgpr-i1,2021-22,Hampshire - Hampshire Regional High,06830505,  23.8,  30.8,   0.0,  33.1,   0.0,   0.0,   8.5,   1.5,   1.5,   0.8,     130
5.12,5,a-cgpr-i1,2021-22,Hanover - Hanover High,01220505,  50.5,  37.4,   0.5,   3.8,   1.1,   0.5,   2.2,   1.1,   1.1,   1.6,     182
5.157333333333334,5,a-cgpr-i1,2021-22,Harvard - Bromfield,01250505,  55.6,  41.1,   0.0,   0.0,   0.0,   0.0,   0.0,   1.1,   0.0,   2.2,      90
5.2,5,a-cgpr-i1,2021-22,Hatfield - Smith Academy,01270505,  50.0,  15.0,   0.0,  22.5,   0.0,   0.0,  10.0,   2.5,   0.0,   0.0,      40
4.741333333333333,4.74,a-cgpr-i1,2021-22,Haverhill - Crowell,01280515,   0.0,   0.0,   0.0,  22.2,   0.0,   0.0,  66.7,   0.0,   0.0,  11.1,       9
0.0,1,a-cgpr-i1,2021-22,Haverhill - Greenleaf Academy,01280033,"","","","","","","","","","",       2
5.072,5,a-cgpr-i1,2021-22,Haverhill - Haverhill High,01280505,  15.8,  18.4,   0.3,  32.1,  10.4,   0.0,  18.1,   1.3,   2.1,   1.6,     386
4.549333333333332,4.55,a-cgpr-i1,2021-22,Hingham - Hingham High,01310505,  48.4,  35.3,   0.0,   1.6,   0.0,   0.0,   0.0,   0.0,   0.0,  14.7,     312
5.231999999999999,5,a-cgpr-i1,2021-22,Holbrook - Holbrook Middle High School,01330505,  32.7,  42.3,   0.0,  13.5,   0.0,   0.0,   9.6,   0.0,   1.9,   0.0,      52
4.448,4.45,a-cgpr-i1,2021-22,Holliston - Holliston High,01360505,  41.5,  37.3,   0.0,   0.9,   0.9,   0.0,   2.8,   0.0,   1.9,  14.6,     212
4.597333333333333,4.6,a-cgpr-i1,2021-22,Holyoke - Holyoke High,01370505,   6.6,  14.1,   0.6,  30.7,   3.2,   0.0,  31.0,   4.0,   0.6,   9.2,     348
4.901333333333333,4.9,a-cgpr-i1,2021-22,Hoosac Valley Regional - Hoosac Valley High School,06030505,  27.4,  30.6,   0.0,   6.5,   1.6,   0.0,  25.8,   1.6,   4.8,   1.6,      62
4.655999999999999,4.66,a-cgpr-i1,2021-22,Hopedale - Hopedale Jr Sr High,01380505,  39.2,  32.9,   0.0,   3.8,   1.3,   3.8,   6.3,   6.3,   6.3,   0.0,      79
5.2,5,a-cgpr-i1,2021-22,Hopkinton - Hopkinton High,01390505,  47.8,  44.0,   0.3,   1.7,   1.0,   0.0,   2.7,   0.0,   0.7,   1.7,     291
5.055999999999999,5,a-cgpr-i1,2021-22,Hudson - Hudson High,01410505,  29.9,  35.7,   0.0,  14.3,   5.8,   0.0,   9.1,   3.9,   1.3,   0.0,     154
4.4159999999999995,4.42,a-cgpr-i1,2021-22,Hull - Hull High,01420505,  32.8,  28.1,   0.0,   7.8,   1.6,   4.7,   7.8,   0.0,   6.3,  10.9,      64
5.061333333333333,5,a-cgpr-i1,2021-22,Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,  39.2,  46.8,   0.0,   3.8,   0.0,   0.0,   5.1,   0.0,   3.8,   1.3,      79
4.922666666666665,4.92,a-cgpr-i1,2021-22,Ipswich - Ipswich High,01440505,  40.3,  46.5,   0.8,   1.6,   0.8,   0.0,   2.3,   0.0,   1.6,   6.2,     129
5.109333333333334,5,a-cgpr-i1,2021-22,KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,  32.5,  40.4,   1.8,  13.2,   4.4,   0.0,   3.5,   0.9,   0.9,   2.6,     114
4.928,4.93,a-cgpr-i1,2021-22,King Philip - King Philip Regional High,06900505,  35.2,  48.3,   0.6,   5.4,   1.0,   0.0,   1.9,   1.0,   4.4,   2.2,     315
1.9733333333333334,1.97,a-cgpr-i1,2021-22,Lawrence - High School Learning Center,01490536,   6.9,   7.4,   0.0,  12.0,   2.8,   0.0,   7.9,   0.0,   2.3,  60.6,     216
3.4506666666666677,3.45,a-cgpr-i1,2021-22,Lawrence - Lawrence High School,01490515,   6.4,  13.7,   0.3,  24.0,   5.2,   0.2,  14.9,   2.0,   3.9,  29.4,     592
0.24,1,a-cgpr-i1,2021-22,Lawrence - RISE Academy,01490615,   0.0,   0.0,   0.0,   0.0,   4.5,   0.0,   0.0,   0.0,   0.0,  95.5,      22
0.0,1,a-cgpr-i1,2021-22,Lawrence - School for Exceptional Studies,01490537,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 100.0,       7
5.141333333333334,5,a-cgpr-i1,2021-22,Lee - Lee Middle/High School,01500505,  16.1,  32.1,   0.0,  19.6,   1.8,   0.0,  26.8,   1.8,   0.0,   1.8,      56
5.248,5,a-cgpr-i1,2021-22,Leicester - Leicester High,01510505,  23.1,  37.7,   1.5,  24.6,   0.0,   0.0,  11.5,   1.5,   0.0,   0.0,     130
4.432,4.43,a-cgpr-i1,2021-22,Lenox - Lenox Memorial High,01520505,  47.7,  18.5,   0.0,  15.4,   0.0,   0.0,   1.5,   0.0,   0.0,  16.9,      65
4.970666666666666,4.97,a-cgpr-i1,2021-22,Leominster - Center For Technical Education Innovation,01530605,   3.8,  30.8,   0.8,  16.2,   2.3,  13.1,  26.2,   3.8,   0.8,   2.3,     130
3.050666666666667,3.05,a-cgpr-i1,2021-22,Leominster - Leominster Center for Excellence,01530515,   0.0,  28.6,   0.0,  14.3,   0.0,   0.0,  14.3,   0.0,   0.0,  42.9,       7
5.050666666666666,5,a-cgpr-i1,2021-22,Leominster - Leominster High School,01530505,  14.8,  38.0,   0.0,  18.0,   2.0,   1.6,  20.3,   2.3,   1.6,   1.3,     305
5.2,5,a-cgpr-i1,2021-22,Lexington - Lexington High,01550505,  58.4,  35.2,   0.0,   1.6,   0.5,   0.4,   1.4,   0.0,   1.6,   0.9,     565
5.269333333333332,5,a-cgpr-i1,2021-22,Lincoln-Sudbury - Lincoln-Sudbury Regional High,06950505,  59.5,  30.8,   0.0,   3.1,   1.0,   0.3,   4.1,   0.0,   1.3,   0.0,     393
5.333333333333333,5,a-cgpr-i1,2021-22,Littleton - Littleton High School,01580505,  46.5,  35.4,   1.0,  13.1,   0.0,   2.0,   2.0,   0.0,   0.0,   0.0,      99
4.896,4.9,a-cgpr-i1,2021-22,Longmeadow - Longmeadow High,01590505,  45.7,  32.3,   0.0,   9.1,   1.7,   0.0,   3.0,   0.4,   0.0,   7.8,     232
0.0,1,a-cgpr-i1,2021-22,Lowell - Leblanc Therapeutic Day School,01600320,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  10.0,  90.0,      10
4.4959999999999996,4.5,a-cgpr-i1,2021-22,Lowell - Lowell High,01600505,  11.5,  29.1,   0.3,  28.6,   1.8,   0.3,  12.7,   2.4,   3.6,   9.8,     671
3.5573333333333337,3.56,a-cgpr-i1,2021-22,Lowell - The Career Academy,01600515,   2.8,   0.0,   0.0,  11.1,  11.1,   0.0,  41.7,   0.0,   8.3,  25.0,      36
3.994666666666667,3.99,a-cgpr-i1,2021-22,Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,   0.0,   0.0,   0.0,  20.8,   8.3,   0.0,  45.8,   4.2,   0.0,  20.8,      24
4.8693333333333335,4.87,a-cgpr-i1,2021-22,Ludlow - Ludlow Senior High,01610505,  19.4,  19.9,   0.0,  33.5,   7.3,   0.0,  11.2,   3.4,   4.9,   0.5,     206
