Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,American Indian or Alaska Native,Asian,Black or African American,Hispanic or Latino,"Multi-Race, Not Hispanic or Latino",Native Hawaiian or Other Pacific Islander,White,Female,Male,Nonbinary
NA,NA,"",2020-21,Winchendon - Murdock Academy for Success,03430405,   0.0,   0.0,   5.7,   0.0,   5.7,   0.0,  88.6,  45.7,  54.3,   0.0
NA,NA,"",2020-21,Winchendon - Murdock High School,03430515,   0.4,   2.3,   1.5,   7.3,   3.4,   0.4,  84.7,  49.2,  50.8,   0.0
NA,NA,"",2020-21,Winchendon - Murdock Middle School,03430315,   0.0,   2.9,   3.6,   7.3,   2.2,   0.4,  83.6,  46.7,  53.3,   0.0
NA,NA,"",2020-21,Winchendon - Toy Town Elementary,03430050,   0.0,   1.0,   0.3,   8.2,   4.8,   0.3,  85.3,  41.0,  58.7,   0.3
NA,NA,"",2020-21,Winchendon - Winchendon PreSchool Program,03430010,   0.0,   0.0,   1.8,   3.6,   3.6,   0.0,  91.1,  42.9,  57.1,   0.0
NA,NA,"",2020-21,Winchester - Ambrose Elementary,03440045,   0.0,   7.4,   0.0,   0.9,   6.8,   0.0,  84.9,  51.0,  49.0,   0.0
NA,NA,"",2020-21,Winchester - Lincoln Elementary,03440005,   0.0,  12.0,   0.0,   3.3,   8.1,   0.0,  76.6,  49.9,  50.1,   0.0
NA,NA,"",2020-21,Winchester - Lynch Elementary,03440020,   0.0,  31.4,   2.0,   4.9,   7.1,   0.0,  54.6,  43.0,  57.0,   0.0
NA,NA,"",2020-21,Winchester - McCall Middle,03440305,   0.1,  17.8,   1.4,   3.6,   6.6,   0.0,  70.5,  49.2,  50.8,   0.0
NA,NA,"",2020-21,Winchester - Muraco Elementary,03440040,   0.3,  21.8,   1.1,   2.2,   9.3,   0.0,  65.4,  51.8,  48.0,   0.3
NA,NA,"",2020-21,Winchester - Vinson-Owen Elementary,03440025,   0.0,  22.3,   1.0,   3.0,   8.9,   0.0,  64.8,  51.6,  48.4,   0.0
NA,NA,"",2020-21,Winchester - Winchester High School,03440505,   0.4,  18.0,   1.6,   3.6,   3.7,   0.1,  72.6,  51.6,  48.3,   0.1
NA,NA,"",2020-21,Winthrop - Arthur T. Cummings Elementary School,03460020,   0.0,   0.5,   1.5,  17.1,   1.7,   0.0,  79.2,  50.9,  49.1,   0.0
NA,NA,"",2020-21,Winthrop - William P. Gorman/Fort Banks Elementary,03460015,   0.0,   0.5,   1.1,  14.2,   1.1,   0.0,  83.1,  55.6,  44.4,   0.0
NA,NA,"",2020-21,Winthrop - Winthrop High School,03460505,   0.0,   1.1,   0.9,  16.2,   1.4,   0.0,  80.4,  47.7,  52.3,   0.0
NA,NA,"",2020-21,Winthrop - Winthrop Middle School,03460305,   0.2,   0.4,   2.0,  17.1,   1.5,   0.2,  78.5,  50.0,  50.0,   0.0
NA,NA,"",2020-21,Woburn - Clyde Reeves,03470040,   1.1,   8.3,   7.5,   5.1,   4.6,   0.0,  73.4,  49.5,  50.5,   0.0
NA,NA,"",2020-21,Woburn - Daniel L Joyce Middle School,03470410,   0.6,   3.2,   6.5,  14.7,   3.8,   0.0,  71.2,  47.9,  52.1,   0.0
NA,NA,"",2020-21,Woburn - Goodyear Elementary School,03470005,   0.4,   8.6,   5.4,  12.5,   4.7,   0.0,  68.5,  49.5,  50.5,   0.0
NA,NA,"",2020-21,Woburn - Hurld-Wyman Elementary School,03470020,   0.0,   5.7,   2.2,   6.5,   2.7,   0.0,  82.8,  46.9,  53.1,   0.0
NA,NA,"",2020-21,Woburn - John F Kennedy Middle School,03470405,   0.0,   7.3,   9.6,  11.2,   4.3,   0.4,  67.3,  54.3,  45.7,   0.0
NA,NA,"",2020-21,Woburn - Linscott-Rumford,03470025,   0.5,  18.8,   9.6,   5.1,   5.6,   0.5,  59.9,  54.3,  45.7,   0.0
NA,NA,"",2020-21,Woburn - Malcolm White,03470055,   2.5,   4.2,   4.6,  18.4,   4.9,   0.4,  65.0,  51.9,  48.1,   0.0
NA,NA,"",2020-21,Woburn - Mary D Altavesta,03470065,   0.4,  19.7,  10.9,  13.8,   3.8,   0.4,  51.0,  48.5,  51.5,   0.0
NA,NA,"",2020-21,Woburn - Shamrock,03470043,   1.1,   5.5,  12.5,  15.8,   2.9,   0.0,  62.1,  47.4,  52.6,   0.0
NA,NA,"",2020-21,Woburn - Woburn High,03470505,   0.4,   6.9,   6.5,  12.8,   2.3,   0.2,  71.0,  50.6,  49.3,   0.1
NA,NA,"",2020-21,Worcester - Belmont Street Community,03480020,   0.0,   7.5,  19.1,  50.5,   3.6,   0.0,  19.3,  47.9,  52.1,   0.0
NA,NA,"",2020-21,Worcester - Burncoat Middle School,03480405,   0.0,   5.4,  15.7,  42.0,   5.8,   0.0,  31.1,  50.3,  49.7,   0.0
NA,NA,"",2020-21,Worcester - Burncoat Senior High,03480503,   0.2,   3.4,  19.3,  42.6,   4.7,   0.0,  29.9,  49.3,  50.7,   0.0
NA,NA,"",2020-21,Worcester - Burncoat Street,03480035,   0.0,   3.5,  13.1,  55.4,   4.2,   0.0,  23.8,  53.1,  46.9,   0.0
NA,NA,"",2020-21,Worcester - Canterbury,03480045,   0.3,  14.0,  13.0,  52.3,   1.7,   0.0,  18.7,  48.0,  52.0,   0.0
NA,NA,"",2020-21,Worcester - Chandler Elementary Community,03480050,   0.4,   6.4,  14.1,  60.5,   3.3,   0.0,  15.2,  47.7,  52.3,   0.0
NA,NA,"",2020-21,Worcester - Chandler Magnet,03480052,   0.0,   2.1,   3.8,  76.2,   1.5,   0.0,  16.4,  51.6,  48.4,   0.0
NA,NA,"",2020-21,Worcester - City View,03480053,   0.0,   2.8,  16.0,  51.3,   5.6,   0.0,  24.2,  49.6,  50.4,   0.0
NA,NA,"",2020-21,Worcester - Claremont Academy,03480350,   0.2,   8.4,  12.1,  71.4,   1.5,   0.0,   6.4,  47.3,  52.7,   0.0
NA,NA,"",2020-21,Worcester - Clark St Community,03480055,   0.4,   5.9,  19.2,  54.8,   4.6,   0.0,  15.1,  54.0,  46.0,   0.0
NA,NA,"",2020-21,Worcester - Columbus Park,03480060,   1.3,   8.1,  12.8,  50.1,   2.6,   0.0,  25.1,  46.7,  53.3,   0.0
NA,NA,"",2020-21,Worcester - Doherty Memorial High,03480512,   0.3,   6.3,  14.2,  36.1,   4.6,   0.0,  38.5,  43.4,  56.6,   0.0
NA,NA,"",2020-21,Worcester - Elm Park Community,03480095,   0.0,   2.2,  13.5,  58.9,   3.0,   0.0,  22.4,  49.9,  50.1,   0.0
NA,NA,"",2020-21,Worcester - Flagg Street,03480090,   0.3,   3.5,   6.1,  12.8,   4.6,   0.0,  72.8,  51.9,  48.1,   0.0
NA,NA,"",2020-21,Worcester - Forest Grove Middle,03480415,   0.2,   5.2,  14.3,  34.6,   4.9,   0.0,  40.9,  49.1,  50.9,   0.0
NA,NA,"",2020-21,Worcester - Francis J McGrath Elementary,03480177,   0.0,   5.4,  20.5,  37.1,   8.9,   0.0,  28.1,  48.7,  51.3,   0.0
NA,NA,"",2020-21,Worcester - Gates Lane,03480110,   0.2,  13.2,  16.3,  38.6,   5.2,   0.0,  26.6,  43.4,  56.6,   0.0
NA,NA,"",2020-21,Worcester - Goddard School/Science Technical,03480100,   0.6,   9.8,  11.2,  62.4,   4.2,   0.0,  11.8,  50.3,  49.7,   0.0
NA,NA,"",2020-21,Worcester - Grafton Street,03480115,   0.3,   4.0,  19.1,  49.3,   4.0,   0.0,  23.3,  46.9,  53.1,   0.0
NA,NA,"",2020-21,Worcester - Head Start,03480002,   2.8,   4.4,  33.2,   6.9,   4.1,   0.0,  48.6,  50.8,  49.2,   0.0
NA,NA,"",2020-21,Worcester - Heard Street,03480136,   0.0,   7.7,  14.9,  27.0,   6.0,   0.0,  44.4,  52.0,  48.0,   0.0
NA,NA,"",2020-21,Worcester - Jacob Hiatt Magnet,03480140,   0.0,   3.1,  32.4,  47.5,   5.0,   0.0,  12.0,  52.2,  47.8,   0.0
NA,NA,"",2020-21,Worcester - Lake View,03480145,   0.3,   7.8,  18.8,  22.9,   7.8,   0.0,  42.3,  48.6,  51.4,   0.0
NA,NA,"",2020-21,Worcester - Lincoln Street,03480160,   0.0,   4.8,  22.1,  55.4,   2.8,   0.0,  14.9,  45.8,  54.2,   0.0
NA,NA,"",2020-21,Worcester - May Street,03480175,   0.0,   9.5,  14.1,  22.3,  12.0,   0.4,  41.7,  49.1,  50.9,   0.0
NA,NA,"",2020-21,Worcester - Midland Street,03480185,   0.0,   9.0,   7.1,  21.4,   8.6,   0.0,  53.8,  47.1,  52.9,   0.0
NA,NA,"",2020-21,Worcester - Nelson Place,03480200,   0.0,   7.9,  14.8,  19.0,   7.0,   0.0,  51.3,  39.8,  60.2,   0.0
NA,NA,"",2020-21,Worcester - Norrback Avenue,03480202,   0.2,   3.9,  26.6,  30.7,   5.4,   0.0,  33.2,  46.3,  53.7,   0.0
NA,NA,"",2020-21,Worcester - North High,03480515,   0.1,   5.5,  20.6,  53.2,   3.3,   0.0,  17.3,  48.7,  51.3,   0.0
NA,NA,"",2020-21,Worcester - Quinsigamond,03480210,   0.4,   4.2,  18.0,  47.4,   4.7,   0.0,  25.3,  46.4,  53.6,   0.0
NA,NA,"",2020-21,Worcester - Rice Square,03480215,   0.0,   6.7,  23.0,  41.1,   4.3,   0.0,  24.9,  50.8,  49.2,   0.0
NA,NA,"",2020-21,Worcester - Roosevelt,03480220,   0.3,   3.5,  23.8,  29.6,   5.3,   0.2,  37.4,  48.9,  51.1,   0.0
NA,NA,"",2020-21,Worcester - South High Community,03480520,   0.1,  11.4,  17.5,  45.1,   3.2,   0.0,  22.7,  49.3,  50.7,   0.0
NA,NA,"",2020-21,Worcester - Sullivan Middle,03480423,   0.2,   9.1,  15.3,  38.9,   5.0,   0.0,  31.5,  49.3,  50.7,   0.0
NA,NA,"",2020-21,Worcester - Tatnuck,03480230,   0.3,   6.0,  20.4,  25.4,   5.0,   0.3,  42.6,  46.9,  53.1,   0.0
NA,NA,"",2020-21,Worcester - Thorndyke Road,03480235,   0.0,   6.6,  18.5,  31.2,   3.2,   0.0,  40.5,  50.0,  50.0,   0.0
NA,NA,"",2020-21,Worcester - Union Hill School,03480240,   0.0,   1.8,  13.6,  64.0,   3.3,   0.0,  17.2,  52.4,  47.6,   0.0
NA,NA,"",2020-21,Worcester - University Pk Campus School,03480285,   0.9,  17.6,  12.4,  56.2,   3.4,   0.0,   9.4,  51.1,  48.9,   0.0
NA,NA,"",2020-21,Worcester - Vernon Hill School,03480280,   0.2,   1.9,  25.7,  51.0,   2.8,   0.0,  18.4,  47.8,  52.2,   0.0
NA,NA,"",2020-21,Worcester - Wawecus Road School,03480026,   0.0,   9.4,  11.8,  44.9,   4.7,   0.0,  29.1,  48.0,  52.0,   0.0
NA,NA,"",2020-21,Worcester - West Tatnuck,03480260,   0.9,   5.9,  12.2,  20.5,   7.7,   0.0,  52.8,  46.6,  53.4,   0.0
NA,NA,"",2020-21,Worcester - Woodland Academy,03480030,   0.4,   7.7,   9.7,  73.6,   2.4,   0.0,   6.2,  51.2,  48.8,   0.0
NA,NA,"",2020-21,Worcester - Worcester Arts Magnet School,03480225,   0.3,   7.6,  20.1,  20.9,   5.2,   0.0,  45.9,  50.8,  49.2,   0.0
NA,NA,"",2020-21,Worcester - Worcester East Middle,03480420,   0.0,   5.0,  19.2,  48.2,   4.5,   0.1,  23.0,  49.6,  50.4,   0.0
NA,NA,"",2020-21,Worcester - Worcester Technical High,03480605,   0.1,   7.8,  17.1,  37.9,   3.4,   0.1,  33.6,  55.2,  44.8,   0.0
NA,NA,"",2020-21,Worthington - R. H. Conwell,03490010,   1.6,   0.0,   0.0,   4.8,   1.6,   0.0,  92.1,  54.0,  46.0,   0.0
NA,NA,"",2020-21,Wrentham - Charles E Roderick,03500010,   0.8,   2.7,   1.6,   6.7,   4.0,   0.3,  83.9,  50.7,  49.3,   0.0
NA,NA,"",2020-21,Wrentham - Delaney,03500003,   0.0,   3.1,   1.6,   3.9,   5.1,   0.0,  86.3,  49.7,  50.3,   0.0
NA,NA,"",2019-20,Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School,04450105,   0.4,   3.5,  52.4,  20.8,   3.2,   0.1,  19.6,  53.8,  46.2,   0.0
NA,NA,"",2019-20,Abington - Abington Early Education Program,00010001,   0.0,   4.5,  10.2,   8.0,   0.0,   0.0,  77.3,  51.1,  48.9,   0.0
NA,NA,"",2019-20,Abington - Abington High,00010505,   0.0,   2.9,   4.7,   9.1,   1.3,   0.0,  82.0,  50.6,  49.4,   0.0
NA,NA,"",2019-20,Abington - Abington Middle School,00010405,   0.4,   2.3,   2.9,   9.0,   1.6,   0.0,  83.8,  44.9,  55.1,   0.0
NA,NA,"",2019-20,Abington - Beaver Brook Elementary,00010020,   1.3,   2.5,   5.9,   8.7,   0.8,   0.0,  80.7,  51.0,  48.8,   0.2
NA,NA,"",2019-20,Abington - Woodsdale Elementary School,00010015,   0.0,   2.3,   4.3,  10.6,   1.0,   0.3,  81.4,  52.8,  47.2,   0.0
NA,NA,"",2019-20,Academy Of the Pacific Rim Charter Public (District) - Academy Of the Pacific Rim Charter Public School,04120530,   0.0,   1.1,  60.3,  28.7,   1.5,   0.0,   8.3,  49.3,  50.7,   0.0
NA,NA,"",2019-20,Acton-Boxborough - Acton-Boxborough Regional High,06000505,   0.2,  33.4,   2.6,   4.4,   4.5,   0.0,  54.9,  48.5,  51.5,   0.1
NA,NA,"",2019-20,Acton-Boxborough - Blanchard Memorial School,06000005,   0.0,  30.5,   1.9,   5.9,   3.8,   0.0,  57.8,  50.2,  49.8,   0.0
NA,NA,"",2019-20,Acton-Boxborough - C.T. Douglas Elementary School,06000020,   0.3,  19.3,   2.3,   4.6,   7.9,   0.3,  65.4,  48.6,  51.4,   0.0
NA,NA,"",2019-20,Acton-Boxborough - Carol Huebner Early Childhood Program,06000001,   0.0,  32.4,   4.9,  12.7,   8.8,   0.0,  41.2,  46.1,  53.9,   0.0
NA,NA,"",2019-20,Acton-Boxborough - Luther Conant School,06000030,   0.0,  59.9,   3.2,   8.1,   3.4,   0.0,  25.4,  46.9,  53.1,   0.0
NA,NA,"",2019-20,Acton-Boxborough - McCarthy-Towne School,06000015,   0.6,  14.0,   3.5,   8.7,   6.8,   0.0,  66.4,  50.3,  49.7,   0.0
NA,NA,"",2019-20,Acton-Boxborough - Merriam School,06000010,   0.0,  20.6,   2.1,   5.9,   5.5,   0.2,  65.7,  47.6,  52.4,   0.0
NA,NA,"",2019-20,Acton-Boxborough - Paul P Gates Elementary School,06000025,   0.0,  56.9,   2.7,   5.1,   4.6,   0.0,  30.7,  48.2,  51.8,   0.0
NA,NA,"",2019-20,Acton-Boxborough - Raymond J Grey Junior High,06000405,   0.5,  35.0,   2.8,   6.6,   4.1,   0.2,  50.8,  47.6,  52.4,   0.0
NA,NA,"",2019-20,Acushnet - Acushnet Elementary School,00030025,   0.2,   0.9,   1.4,   4.2,   4.2,   0.0,  89.1,  47.6,  52.4,   0.0
NA,NA,"",2019-20,Acushnet - Albert F Ford Middle School,00030305,   0.0,   0.9,   0.7,   4.1,   2.9,   0.0,  91.4,  48.1,  51.9,   0.0
NA,NA,"",2019-20,Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School,04300305,   0.2,  16.9,   2.2,   6.7,   6.6,   0.0,  67.3,  48.0,  52.0,   0.0
NA,NA,"",2019-20,Agawam - Agawam Early Childhood Center,00050003,   0.0,   9.4,   3.8,  11.3,   4.4,   0.0,  71.3,  41.9,  58.1,   0.0
NA,NA,"",2019-20,Agawam - Agawam High,00050505,   0.1,   2.4,   1.6,   7.3,   2.6,   0.0,  86.0,  49.8,  50.1,   0.1
NA,NA,"",2019-20,Agawam - Agawam Junior High,00050405,   0.0,   2.9,   3.8,   6.8,   2.7,   0.0,  83.8,  47.9,  52.1,   0.0
NA,NA,"",2019-20,Agawam - Benjamin J Phelps,00050020,   0.0,   2.9,   0.6,   5.6,   2.0,   0.0,  88.9,  46.5,  53.5,   0.0
NA,NA,"",2019-20,Agawam - Clifford M Granger,00050010,   0.0,   4.7,   2.3,  14.5,   1.6,   0.4,  76.6,  52.0,  48.0,   0.0
NA,NA,"",2019-20,Agawam - James Clark School,00050030,   0.0,   4.0,   1.7,   8.6,   4.3,   0.0,  81.4,  47.2,  52.8,   0.0
NA,NA,"",2019-20,Agawam - Roberta G. Doering School,00050303,   0.0,   3.6,   2.4,  11.5,   3.6,   0.0,  78.9,  47.2,  52.8,   0.0
NA,NA,"",2019-20,Agawam - Robinson Park,00050025,   0.0,   3.3,   2.6,  10.2,   4.1,   0.0,  79.8,  51.2,  48.8,   0.0
NA,NA,"",2019-20,Alma del Mar Charter School (District) - Alma del Mar Charter School,04090205,   0.8,   0.2,  13.9,  60.2,   3.1,   0.0,  21.9,  53.1,  46.9,   0.0
NA,NA,"",2019-20,Amesbury - Amesbury Elementary,00070005,   0.3,   0.3,   1.4,   5.2,   3.8,   0.0,  89.0,  45.4,  54.6,   0.0
NA,NA,"",2019-20,Amesbury - Amesbury High,00070505,   0.0,   1.3,   1.5,   5.9,   3.8,   0.0,  87.5,  49.1,  50.9,   0.0
NA,NA,"",2019-20,Amesbury - Amesbury Innovation High School,00070515,   0.0,   0.0,   3.8,   7.5,   7.5,   0.0,  81.1,  41.5,  56.6,   1.9
NA,NA,"",2019-20,Amesbury - Amesbury Middle,00070013,   0.1,   1.6,   2.1,   9.9,   4.0,   0.3,  81.9,  48.2,  51.8,   0.0
NA,NA,"",2019-20,Amesbury - Charles C Cashman Elementary,00070010,   0.0,   1.2,   2.4,  13.9,   2.9,   0.2,  79.3,  46.4,  53.6,   0.0
NA,NA,"",2019-20,Amherst - Crocker Farm Elementary,00080009,   0.5,  11.3,   8.0,  23.3,   7.5,   0.0,  49.5,  45.0,  54.3,   0.8
NA,NA,"",2019-20,Amherst - Fort River Elementary,00080020,   0.0,  13.2,   7.7,  25.1,   6.4,   0.3,  47.3,  52.4,  47.6,   0.0
NA,NA,"",2019-20,Amherst - Wildwood Elementary,00080050,   0.3,  13.1,  12.3,  16.8,   6.5,   0.0,  51.0,  49.7,  50.3,   0.0
NA,NA,"",2019-20,Amherst-Pelham - Amherst Regional High,06050505,   0.1,   9.8,   8.2,  16.8,   9.5,   0.1,  55.5,  49.3,  50.3,   0.3
NA,NA,"",2019-20,Amherst-Pelham - Amherst Regional Middle School,06050405,   0.2,   8.7,   8.5,  20.2,   9.6,   0.0,  52.8,  46.9,  53.1,   0.0
NA,NA,"",2019-20,Andover - Andover High,00090505,   0.3,  18.7,   2.1,   6.3,   2.2,   0.0,  70.5,  52.7,  47.2,   0.1
NA,NA,"",2019-20,Andover - Andover West Middle,00090310,   0.0,  17.9,   4.7,   6.2,   2.6,   0.0,  68.6,  47.9,  52.1,   0.0
NA,NA,"",2019-20,Andover - Bancroft Elementary,00090003,   0.0,   8.7,   1.8,   6.7,   6.2,   0.0,  76.7,  45.9,  54.1,   0.0
NA,NA,"",2019-20,Andover - Doherty Middle,00090305,   0.2,   9.7,   1.7,   7.7,   3.1,   0.2,  77.4,  53.1,  46.9,   0.0
NA,NA,"",2019-20,Andover - Henry C Sanborn Elementary,00090010,   0.0,  23.2,   2.5,   6.1,   3.1,   0.0,  65.1,  49.7,  50.3,   0.0
NA,NA,"",2019-20,Andover - High Plain Elementary,00090004,   0.0,  30.6,   4.6,   7.8,   5.5,   0.2,  51.4,  45.0,  55.0,   0.0
NA,NA,"",2019-20,Andover - Shawsheen School,00090005,   0.0,  24.7,   0.0,  12.3,   8.6,   0.0,  54.3,  27.2,  72.8,   0.0
NA,NA,"",2019-20,Andover - South Elementary,00090020,   0.2,  18.0,   1.0,   4.4,   2.9,   0.0,  73.5,  48.6,  51.4,   0.0
NA,NA,"",2019-20,Andover - West Elementary,00090025,   0.0,  15.8,   2.7,   7.7,   2.9,   0.0,  70.9,  48.7,  51.3,   0.0
NA,NA,"",2019-20,Andover - Wood Hill Middle School,00090350,   0.2,  33.5,   2.5,   8.9,   3.2,   0.2,  51.5,  48.3,  51.7,   0.0
NA,NA,"",2019-20,Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,   0.2,   2.1,  13.1,  22.7,   4.4,   0.2,  57.3,  46.7,  53.3,   0.0
NA,NA,"",2019-20,Arlington - Arlington High,00100505,   0.0,  10.5,   4.0,   6.0,   4.8,   0.1,  74.6,  51.2,  48.5,   0.3
NA,NA,"",2019-20,Arlington - Brackett,00100010,   0.0,  10.8,   1.3,   4.5,   9.2,   0.2,  74.0,  45.6,  54.4,   0.0
NA,NA,"",2019-20,Arlington - Cyrus E Dallin,00100025,   0.0,  13.8,   1.5,   3.8,   6.4,   0.0,  74.6,  49.2,  50.8,   0.0
NA,NA,"",2019-20,Arlington - Gibbs School,00100305,   0.0,   8.2,   4.1,   8.2,   6.2,   0.0,  73.3,  47.5,  52.5,   0.0
NA,NA,"",2019-20,Arlington - Hardy,00100030,   0.2,  15.5,   3.2,   5.6,   6.5,   0.0,  68.9,  47.7,  52.3,   0.0
NA,NA,"",2019-20,Arlington - John A Bishop,00100005,   0.0,  16.6,   3.0,   3.4,   9.5,   0.5,  67.0,  45.7,  54.3,   0.0
NA,NA,"",2019-20,Arlington - M Norcross Stratton,00100055,   0.0,  18.4,   3.3,   6.4,   9.1,   0.0,  62.7,  49.8,  50.2,   0.0
NA,NA,"",2019-20,Arlington - Menotomy Preschool,00100038,   0.0,  22.5,   4.5,   3.4,  12.4,   0.0,  57.3,  37.1,  62.9,   0.0
NA,NA,"",2019-20,Arlington - Ottoson Middle,00100410,   0.1,  11.6,   3.0,   7.1,   5.8,   0.2,  72.2,  49.7,  50.1,   0.2
NA,NA,"",2019-20,Arlington - Peirce,00100045,   0.3,  15.6,   5.5,   6.8,   6.8,   0.0,  64.8,  51.5,  48.5,   0.0
NA,NA,"",2019-20,Arlington - Thompson,00100050,   0.4,  15.4,   4.3,   8.9,   7.8,   0.0,  63.2,  51.0,  48.8,   0.2
NA,NA,"",2019-20,Ashburnham-Westminster - Briggs Elementary,06100025,   0.2,   1.1,   0.8,   4.9,   3.6,   0.0,  89.4,  50.7,  49.3,   0.0
NA,NA,"",2019-20,Ashburnham-Westminster - Meetinghouse School,06100010,   0.0,   0.5,   1.0,   6.5,   3.0,   0.0,  88.9,  49.7,  50.3,   0.0
NA,NA,"",2019-20,Ashburnham-Westminster - Oakmont Regional High School,06100505,   0.0,   1.5,   0.1,   2.5,   1.6,   0.0,  94.2,  50.4,  49.5,   0.1
NA,NA,"",2019-20,Ashburnham-Westminster - Overlook Middle School,06100305,   0.2,   0.3,   1.2,   6.9,   2.9,   0.0,  88.5,  48.6,  51.4,   0.0
NA,NA,"",2019-20,Ashburnham-Westminster - Westminster Elementary,06100005,   0.0,   0.5,   0.8,   6.6,   2.7,   0.0,  89.4,  48.0,  52.0,   0.0
NA,NA,"",2019-20,Ashland - Ashland High,00140505,   0.5,  13.2,   3.0,  12.1,   2.4,   0.0,  68.7,  52.2,  47.6,   0.1
NA,NA,"",2019-20,Ashland - Ashland Middle,00140405,   0.9,  13.5,   2.3,  13.2,   3.6,   0.0,  66.4,  49.4,  50.6,   0.0
NA,NA,"",2019-20,Ashland - David Mindess,00140015,   0.6,  14.6,   2.3,  13.4,   3.3,   0.0,  65.9,  50.8,  49.2,   0.0
NA,NA,"",2019-20,Ashland - Henry E Warren Elementary,00140010,   0.2,  22.0,   3.1,  11.4,   4.1,   0.0,  59.3,  45.3,  54.7,   0.0
NA,NA,"",2019-20,Ashland - William Pittaway Elementary,00140005,   0.0,  23.7,   5.4,   5.4,   0.0,   0.0,  65.6,  37.6,  62.4,   0.0
NA,NA,"",2019-20,Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,08010605,   0.3,   0.5,   1.8,  18.8,   2.4,   0.0,  76.2,  39.3,  60.2,   0.5
NA,NA,"",2019-20,Athol-Royalston - Athol Community Elementary School,06150020,   0.0,   1.0,   2.3,  11.0,   4.3,   0.0,  81.4,  47.0,  53.0,   0.0
NA,NA,"",2019-20,Athol-Royalston - Athol High,06150505,   0.0,   0.3,   1.2,   6.7,   4.0,   0.0,  87.8,  45.4,  54.6,   0.0
NA,NA,"",2019-20,Athol-Royalston - Athol-Royalston Middle School,06150305,   0.2,   1.8,   1.6,  11.2,   2.5,   0.0,  82.6,  44.7,  55.3,   0.0
NA,NA,"",2019-20,Athol-Royalston - Royalston Community School,06150050,   0.0,   0.0,   2.0,   2.0,   6.1,   0.0,  89.8,  51.7,  48.3,   0.0
NA,NA,"",2019-20,Atlantis Charter (District) - Atlantis Charter School,04910550,   0.2,   1.8,   5.5,  13.1,   4.1,   0.1,  75.3,  52.6,  47.4,   0.0
NA,NA,"",2019-20,Attleboro - A. Irvin Studley Elementary School,00160001,   0.5,   2.4,   6.9,  14.8,   5.0,   0.3,  70.2,  50.1,  49.9,   0.0
NA,NA,"",2019-20,Attleboro - Attleboro Community Academy,00160515,   1.9,   1.9,   7.5,  11.3,   7.5,   0.0,  69.8,  34.0,  66.0,   0.0
NA,NA,"",2019-20,Attleboro - Attleboro High,00160505,   0.2,   4.5,   6.2,  16.2,   4.2,   0.2,  68.5,  46.6,  53.4,   0.1
NA,NA,"",2019-20,Attleboro - Cyril K. Brennan Middle School,00160315,   0.2,   5.0,   5.6,  19.3,   6.8,   0.0,  63.1,  49.0,  51.0,   0.0
NA,NA,"",2019-20,Attleboro - Early Learning Center,00160008,   0.0,   4.3,   4.3,  16.8,   2.7,   0.0,  71.7,  42.9,  57.1,   0.0
NA,NA,"",2019-20,Attleboro - Hill-Roberts Elementary School,00160045,   0.2,   5.9,   7.5,  12.5,   7.7,   0.0,  66.2,  48.2,  51.8,   0.0
NA,NA,"",2019-20,Attleboro - Hyman Fine Elementary School,00160040,   0.0,   3.3,   4.3,  19.3,   7.6,   0.0,  65.5,  51.0,  49.0,   0.0
NA,NA,"",2019-20,Attleboro - Peter Thacher Elementary School,00160050,   0.2,   6.9,  11.1,  12.7,   9.3,   0.2,  59.6,  48.0,  52.0,   0.0
NA,NA,"",2019-20,Attleboro - Robert J. Coelho Middle School,00160305,   0.3,   5.2,   6.9,  10.7,   6.7,   0.0,  70.2,  46.3,  53.7,   0.0
NA,NA,"",2019-20,Attleboro - Thomas Willett Elementary School,00160035,   0.0,   3.1,   6.2,  17.4,   7.9,   0.0,  65.4,  47.2,  52.8,   0.0
NA,NA,"",2019-20,Attleboro - Wamsutta Middle School,00160320,   0.0,   4.6,   5.9,  15.8,   7.3,   0.0,  66.4,  47.8,  52.2,   0.0
NA,NA,"",2019-20,Auburn - Auburn Middle,00170305,   0.0,   4.1,   2.4,   9.6,   4.0,   0.0,  79.9,  50.6,  49.4,   0.0
NA,NA,"",2019-20,Auburn - Auburn Senior High,00170505,   0.3,   4.2,   2.1,   8.9,   3.4,   0.0,  81.1,  52.9,  47.1,   0.0
NA,NA,"",2019-20,Auburn - Bryn Mawr,00170010,   0.3,   3.5,   1.4,  11.5,   3.5,   0.0,  79.7,  46.5,  53.5,   0.0
NA,NA,"",2019-20,Auburn - Pakachoag School,00170025,   0.0,   3.6,   0.6,   9.4,   3.2,   0.0,  83.1,  49.0,  51.0,   0.0
NA,NA,"",2019-20,Auburn - Swanson Road Intermediate School,00170030,   0.0,   4.5,   3.1,   9.5,   3.1,   0.0,  79.9,  47.3,  52.7,   0.0
NA,NA,"",2019-20,Avon - Avon Middle High School,00180510,   0.3,   5.5,  37.5,   9.7,   6.8,   0.0,  40.1,  46.0,  54.0,   0.0
