Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total
NA,NA,"",2019-20,Boston - Another Course To College,00350541,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      62,      58,      57,      55,       0,     232
NA,NA,"",2019-20,Boston - Baldwin Early Learning Center,00350003,      80,      40,      34,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     154
NA,NA,"",2019-20,Boston - Beethoven,00350021,      44,      76,      92,      92,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     304
NA,NA,"",2019-20,Boston - Blackstone,00350390,      83,      71,      79,      75,      89,      81,      74,       0,       0,       0,       0,       0,       0,       0,       0,     552
NA,NA,"",2019-20,Boston - Boston Adult Academy,00350548,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      96,      85,       2,     183
NA,NA,"",2019-20,Boston - Boston Arts Academy,00350546,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     132,     133,     100,     112,       0,     477
NA,NA,"",2019-20,Boston - Boston Collaborative High School,00350755,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       4,      15,      40,     115,       1,     175
NA,NA,"",2019-20,Boston - Boston Community Leadership Academy,00350558,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     123,     135,     111,     112,      25,     506
NA,NA,"",2019-20,Boston - Boston International High School,00350507,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     155,     101,      93,      80,       0,     429
NA,NA,"",2019-20,Boston - Boston Latin,00350560,       0,       0,       0,       0,       0,       0,       0,       0,     417,     404,     452,     384,     421,     393,       0,"   2,471"
NA,NA,"",2019-20,Boston - Boston Latin Academy,00350545,       0,       0,       0,       0,       0,       0,       0,       0,     286,     269,     343,     283,     336,     256,       0,"   1,773"
NA,NA,"",2019-20,Boston - Boston Teachers Union School,00350012,      31,      26,      23,      22,      24,      22,      25,      48,      30,      23,       0,       0,       0,       0,       0,     274
NA,NA,"",2019-20,Boston - Brighton High,00350505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     114,     128,     133,     144,      16,     535
NA,NA,"",2019-20,Boston - Carter School,00350036,       0,       0,       0,       0,       0,       0,       0,       0,       1,       3,       2,       4,       2,       3,      13,      28
NA,NA,"",2019-20,Boston - Charles H Taylor,00350054,      20,      53,      66,      61,      68,      85,      75,       0,       0,       0,       0,       0,       0,       0,       0,     428
NA,NA,"",2019-20,Boston - Charles Sumner,00350052,      63,      68,      82,      82,      81,      80,      76,       0,       0,       0,       0,       0,       0,       0,       0,     532
NA,NA,"",2019-20,Boston - Charlestown High,00350515,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     242,     199,     161,     202,      52,     856
NA,NA,"",2019-20,Boston - Clarence R Edwards Middle,00350430,       0,       0,       0,       0,       0,       0,       0,     140,     129,     104,       0,       0,       0,       0,       0,     373
NA,NA,"",2019-20,Boston - Community Academy,00350518,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       5,      17,      19,      15,       1,      57
NA,NA,"",2019-20,Boston - Community Academy of Science and Health,00350581,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      84,      75,     125,      70,       6,     360
NA,NA,"",2019-20,Boston - Condon K-8,00350146,      48,      60,      72,      81,      86,      86,     106,     104,      83,      71,       0,       0,       0,       0,       0,     797
NA,NA,"",2019-20,Boston - Curley K-8 School,00350020,     105,      88,      85,      90,      99,      96,      99,     117,      91,      89,       0,       0,       0,       0,       0,     959
NA,NA,"",2019-20,Boston - Curtis Guild,00350062,      26,      36,      37,      38,      35,      40,      42,       0,       0,       0,       0,       0,       0,       0,       0,     254
NA,NA,"",2019-20,Boston - Dante Alighieri Montessori School,00350066,      26,      15,      15,      14,      11,       8,      11,       3,       0,       0,       0,       0,       0,       0,       0,     103
NA,NA,"",2019-20,Boston - David A Ellis,00350072,      50,      67,      53,      60,      69,      60,      54,       0,       0,       0,       0,       0,       0,       0,       0,     413
NA,NA,"",2019-20,Boston - Dearborn,00350074,       0,       0,       0,       0,       0,       0,       0,     101,      84,      65,     105,      81,      47,      35,       0,     518
NA,NA,"",2019-20,Boston - Dennis C Haley,00350077,      26,      39,      37,      42,      48,      49,      42,      46,      41,      23,       0,       0,       0,       0,       0,     393
NA,NA,"",2019-20,Boston - Donald Mckay,00350080,      21,      60,      66,      91,      84,      88,      91,     103,     105,     101,       0,       0,       0,       0,       0,     810
NA,NA,"",2019-20,Boston - Dr. Catherine Ellison-Rosa Parks Early Ed School,00350008,      51,      34,      35,      37,      34,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     191
NA,NA,"",2019-20,Boston - Dr. William Henderson Lower,00350266,      75,      67,      70,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     212
NA,NA,"",2019-20,Boston - East Boston Early Childhood Center,00350009,      88,      63,      58,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     209
NA,NA,"",2019-20,Boston - East Boston High,00350530,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     263,     296,     279,     234,      12,"   1,084"
NA,NA,"",2019-20,Boston - Edison K-8,00350375,      20,      50,      60,      72,      73,      62,      68,      59,      62,      72,       0,       0,       0,       0,       0,     598
NA,NA,"",2019-20,Boston - Edward Everett,00350088,      12,      39,      42,      40,      40,      33,      28,       0,       0,       0,       0,       0,       0,       0,       0,     234
NA,NA,"",2019-20,Boston - ELC - West Zone,00350006,      46,      29,      33,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     108
NA,NA,"",2019-20,Boston - Eliot Elementary,00350096,      59,      81,      79,      81,      91,      89,      93,      79,      43,      27,       0,       0,       0,       0,       0,     722
NA,NA,"",2019-20,Boston - Ellis Mendell,00350100,      26,      41,      41,      41,      43,      44,      34,       0,       0,       0,       0,       0,       0,       0,       0,     270
NA,NA,"",2019-20,Boston - Excel High School,00350522,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     104,     130,     131,     122,       1,     488
NA,NA,"",2019-20,Boston - Fenway High School,00350540,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     111,     100,      96,      86,       3,     396
NA,NA,"",2019-20,Boston - Franklin D Roosevelt,00350116,      41,      40,      43,      38,      48,      47,      41,      55,      44,      38,       0,       0,       0,       0,       0,     435
NA,NA,"",2019-20,Boston - Gardner Pilot Academy,00350326,      29,      39,      41,      40,      41,      40,      42,      44,      38,      38,       0,       0,       0,       0,       0,     392
NA,NA,"",2019-20,Boston - George H Conley,00350122,      18,      19,      19,      23,      25,      54,      26,       0,       0,       0,       0,       0,       0,       0,       0,     184
NA,NA,"",2019-20,Boston - Greater Egleston Community High School,00350543,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      20,      32,      28,      20,       0,     100
NA,NA,"",2019-20,Boston - Harvard-Kent,00350200,      48,      53,      52,      46,      48,      54,      64,       0,       0,       0,       0,       0,       0,       0,       0,     365
NA,NA,"",2019-20,Boston - Haynes Early Education Center,00350010,      58,      74,      73,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     205
NA,NA,"",2019-20,Boston - Henry Grew,00350135,      20,      32,      38,      36,      36,      30,      40,       0,       0,       0,       0,       0,       0,       0,       0,     232
NA,NA,"",2019-20,Boston - Higginson,00350015,      27,      37,      37,      40,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     141
NA,NA,"",2019-20,Boston - Higginson/Lewis K-8,00350377,       0,       0,       0,       0,      36,      30,      37,      46,      45,      36,       0,       0,       0,       0,       0,     230
NA,NA,"",2019-20,Boston - Horace Mann School for the Deaf,00350750,       2,       0,       3,       9,       5,       6,       8,       0,       8,       3,       6,       7,       3,      10,       6,      76
NA,NA,"",2019-20,Boston - Hugh Roe O'Donnell,00350141,      21,      39,      39,      47,      39,      34,      44,       0,       0,       0,       0,       0,       0,       0,       0,     263
