Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded
4.92,4.92,a-degr-i1,2017-18,Tyngsborough - Tyngsborough High School,03010505,       124,    98.4,     1.6,     0.0,     0.0,     0.0,     0.0
4.8549999999999995,4.85,a-degr-i1,2017-18,Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,08790605,       171,    97.1,     1.2,     0.0,     0.6,     1.2,     0.0
2.725,2.73,a-degr-i1,2017-18,Uxbridge - Gateway to College,03040515,        33,    54.5,    30.3,     0.0,     3.0,    12.1,     0.0
4.715,4.72,a-degr-i1,2017-18,Uxbridge - Uxbridge High,03040505,       122,    94.3,     3.3,     0.0,     0.0,     2.5,     0.0
4.83,4.83,a-degr-i1,2017-18,Wachusett - Wachusett Regional High,07750505,       496,    96.6,     1.4,     0.0,     0.2,     1.8,     0.0
4.8,4.8,a-degr-i1,2017-18,Wakefield - Wakefield Memorial High,03050505,       273,    96.0,     0.7,     1.1,     1.1,     1.1,     0.0
4.89,4.89,a-degr-i1,2017-18,Walpole - Walpole High,03070505,       276,    97.8,     2.2,     0.0,     0.0,     0.0,     0.0
4.175,4.18,a-degr-i1,2017-18,Waltham - Waltham Sr High,03080505,       400,    83.5,     5.5,     2.5,     0.8,     7.8,     0.0
3.8049999999999997,3.81,a-degr-i1,2017-18,Ware - Ware Junior/Senior High School,03090505,        67,    76.1,    11.9,     3.0,     1.5,     7.5,     0.0
2.275,2.28,a-degr-i1,2017-18,Wareham - Wareham Cooperative Alternative School,03100315,        33,    45.5,    24.2,     0.0,     0.0,    30.3,     0.0
4.529999999999999,4.53,a-degr-i1,2017-18,Wareham - Wareham Senior High,03100505,       127,    90.6,     3.9,     0.0,     0.8,     4.7,     0.0
4.7,4.7,a-degr-i1,2017-18,Watertown - Watertown High,03140505,       168,    94.0,     3.6,     0.0,     0.0,     2.4,     0.0
4.955,4.96,a-degr-i1,2017-18,Wayland - Wayland High School,03150505,       212,    99.1,     0.5,     0.0,     0.5,     0.0,     0.0
3.59,3.59,a-degr-i1,2017-18,Webster - Bartlett High School,03160505,       117,    71.8,    12.8,     2.6,     0.9,    12.0,     0.0
4.91,4.91,a-degr-i1,2017-18,Wellesley - Wellesley Sr High,03170505,       399,    98.2,     1.3,     0.0,     0.3,     0.3,     0.0
4.404999999999999,4.4,a-degr-i1,2017-18,West Boylston - West Boylston Junior/Senior High,03220505,        67,    88.1,     4.5,     0.0,     0.0,     7.5,     0.0
4.945,4.95,a-degr-i1,2017-18,West Bridgewater - West Bridgewater Junior/Senior,03230505,        93,    98.9,     1.1,     0.0,     0.0,     0.0,     0.0
4.5,4.5,a-degr-i1,2017-18,West Springfield - 21st Century Skills Academy,03320515,        10,    90.0,    10.0,     0.0,     0.0,     0.0,     0.0
4.4799999999999995,4.48,a-degr-i1,2017-18,West Springfield - West Springfield High,03320505,       298,    89.6,     4.0,     1.0,     1.0,     4.4,     0.0
4.835,4.84,a-degr-i1,2017-18,Westborough - Westborough High,03210505,       274,    96.7,     1.8,     0.0,     0.4,     1.1,     0.0
4.38,4.38,a-degr-i1,2017-18,Westfield - Westfield High,03250505,       347,    87.6,     2.9,     2.9,     1.2,     5.5,     0.0
4.57,4.57,a-degr-i1,2017-18,Westfield - Westfield Technical Academy,03250605,       139,    91.4,     4.3,     2.2,     0.0,     2.2,     0.0
4.95,4.95,a-degr-i1,2017-18,Westford - Westford Academy,03260505,       388,    99.0,     0.5,     0.0,     0.3,     0.3,     0.0
5.0,5.0,a-degr-i1,2017-18,Weston - Weston High,03300505,       146,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.654999999999999,4.65,a-degr-i1,2017-18,Westport - Westport Junior/Senior High School,03310515,        72,    93.1,     4.2,     0.0,     0.0,     2.8,     0.0
4.9,4.9,a-degr-i1,2017-18,Westwood - Westwood High,03350505,       247,    98.0,     2.0,     0.0,     0.0,     0.0,     0.0
4.38,4.38,a-degr-i1,2017-18,Weymouth - Weymouth High School,03360505,       510,    87.6,     5.9,     0.4,     0.8,     5.1,     0.2
4.755,4.76,a-degr-i1,2017-18,Whitman-Hanson - Whitman Hanson Regional,07800505,       306,    95.1,     2.9,     0.0,     0.0,     2.0,     0.0
4.84,4.84,a-degr-i1,2017-18,Whittier Regional Vocational Technical - Whittier Regional Vocational,08850605,       310,    96.8,     0.3,     0.0,     0.0,     2.9,     0.0
4.8950000000000005,4.9,a-degr-i1,2017-18,Wilmington - Wilmington High,03420505,       236,    97.9,     0.0,     0.8,     0.0,     1.3,     0.0
1.25,1.25,a-degr-i1,2017-18,Winchendon - Murdock Academy for Success,03430405,        20,    25.0,    55.0,     0.0,     5.0,    15.0,     0.0
4.3100000000000005,4.31,a-degr-i1,2017-18,Winchendon - Murdock High School,03430515,        58,    86.2,     6.9,     1.7,     0.0,     5.2,     0.0
4.745,4.75,a-degr-i1,2017-18,Winchester - Winchester High School,03440505,       332,    94.9,     4.2,     0.0,     0.6,     0.3,     0.0
4.2299999999999995,4.23,a-degr-i1,2017-18,Winthrop - Winthrop High School,03460505,       123,    84.6,     4.9,     1.6,     2.4,     6.5,     0.0
4.57,4.57,a-degr-i1,2017-18,Woburn - Woburn High,03470505,       359,    91.4,     3.1,     0.3,     0.6,     4.5,     0.3
4.1450000000000005,4.15,a-degr-i1,2017-18,Worcester - Burncoat Senior High,03480503,       280,    82.9,     7.5,     3.2,     0.7,     5.7,     0.0
4.279999999999999,4.28,a-degr-i1,2017-18,Worcester - Claremont Academy,03480350,        90,    85.6,     4.4,     0.0,     1.1,     8.9,     0.0
4.404999999999999,4.4,a-degr-i1,2017-18,Worcester - Doherty Memorial High,03480512,       420,    88.1,     4.5,     1.4,     1.9,     4.0,     0.0
4.1850000000000005,4.19,a-degr-i1,2017-18,Worcester - North High,03480515,       369,    83.7,     7.3,     3.0,     1.4,     4.6,     0.0
3.875,3.88,a-degr-i1,2017-18,Worcester - South High Community,03480520,       365,    77.5,     9.6,     2.7,     1.4,     8.8,     0.0
4.485,4.49,a-degr-i1,2017-18,Worcester - University Pk Campus School,03480285,        39,    89.7,     5.1,     2.6,     0.0,     2.6,     0.0
4.779999999999999,4.78,a-degr-i1,2017-18,Worcester - Worcester Technical High,03480605,       343,    95.6,     2.9,     0.0,     0.9,     0.6,     0.0
4.88,4.88,a-degr-i1,2016-17,Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School,04450105,        82,    97.6,     0.0,     0.0,     1.2,     1.2,     0.0
4.74,4.74,a-degr-i1,2016-17,Abington - Abington High,00010505,        97,    94.8,     2.1,     0.0,     0.0,     3.1,     0.0
4.68,4.68,a-degr-i1,2016-17,Academy Of the Pacific Rim Charter Public (District) - Academy Of the Pacific Rim Charter Public School,04120530,        47,    93.6,     2.1,     0.0,     2.1,     2.1,     0.0
4.87,4.87,a-degr-i1,2016-17,Acton-Boxborough - Acton-Boxborough Regional High,06000505,       467,    97.4,     0.9,     0.0,     0.0,     1.7,     0.0
3.975,3.98,a-degr-i1,2016-17,Adams-Cheshire - Hoosac Valley Middle & High School,06030505,        78,    79.5,    15.4,     0.0,     0.0,     5.1,     0.0
4.88,4.88,a-degr-i1,2016-17,Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School,04300305,       127,    97.6,     0.8,     0.0,     1.6,     0.0,     0.0
4.58,4.58,a-degr-i1,2016-17,Agawam - Agawam High,00050505,       323,    91.6,     2.8,     1.2,     0.6,     3.7,     0.0
4.71,4.71,a-degr-i1,2016-17,Amesbury - Amesbury High,00070505,       154,    94.2,     1.9,     0.6,     0.6,     2.6,     0.0
2.665,2.67,a-degr-i1,2016-17,Amesbury - Amesbury Innovation High School,00070515,        15,    53.3,    33.3,     0.0,     0.0,    13.3,     0.0
4.66,4.66,a-degr-i1,2016-17,Amherst-Pelham - Amherst Regional High,06050505,       235,    93.2,     2.6,     0.0,     2.1,     2.1,     0.0
4.86,4.86,a-degr-i1,2016-17,Andover - Andover High,00090505,       462,    97.2,     2.4,     0.0,     0.4,     0.0,     0.0
4.865,4.87,a-degr-i1,2016-17,Arlington - Arlington High,00100505,       295,    97.3,     1.4,     0.0,     0.3,     1.0,     0.0
4.71,4.71,a-degr-i1,2016-17,Ashburnham-Westminster - Oakmont Regional High School,06100505,       173,    94.2,     3.5,     0.0,     0.6,     1.7,     0.0
4.8149999999999995,4.81,a-degr-i1,2016-17,Ashland - Ashland High,00140505,       188,    96.3,     1.6,     0.0,     0.5,     1.6,     0.0
4.904999999999999,4.9,a-degr-i1,2016-17,Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,08010605,       264,    98.1,     0.8,     0.0,     0.0,     1.1,     0.0
3.7649999999999997,3.76,a-degr-i1,2016-17,Athol-Royalston - Athol High,06150505,        81,    75.3,    11.1,     2.5,     2.5,     8.6,     0.0
2.3449999999999998,2.34,a-degr-i1,2016-17,Attleboro - Attleboro Community Academy,00160515,        32,    46.9,    28.1,     3.1,     3.1,    18.8,     0.0
4.665,4.67,a-degr-i1,2016-17,Attleboro - Attleboro High,00160505,       387,    93.3,     2.3,     0.5,     0.0,     3.9,     0.0
4.715,4.72,a-degr-i1,2016-17,Auburn - Auburn Senior High,00170505,       159,    94.3,     1.3,     0.0,     1.3,     3.1,     0.0
4.6,4.6,a-degr-i1,2016-17,Avon - Avon Middle High School,00180510,        50,    92.0,     2.0,     0.0,     0.0,     6.0,     0.0
4.6450000000000005,4.65,a-degr-i1,2016-17,Ayer Shirley School District - Ayer Shirley Regional High School,06160505,        85,    92.9,     1.2,     0.0,     0.0,     5.9,     0.0
4.385,4.39,a-degr-i1,2016-17,Barnstable - Barnstable High,00200505,       382,    87.7,     5.0,     1.8,     0.5,     5.0,     0.0
4.925,4.93,a-degr-i1,2016-17,Bedford - Bedford High,00230505,       206,    98.5,     0.5,     0.0,     0.5,     0.5,     0.0
4.825,4.83,a-degr-i1,2016-17,Belchertown - Belchertown High,00240505,       171,    96.5,     1.8,     0.0,     0.0,     1.8,     0.0
4.64,4.64,a-degr-i1,2016-17,Bellingham - Bellingham High School,00250505,       139,    92.8,     5.8,     0.0,     0.0,     1.4,     0.0
4.88,4.88,a-degr-i1,2016-17,Belmont - Belmont High,00260505,       293,    97.6,     1.0,     0.0,     0.0,     1.4,     0.0
4.375,4.38,a-degr-i1,2016-17,Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,        16,    87.5,     6.3,     0.0,     0.0,     6.3,     0.0
4.76,4.76,a-degr-i1,2016-17,Berkshire Hills - Monument Mt Regional High,06180505,       146,    95.2,     2.1,     0.7,     0.0,     2.1,     0.0
4.885,4.89,a-degr-i1,2016-17,Berlin-Boylston - Tahanto Regional High,06200505,        86,    97.7,     1.2,     0.0,     0.0,     1.2,     0.0
4.529999999999999,4.53,a-degr-i1,2016-17,Beverly - Beverly High,00300505,       331,    90.6,     4.8,     0.9,     0.3,     3.3,     0.0
4.345000000000001,4.35,a-degr-i1,2016-17,Billerica - Billerica Memorial High School,00310505,       314,    86.9,     6.4,     0.3,     0.3,     6.1,     0.0
4.965,4.97,a-degr-i1,2016-17,Blackstone Valley Regional Vocational Technical - Blackstone Valley,08050605,       288,    99.3,     0.7,     0.0,     0.0,     0.0,     0.0
4.63,4.63,a-degr-i1,2016-17,Blackstone-Millville - Blackstone Millville RHS,06220505,       121,    92.6,     2.5,     0.0,     0.8,     4.1,     0.0
4.8149999999999995,4.81,a-degr-i1,2016-17,Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,08060605,       219,    96.3,     1.8,     0.0,     0.5,     1.4,     0.0
3.97,3.97,a-degr-i1,2016-17,Boston - Another Course To College,00350541,        63,    79.4,     3.2,     0.0,     1.6,    15.9,     0.0
1.125,1.13,a-degr-i1,2016-17,Boston - Boston Adult Academy,00350548,        80,    22.5,    28.8,    33.8,     0.0,    15.0,     0.0
4.515,4.52,a-degr-i1,2016-17,Boston - Boston Arts Academy,00350546,        93,    90.3,     5.4,     0.0,     1.1,     3.2,     0.0
1.8199999999999998,1.82,a-degr-i1,2016-17,Boston - Boston Collaborative High School,00350755,        99,    36.4,    43.4,     0.0,     3.0,    17.2,     0.0
4.085,4.09,a-degr-i1,2016-17,Boston - Boston Community Leadership Academy,00350558,       131,    81.7,     9.9,     0.0,     1.5,     6.9,     0.0
2.185,2.19,a-degr-i1,2016-17,Boston - Boston International High School,00350507,       103,    43.7,    34.0,     9.7,     0.0,    12.6,     0.0
4.87,4.87,a-degr-i1,2016-17,Boston - Boston Latin,00350560,       380,    97.4,     2.1,     0.0,     0.0,     0.5,     0.0
4.765,4.77,a-degr-i1,2016-17,Boston - Boston Latin Academy,00350545,       276,    95.3,     4.0,     0.0,     0.0,     0.7,     0.0
2.965,2.97,a-degr-i1,2016-17,Boston - Brighton High,00350505,       236,    59.3,    10.6,     2.5,     2.1,    25.4,     0.0
2.7649999999999997,2.76,a-degr-i1,2016-17,Boston - Charlestown High,00350515,       226,    55.3,    26.1,     1.8,     1.8,    15.0,     0.0
1.775,1.78,a-degr-i1,2016-17,Boston - Community Academy,00350518,        31,    35.5,    16.1,     0.0,    12.9,    35.5,     0.0
3.6149999999999998,3.62,a-degr-i1,2016-17,Boston - Community Academy of Science and Health,00350581,        94,    72.3,    18.1,     0.0,     2.1,     7.4,     0.0
3.9450000000000003,3.95,a-degr-i1,2016-17,Boston - Dearborn,00350074,        19,    78.9,    15.8,     0.0,     0.0,     5.3,     0.0
0.465,1,a-degr-i1,2016-17,Boston - Dorchester Academy,00350651,        43,     9.3,    37.2,     0.0,     9.3,    44.2,     0.0
3.5200000000000005,3.52,a-degr-i1,2016-17,Boston - Dr. William Henderson Upper,00350426,        27,    70.4,    22.2,     3.7,     0.0,     3.7,     0.0
3.7350000000000003,3.74,a-degr-i1,2016-17,Boston - East Boston High,00350530,       367,    74.7,     9.5,     0.5,     0.3,    15.0,     0.0
3.5149999999999997,3.51,a-degr-i1,2016-17,Boston - Excel High School,00350522,       138,    70.3,     9.4,     0.0,     0.7,    19.6,     0.0
4.5,4.5,a-degr-i1,2016-17,Boston - Fenway High School,00350540,        80,    90.0,     6.3,     0.0,     0.0,     3.8,     0.0
2.725,2.73,a-degr-i1,2016-17,Boston - Greater Egleston Community High School,00350543,        55,    54.5,    34.5,     3.6,     3.6,     3.6,     0.0
2.2199999999999998,2.22,a-degr-i1,2016-17,Boston - Horace Mann School for the Deaf,00350750,         9,    44.4,    22.2,    11.1,     0.0,    22.2,     0.0
3.845,3.85,a-degr-i1,2016-17,Boston - Jeremiah E Burke High,00350525,       147,    76.9,     8.8,     1.4,     0.7,    12.2,     0.0
4.0649999999999995,4.06,a-degr-i1,2016-17,Boston - Lyon Upper 9-12,00350655,        32,    81.3,    12.5,     0.0,     3.1,     3.1,     0.0
2.8449999999999998,2.85,a-degr-i1,2016-17,Boston - Madison Park High,00350537,       225,    56.9,    24.0,     0.9,     0.0,    18.2,     0.0
3.665,3.67,a-degr-i1,2016-17,Boston - Margarita Muniz Academy,00350549,        60,    73.3,    18.3,     0.0,     0.0,     8.3,     0.0
4.88,4.88,a-degr-i1,2016-17,Boston - New Mission High School,00350542,        83,    97.6,     1.2,     0.0,     0.0,     1.2,     0.0
4.83,4.83,a-degr-i1,2016-17,Boston - O'Bryant School Math/Science,00350575,       265,    96.6,     1.5,     0.0,     1.1,     0.8,     0.0
4.245,4.25,a-degr-i1,2016-17,Boston - Quincy Upper School,00350565,        53,    84.9,    15.1,     0.0,     0.0,     0.0,     0.0
4.0,4.0,a-degr-i1,2016-17,Boston - Snowden International School at Copley,00350690,        80,    80.0,    16.3,     0.0,     0.0,     3.8,     0.0
4.4399999999999995,4.44,a-degr-i1,2016-17,Boston - TechBoston Academy,00350657,       125,    88.8,     4.0,     0.0,     1.6,     5.6,     0.0
3.045,3.05,a-degr-i1,2016-17,Boston - The English High,00350535,       169,    60.9,    15.4,     0.0,     2.4,    21.3,     0.0
3.085,3.09,a-degr-i1,2016-17,Boston - Urban Science Academy,00350579,       115,    61.7,    26.1,     0.0,     3.5,     8.7,     0.0
3.185,3.19,a-degr-i1,2016-17,Boston - West Roxbury Academy,00350658,       135,    63.7,    19.3,     2.2,     1.5,    13.3,     0.0
1.61,1.61,a-degr-i1,2016-17,Boston - William McKinley,00350363,        59,    32.2,    39.0,     0.0,     1.7,    27.1,     0.0
4.7700000000000005,4.77,a-degr-i1,2016-17,Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,        65,    95.4,     4.6,     0.0,     0.0,     0.0,     0.0
0.5599999999999999,1,a-degr-i1,2016-17,Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,       134,    11.2,    63.4,     0.0,     0.7,    24.6,     0.0
3.7299999999999995,3.73,a-degr-i1,2016-17,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,        67,    74.6,    22.4,     0.0,     1.5,     1.5,     0.0
4.3,4.3,a-degr-i1,2016-17,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,        43,    86.0,    14.0,     0.0,     0.0,     0.0,     0.0
4.6450000000000005,4.65,a-degr-i1,2016-17,Bourne - Bourne High School,00360505,        98,    92.9,     0.0,     0.0,     2.0,     5.1,     0.0
4.8100000000000005,4.81,a-degr-i1,2016-17,Braintree - Braintree High,00400505,       394,    96.2,     2.3,     0.0,     0.0,     1.5,     0.0
4.595000000000001,4.6,a-degr-i1,2016-17,Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,       407,    91.9,     1.7,     1.7,     0.0,     4.7,     0.0
5.0,5.0,a-degr-i1,2016-17,Bristol County Agricultural - Bristol County Agricultural High,09100705,       107,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.9350000000000005,4.94,a-degr-i1,2016-17,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,       317,    98.7,     0.6,     0.0,     0.3,     0.3,     0.0
1.565,1.57,a-degr-i1,2016-17,Brockton - Brockton Champion High School,00440515,        32,    31.3,    18.8,     3.1,     3.1,    43.8,     0.0
4.36,4.36,a-degr-i1,2016-17,Brockton - Brockton High,00440505,"     1,044",    87.2,     4.6,     3.9,     0.1,     4.2,     0.0
1.975,1.98,a-degr-i1,2016-17,Brockton - Edison Academy,00440520,       190,    39.5,     7.9,    26.3,     0.5,    25.8,     0.0
1.7850000000000001,1.79,a-degr-i1,2016-17,Brockton - Frederick Douglass Academy,00440080,        14,    35.7,     0.0,     0.0,     7.1,    57.1,     0.0
1.5,1.5,a-degr-i1,2016-17,Brockton - Goddard Alternative School,00440400,        10,    30.0,    30.0,     0.0,    10.0,    30.0,     0.0
4.705,4.71,a-degr-i1,2016-17,Brookline - Brookline High,00460505,       473,    94.1,     3.8,     0.0,     0.8,     1.3,     0.0
4.865,4.87,a-degr-i1,2016-17,Burlington - Burlington High,00480505,       257,    97.3,     0.4,     0.0,     2.3,     0.0,     0.0
4.585,4.59,a-degr-i1,2016-17,Cambridge - Cambridge Rindge and Latin,00490506,       482,    91.7,     5.0,     0.8,     0.0,     2.5,     0.0
4.835,4.84,a-degr-i1,2016-17,Canton - Canton High,00500505,       212,    96.7,     1.4,     0.9,     0.0,     0.9,     0.0
4.49,4.49,a-degr-i1,2016-17,Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,       147,    89.8,     4.1,     0.0,     0.7,     4.8,     0.7
4.615,4.62,a-degr-i1,2016-17,Carver - Carver Middle/High School,00520405,       104,    92.3,     1.0,     0.0,     1.9,     3.8,     1.0
4.575,4.58,a-degr-i1,2016-17,Central Berkshire - Wahconah Regional High,06350505,       142,    91.5,     2.8,     1.4,     1.4,     2.8,     0.0
4.915,4.92,a-degr-i1,2016-17,Chelmsford - Chelmsford High,00560505,       363,    98.3,     0.6,     0.0,     0.0,     1.1,     0.0
2.94,2.94,a-degr-i1,2016-17,Chelsea - Chelsea High,00570505,       427,    58.8,    13.1,     3.5,     1.6,    23.0,     0.0
0.8949999999999999,1,a-degr-i1,2016-17,Chicopee - Chicopee Academy,00610021,        28,    17.9,    21.4,     3.6,     7.1,    50.0,     0.0
4.470000000000001,4.47,a-degr-i1,2016-17,Chicopee - Chicopee Comprehensive High School,00610510,       360,    89.4,     3.1,     0.8,     0.8,     5.8,     0.0
3.975,3.98,a-degr-i1,2016-17,Chicopee - Chicopee High,00610505,       264,    79.5,     4.5,     1.5,     4.2,    10.2,     0.0
4.04,4.04,a-degr-i1,2016-17,City on a Hill Charter Public School Circuit Street (District) - City on a Hill Charter Public School Circuit Street,04370505,        52,    80.8,    11.5,     0.0,     3.8,     1.9,     1.9
4.845000000000001,4.85,a-degr-i1,2016-17,Clinton - Clinton Senior High,00640505,        98,    96.9,     1.0,     0.0,     1.0,     1.0,     0.0
4.09,4.09,a-degr-i1,2016-17,Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,        33,    81.8,     6.1,     0.0,     3.0,     9.1,     0.0
5.0,5.0,a-degr-i1,2016-17,Cohasset - Cohasset Middle/High School,00650505,        90,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.8100000000000005,4.81,a-degr-i1,2016-17,Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,        53,    96.2,     5.7,     0.0,     0.0,     0.0,     0.0
4.89,4.89,a-degr-i1,2016-17,Concord-Carlisle - Concord Carlisle High,06400505,       312,    97.8,     2.2,     0.0,     0.0,     0.0,     0.0
4.845000000000001,4.85,a-degr-i1,2016-17,Danvers - Danvers High,00710505,       260,    96.9,     0.4,     0.0,     1.2,     1.5,     0.0
4.545,4.55,a-degr-i1,2016-17,Dartmouth - Dartmouth High,00720505,       265,    90.9,     2.6,     1.1,     0.4,     4.5,     0.4
4.74,4.74,a-degr-i1,2016-17,Dedham - Dedham High,00730505,       192,    94.8,     3.1,     0.0,     0.0,     2.1,     0.0
4.015,4.02,a-degr-i1,2016-17,Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,       193,    80.3,     8.3,     2.6,     1.0,     7.8,     0.0
4.6899999999999995,4.69,a-degr-i1,2016-17,Dighton-Rehoboth - Dighton-Rehoboth Regional High School,06500505,       225,    93.8,     2.7,     0.9,     0.4,     2.2,     0.0
4.525,4.53,a-degr-i1,2016-17,Douglas - Douglas High School,00770505,       105,    90.5,     1.9,     1.0,     1.0,     5.7,     0.0
4.970000000000001,4.97,a-degr-i1,2016-17,Dover-Sherborn - Dover-Sherborn Regional High,06550505,       158,    99.4,     0.6,     0.0,     0.0,     0.0,     0.0
4.55,4.55,a-degr-i1,2016-17,Dracut - Dracut Senior High,00790505,       201,    91.0,     1.0,     3.0,     1.0,     4.0,     0.0
4.7,4.7,a-degr-i1,2016-17,Dudley-Charlton Reg - Shepherd Hill Regional High,06580505,       302,    94.0,     3.0,     0.3,     1.0,     1.7,     0.0
4.965,4.97,a-degr-i1,2016-17,Duxbury - Duxbury High,00820505,       272,    99.3,     0.7,     0.0,     0.0,     0.0,     0.0
4.835,4.84,a-degr-i1,2016-17,East Bridgewater - East Bridgewater JR./SR. High School,00830505,       182,    96.7,     1.1,     0.0,     0.0,     2.2,     0.0
4.84,4.84,a-degr-i1,2016-17,East Longmeadow - East Longmeadow High,00870505,       217,    96.8,     0.9,     0.0,     0.0,     2.3,     0.0
4.675,4.68,a-degr-i1,2016-17,Easthampton - Easthampton High,00860505,       107,    93.5,     0.9,     0.0,     1.9,     3.7,     0.0
4.95,4.95,a-degr-i1,2016-17,Easton - Oliver Ames High,00880505,       294,    99.0,     0.7,     0.0,     0.3,     0.0,     0.0
4.765,4.77,a-degr-i1,2016-17,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,        86,    95.3,     3.5,     0.0,     0.0,     1.2,     0.0
4.865,4.87,a-degr-i1,2016-17,Essex North Shore Agricultural and Technical School District - Essex Technical High School,08170505,       255,    97.3,     1.2,     0.0,     0.0,     1.6,     0.0
1.4300000000000002,1.43,a-degr-i1,2016-17,Everett - Devens School,00930030,        14,    28.6,    28.6,     0.0,     0.0,    42.9,     0.0
3.9850000000000003,3.99,a-degr-i1,2016-17,Everett - Everett High,00930505,       551,    79.7,     5.3,     3.4,     0.5,    11.1,     0.0
4.35,4.35,a-degr-i1,2016-17,Fairhaven - Fairhaven High,00940505,       161,    87.0,     5.0,     1.9,     0.0,     6.2,     0.0
4.035,4.04,a-degr-i1,2016-17,Fall River - B M C Durfee High,00950505,       549,    80.7,     2.2,     6.0,     2.4,     8.7,     0.0
3.53,3.53,a-degr-i1,2016-17,Fall River - Fall River Gateway to College @ BCC,00950515,        17,    70.6,     0.0,    11.8,     5.9,    11.8,     0.0
1.19,1.19,a-degr-i1,2016-17,Fall River - Resiliency Preparatory School,00950325,        84,    23.8,     0.0,     9.5,    15.5,    51.2,     0.0
4.625,4.63,a-degr-i1,2016-17,Falmouth - Falmouth High,00960505,       241,    92.5,     1.2,     0.8,     1.7,     3.7,     0.0
4.36,4.36,a-degr-i1,2016-17,Fitchburg - Fitchburg High,00970505,       250,    87.2,     3.6,     2.8,     1.6,     4.8,     0.0
2.87,2.87,a-degr-i1,2016-17,Fitchburg - Goodrich Academy,00970510,       115,    57.4,    21.7,     3.5,     0.9,    16.5,     0.0
4.2299999999999995,4.23,a-degr-i1,2016-17,Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,        39,    84.6,     2.6,     0.0,    10.3,     2.6,     0.0
5.0,5.0,a-degr-i1,2016-17,Foxborough - Foxborough High,00990505,       210,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.835,4.84,a-degr-i1,2016-17,Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,        61,    96.7,     1.6,     0.0,     0.0,     1.6,     0.0
4.24,4.24,a-degr-i1,2016-17,Framingham - Framingham High School,01000515,       552,    84.8,     6.5,     1.6,     0.0,     7.1,     0.0
4.4350000000000005,4.44,a-degr-i1,2016-17,Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,        62,    88.7,     9.7,     0.0,     0.0,     1.6,     0.0
4.84,4.84,a-degr-i1,2016-17,Franklin - Franklin High,01010505,       403,    96.8,     1.7,     0.5,     0.5,     0.5,     0.0
4.43,4.43,a-degr-i1,2016-17,Franklin County Regional Vocational Technical - Franklin County Technical,08180605,       123,    88.6,     3.3,     0.0,     0.8,     7.3,     0.0
4.654999999999999,4.65,a-degr-i1,2016-17,Freetown-Lakeville - Apponequet Regional High,06650505,       159,    93.1,     2.5,     0.0,     0.0,     4.4,     0.0
4.555,4.56,a-degr-i1,2016-17,Frontier - Frontier Regional,06700505,        90,    91.1,     3.3,     0.0,     1.1,     4.4,     0.0
2.165,2.17,a-degr-i1,2016-17,Gardner - Gardner Academy for Learning and Technology,01030515,        30,    43.3,    20.0,    16.7,     0.0,    20.0,     0.0
4.625,4.63,a-degr-i1,2016-17,Gardner - Gardner High,01030505,       120,    92.5,     3.3,     1.7,     0.0,     2.5,     0.0
4.404999999999999,4.4,a-degr-i1,2016-17,Gateway - Gateway Regional High,06720505,        59,    88.1,     3.4,     1.7,     0.0,     6.8,     0.0
4.785,4.79,a-degr-i1,2016-17,Georgetown - Georgetown High School,01050505,        93,    95.7,     0.0,     0.0,     0.0,     4.3,     0.0
4.3950000000000005,4.4,a-degr-i1,2016-17,Gill-Montague - Turners Fall High,06740505,        58,    87.9,     0.0,     0.0,     1.7,    10.3,     0.0
