StartDate,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,language,district,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,X.1,Q131,Q132,,Q83_1,Q84_1,,DESE ID
12/6/17 16:20,72,681,FALSE,2017-12-13T16:31:0,R_3pbs08ITvnHMTfR,EN,Somerville,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,,,,,,,2740111
12/6/17 16:37,5,47,FALSE,2017-12-13T16:38:0,R_3CClSujbjz0Wb3b,EN,Somerville,,,,,,,,,,,,,,,,,,,4,4,5,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,2740111
12/8/17 12:23,84,517,FALSE,2017-12-15T12:32:0,R_SBsDduPBF2ElEid,EN,Somerville,5,5,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,4,3,3,4,3,3,,,,1,2,1,1,3,2,2,1,1,1,1,4,1,2,2,4,2,2,2,1,1,2,2,1,1,4,4,4,1,1,4,1,1,1,1,NA,,,,,,,350166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/17 22:37,100,633,TRUE,2017-12-19T22:48:0,R_1F3ZSMugCCoj8q6,EN,Somerville,5,4,5,2,2,3,2,2,2,1,2,2,3,3,3,3,3,5,2,3,2,3,3,3,3,3,4,2,,,,3,4,4,5,5,3,3,4,3,3,4,2,3,2,2,2,2,1,2,1,2,3,2,2,3,2,2,2,3,3,3,2,3,3,3,NA,,,,,,,2740111
3/2/18 9:58,100,649,TRUE,2018-03-02T10:8:0,R_12F5bxuqdeEwarG,EN,Revere,4,4,4,5,5,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,2,3,2,3,4,3,4,3,5,4,4,4,3,3,4,4,2,3,3,2,4,4,3,4,4,2,2,4,4,3,1,2,2,3,NA,,,,,,,2480025
3/2/18 9:58,100,649,TRUE,2018-03-02T10:8:0,R_12F5bxuqdeEwarG,EN,Revere,4,4,4,5,5,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,2,3,2,3,4,3,4,3,5,4,4,4,3,3,4,4,2,3,3,2,4,4,3,4,4,2,2,4,4,3,1,2,2,3,NA,,,,,,,3440005
3/2/18 10:15,100,506,TRUE,2018-03-02T10:23:0,R_T16AHivO6ibWKiJ,EN,Revere,4,4,4,2,2,3,2,1,3,3,2,2,4,2,3,2,2,4,3,4,4,3,4,3,4,3,3,3,4,3,3,1,2,2,2,4,4,3,4,3,4,3,3,3,4,4,5,5,3,3,3,2,4,3,3,4,4,3,3,3,4,3,2,2,2,2,NA,,,,,,,2480056
3/2/18 10:35,100,774,TRUE,2018-03-02T10:48:0,R_1mzw75RHs4EWkfp,EN,Revere,5,4,4,4,3,4,5,2,2,4,2,1,5,2,4,2,2,1,2,2,1,2,4,3,4,4,3,3,4,4,3,3,4,3,3,2,2,2,3,1,5,4,4,1,3,3,3,4,2,1,1,1,4,4,2,3,4,4,3,2,2,4,2,2,2,2,NA,,,,,,,2480056
3/2/18 10:51,100,428,TRUE,2018-03-02T10:58:0,R_21de2tHqoqOrpo3,EN,Revere,5,5,4,3,4,4,4,2,2,3,2,2,4,4,4,4,4,3,5,5,4,3,3,1,1,1,2,1,4,4,4,2,,3,2,1,4,2,4,2,4,4,4,2,4,5,5,5,3,3,3,1,5,4,3,3,4,2,2,1,2,4,1,1,5,5,NA,,,,,,,2480056
3/2/18 12:30,100,653,TRUE,2018-03-02T12:41:0,R_263Jpmvzmfztqir,EN,Revere,4,5,5,4,3,4,4,1,2,4,3,3,4,3,4,4,5,4,4,4,4,3,4,2,3,3,3,3,3,3,2,3,1,2,3,4,2,4,3,3,4,3,4,3,3,3,4,4,2,4,2,1,3,4,2,3,3,2,2,3,3,4,3,3,2,2,NA,,,,,,,2480025
3/2/18 12:30,100,653,TRUE,2018-03-02T12:41:0,R_263Jpmvzmfztqir,EN,Revere,4,5,5,4,3,4,4,1,2,4,3,3,4,3,4,4,5,4,4,4,4,3,4,2,3,3,3,3,3,3,2,3,1,2,3,4,2,4,3,3,4,3,4,3,3,3,4,4,2,4,2,1,3,4,2,3,3,2,2,3,3,4,3,3,2,2,NA,,,,,,,3440005
3/2/18 11:09,100,9411,TRUE,2018-03-02T13:46:0,R_z5NVLihQPTn80ud,EN,Revere,5,5,5,4,4,5,4,1,4,4,4,3,3,4,3,5,4,5,5,4,5,3,4,3,4,3,4,3,3,3,3,2,2,3,3,3,2,2,2,2,4,4,4,3,3,3,3,4,3,4,3,3,3,3,2,3,4,3,3,3,3,4,2,2,2,2,NA,,,,,,,2480025
3/2/18 11:09,100,9411,TRUE,2018-03-02T13:46:0,R_z5NVLihQPTn80ud,EN,Revere,5,5,5,4,4,5,4,1,4,4,4,3,3,4,3,5,4,5,5,4,5,3,4,3,4,3,4,3,3,3,3,2,2,3,3,3,2,2,2,2,4,4,4,3,3,3,3,4,3,4,3,3,3,3,2,3,4,3,3,3,3,4,2,2,2,2,NA,,,,,,,3440005
3/4/18 15:09,100,420,TRUE,2018-03-04T15:16:0,R_7OtJFI10lD03cc1,EN,Revere,4,5,4,4,3,4,4,1,2,3,2,3,4,3,3,3,3,4,2,3,3,3,3,4,4,4,4,4,4,3,4,3,3,2,3,3,3,2,3,3,5,3,4,2,3,4,3,4,3,2,2,2,4,3,2,2,3,2,2,3,4,4,1,2,2,3,NA,,,,,,,2480056
3/4/18 19:27,100,683,TRUE,2018-03-04T19:39:0,R_2rIoEacmAt2QI81,EN,Revere,3,4,3,4,4,3,2,1,1,2,2,2,4,2,3,3,3,4,3,4,3,3,3,4,3,3,4,3,2,1,3,2,3,2,3,3,1,2,2,1,5,3,4,1,3,3,3,4,3,2,2,1,2,3,2,2,4,2,1,1,3,2,1,1,2,3,NA,,,,,,,2480056
3/5/18 13:09,100,581,TRUE,2018-03-05T13:18:0,R_PM7ylH2EVl0STLP,EN,Revere,3,4,4,2,2,5,3,3,1,1,1,1,4,3,2,2,1,2,3,2,2,3,3,5,4,3,4,4,3,2,3,2,2,1,2,1,3,2,2,1,5,3,3,2,5,4,4,4,3,3,3,3,5,3,3,2,4,3,1,2,2,2,3,3,2,2,NA,,,,,,,2480056
3/6/18 13:45,100,586,TRUE,2018-03-06T13:55:0,R_WDJymHJ6KYeiNKF,EN,Revere,5,4,4,2,2,5,2,1,4,3,3,3,4,2,3,4,3,4,3,3,2,2,3,3,3,3,4,3,4,4,3,3,4,3,4,4,3,3,2,4,4,4,4,4,2,2,2,2,3,2,2,2,3,3,2,3,3,3,2,2,3,4,1,1,3,3,NA,,,,,,,2480003
3/6/18 14:34,100,655,TRUE,2018-03-06T14:44:0,R_dm4NBqX5avP3zj3,EN,Revere,4,4,4,4,4,4,3,1,2,2,2,3,5,4,4,3,2,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,2,3,4,3,4,2,3,3,5,4,5,4,4,3,4,4,2,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,3,3,NA,,,,,,,2480003
3/6/18 14:46,100,616,TRUE,2018-03-06T14:56:0,R_bDtysuF97hSOEjT,EN,Revere,5,4,4,4,3,5,2,2,2,2,4,3,3,2,3,5,4,4,5,5,3,3,3,4,4,3,4,4,3,3,3,3,4,4,3,3,4,2,3,2,4,4,4,3,4,4,5,5,2,3,3,2,4,4,3,3,4,3,3,2,3,3,2,3,3,3,NA,,,,,,,2480056
3/6/18 17:59,100,873,TRUE,2018-03-06T18:14:0,R_3FLnN0n5GeX0VPy,EN,Revere,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,2,1,2,4,1,1,1,1,1,3,1,1,1,2,2,2,3,3,3,4,4,2,2,2,2,2,1,1,3,1,3,2,1,4,4,2,2,2,2,3,1,2,2,3,3,4,4,NA,,,,,,,2480003
3/7/18 8:26,100,706,TRUE,2018-03-07T8:38:0,R_1QosGabNXGlcUD1,EN,Revere,4,4,3,4,4,4,3,2,3,1,2,3,3,3,4,3,3,5,3,3,2,3,3,3,4,4,4,3,3,3,3,3,2,2,3,4,3,2,3,3,5,4,4,4,3,2,3,3,4,4,4,2,4,4,4,4,4,3,3,3,3,4,3,3,4,5,NA,,,,,,,2480003
3/7/18 8:28,100,770,TRUE,2018-03-07T8:41:0,R_3lDiOLm4TqhORN5,EN,Revere,4,4,4,4,4,4,2,5,4,5,5,5,4,2,4,4,4,3,4,5,4,4,5,3,4,3,3,3,5,5,3,4,3,5,5,5,4,3,4,3,5,4,5,3,2,4,4,5,3,4,3,2,3,4,1,3,4,3,3,4,4,4,2,2,5,5,NA,,,,,,,2480003
3/7/18 8:28,100,853,TRUE,2018-03-07T8:42:0,R_s84Ixf71UQsRQad,EN,Revere,5,5,5,4,4,5,4,2,4,4,3,3,5,2,4,5,4,4,4,5,5,3,3,3,3,3,2,2,3,3,3,4,3,3,3,5,4,3,4,3,5,5,4,4,3,3,4,4,3,4,2,2,5,5,5,5,3,3,3,3,3,5,2,3,4,4,NA,,,,,,,2480003
3/7/18 8:37,100,776,TRUE,2018-03-07T8:50:0,R_1hEU57IsdoleQqw,EN,Revere,5,5,4,2,3,5,3,3,4,4,4,3,4,4,4,5,5,5,4,,4,3,3,3,4,3,4,3,,,5,3,3,,3,5,3,3,4,3,4,4,5,5,4,5,5,5,2,2,2,1,5,4,3,4,3,2,2,3,3,3,2,2,,,NA,,,,,,,2480305
3/7/18 9:10,100,928,TRUE,2018-03-07T9:26:0,R_40fDZVHIhK1qdih,EN,Revere,4,4,4,5,4,5,4,3,4,4,4,4,4,5,5,5,4,4,4,4,,3,4,3,4,4,4,3,4,4,4,4,4,5,3,3,3,2,3,3,3,4,4,4,4,4,4,5,3,2,2,2,4,4,2,4,3,4,3,4,4,4,3,3,5,4,NA,,,,,,,2480305
3/7/18 9:12,100,941,TRUE,2018-03-07T9:28:0,R_331pd2HdS2Zld3P,EN,Revere,4,5,5,2,2,4,3,1,1,1,2,2,3,2,2,2,2,1,4,3,1,3,3,3,3,3,3,3,1,1,2,2,2,2,3,3,2,2,2,2,3,4,3,3,1,1,2,2,2,1,2,1,3,1,2,2,3,3,3,1,2,2,2,2,2,2,NA,,,,,,,2480305
3/7/18 9:39,100,608,TRUE,2018-03-07T9:49:0,R_3G21CKOCayDC9dT,EN,Revere,4,4,4,2,2,4,2,2,4,3,3,3,4,3,3,4,4,4,4,4,3,4,4,4,3,3,3,3,4,4,2,3,3,4,3,4,3,2,2,2,5,4,5,4,3,3,4,4,3,3,2,2,4,3,2,2,4,3,3,2,3,3,3,3,4,4,NA,,,,,,,2480003
3/7/18 9:58,100,472,TRUE,2018-03-07T10:5:0,R_SGEE6WnzDzgtrJn,EN,Revere,5,5,5,2,4,5,3,3,4,4,4,4,4,4,4,4,5,5,4,4,4,3,3,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,5,5,5,5,2,2,2,1,4,4,4,4,3,2,2,3,4,4,2,2,3,3,NA,,,,,,,2480305
3/7/18 10:03,100,318,TRUE,2018-03-07T10:9:0,R_3JCqsASsObNZwP8,EN,Revere,5,5,5,3,3,3,3,2,3,,2,3,3,3,3,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,2,2,3,2,1,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,2,2,NA,,,,,,,2480305
3/7/18 9:54,100,944,TRUE,2018-03-07T10:9:0,R_b71EajbJO3jVM2t,EN,Revere,4,4,3,5,5,5,5,3,4,4,4,4,5,5,5,4,4,3,3,3,3,3,5,3,3,4,3,3,5,4,4,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,5,3,3,5,4,4,4,4,4,3,3,4,4,4,3,3,4,5,NA,,,,,,,2480003
3/7/18 10:03,100,670,TRUE,2018-03-07T10:14:0,R_xt37Ckwwwt2sePL,EN,Revere,5,4,5,2,4,5,2,5,5,4,4,4,5,3,4,2,1,2,5,4,4,3,4,4,4,5,4,3,5,3,3,3,3,4,2,3,2,2,2,2,5,3,4,3,2,2,5,3,2,2,2,1,5,4,4,4,4,4,4,2,3,4,1,1,3,3,NA,,,,,,,2480003
3/7/18 10:10,100,374,TRUE,2018-03-07T10:16:0,R_1QEkboK0nzP1cYb,EN,Revere,5,5,4,4,4,4,4,3,3,2,3,3,4,3,3,4,3,3,4,3,3,3,3,2,3,3,3,2,3,3,3,2,4,3,3,3,3,3,4,4,4,4,4,4,3,3,4,4,5,4,4,3,4,4,3,3,4,3,3,3,4,4,2,3,4,4,NA,,,,,,,2480003
3/7/18 10:17,100,592,TRUE,2018-03-07T10:27:0,R_3EygiM3LsMA2oo0,EN,Revere,5,4,5,4,4,3,3,2,3,3,3,3,4,2,3,4,3,3,4,4,4,3,3,3,4,3,4,3,3,4,4,2,3,3,3,4,3,1,2,3,4,4,4,4,3,3,4,4,2,2,2,1,4,4,2,3,4,3,3,3,4,4,2,3,4,5,NA,,,,,,,2480003
3/7/18 10:43,100,477,TRUE,2018-03-07T10:51:0,R_bDDYjWYZFygp0f7,EN,Revere,4,4,4,2,2,5,2,2,2,4,1,2,4,4,4,3,2,2,3,3,2,2,2,1,2,2,2,1,3,4,2,3,3,3,2,2,3,3,2,3,5,4,5,4,3,2,3,2,1,2,1,2,4,4,3,3,2,3,3,3,3,4,1,2,4,4,NA,,,,,,,2480003
3/7/18 10:52,100,676,TRUE,2018-03-07T11:3:0,R_3iEdt3jomVAZ63c,EN,Revere,4,4,5,2,2,2,2,1,3,1,1,1,3,1,3,4,2,3,2,3,2,5,5,4,4,4,4,3,4,4,4,4,4,2,4,5,4,4,4,2,5,4,3,4,4,4,4,4,2,4,2,1,3,3,2,2,4,3,3,1,4,3,2,2,4,5,NA,,,,,,,2480003
3/7/18 13:05,100,665,TRUE,2018-03-07T13:16:0,R_DemMBQMCOC6cABr,EN,Revere,5,4,4,4,5,5,3,2,2,2,2,3,5,4,3,4,4,3,3,3,4,3,3,3,3,4,3,2,4,3,2,3,3,1,2,3,4,2,2,4,5,4,5,3,1,3,3,4,3,2,3,2,3,4,2,3,5,3,3,4,4,5,1,2,4,4,NA,,,,,,,2480003
3/7/18 13:06,100,839,TRUE,2018-03-07T13:20:0,R_DcwMFTi3UcNUuLT,EN,Revere,4,4,4,3,3,5,4,2,4,3,3,3,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,2,4,3,3,3,3,2,4,4,2,3,2,2,5,4,4,3,2,3,4,2,2,2,2,2,4,4,3,4,4,3,3,2,3,4,1,1,3,3,NA,,,,,,,2480003
3/7/18 13:06,100,869,TRUE,2018-03-07T13:20:0,R_2fBfcg1lZcFPOXq,EN,Revere,5,5,5,4,4,5,4,4,3,4,3,4,5,4,5,4,4,4,4,3,3,4,4,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,5,2,4,1,5,5,5,5,5,3,3,1,5,5,5,5,5,4,4,1,4,2,1,1,4,4,NA,,,,,,,2480003
3/7/18 13:14,100,546,TRUE,2018-03-07T13:23:0,R_s6Gmbv373fT9xhT,EN,Revere,5,5,4,4,4,5,3,2,4,2,3,3,4,3,4,5,5,4,3,4,4,3,3,4,3,4,3,3,4,4,3,4,3,3,4,5,4,3,3,3,5,3,5,2,1,2,3,4,2,3,3,1,4,2,2,5,4,3,3,2,2,3,1,1,3,4,NA,,,,,,,2480003
3/7/18 13:10,100,966,TRUE,2018-03-07T13:26:0,R_31TMTaNtzdmm2Ii,EN,Revere,4,4,4,2,3,3,4,3,2,2,2,2,5,3,3,4,3,4,2,3,3,3,3,3,3,2,3,3,3,4,3,2,4,3,3,4,2,2,2,2,3,2,3,2,1,3,4,5,3,3,3,2,2,2,1,3,5,3,3,4,4,4,1,1,4,5,NA,,,,,,,2480003
3/7/18 18:16,100,750,TRUE,2018-03-07T18:29:0,R_1js3iPdGOqdhmIu,EN,Revere,3,2,4,4,2,5,3,2,2,2,1,2,4,4,4,1,1,3,2,3,2,2,3,3,3,4,3,3,5,5,2,1,4,3,3,3,2,1,2,2,5,4,4,3,2,3,4,4,2,2,2,1,5,5,3,4,4,3,3,4,4,5,3,3,3,4,NA,,,,,,,2480003
3/7/18 20:26,100,481,TRUE,2018-03-07T20:34:0,R_eRHByGLu1ptCzS1,EN,Revere,5,4,5,5,5,5,5,4,2,2,2,2,5,5,5,4,3,4,2,2,3,3,4,4,4,4,4,4,3,3,3,4,4,3,3,4,3,4,3,2,4,4,4,4,3,3,3,4,2,2,2,1,2,4,2,2,3,3,3,4,3,3,4,5,3,3,NA,,,,,,,2480305
3/7/18 21:01,100,47596,TRUE,2018-03-08T10:15:0,R_1qff86Tf2yUkNTO,EN,Revere,4,4,5,3,3,3,3,1,3,2,4,3,4,3,2,3,3,2,3,2,3,3,4,4,4,4,4,4,2,3,2,3,3,3,2,2,3,3,4,3,4,2,4,3,3,4,4,3,3,2,2,1,4,2,3,3,3,2,3,2,3,3,2,2,1,2,NA,,,,,,,2480056
3/8/18 23:48,100,559,TRUE,2018-03-08T23:58:0,R_1QneJ560auVwpCO,EN,Revere,5,5,5,4,4,4,4,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,4,4,3,5,4,4,2,2,2,5,5,5,4,4,4,4,4,5,2,3,3,4,4,4,4,5,4,4,5,4,5,4,5,3,3,NA,,,,,,,2480056
3/9/18 6:57,100,397,TRUE,2018-03-09T7:3:0,R_1i8nTxk9esxA259,EN,Revere,4,4,5,4,3,4,3,4,3,3,3,3,4,5,3,4,4,4,5,4,3,4,3,3,4,3,4,3,3,4,3,3,3,3,3,4,3,3,3,2,4,4,3,4,4,3,3,3,4,3,3,2,5,4,4,4,3,3,3,3,2,3,3,4,4,5,NA,,,,,,,2480305
3/9/18 8:21,100,435,TRUE,2018-03-09T8:28:0,R_2z88UJdYUKRuRsM,EN,Revere,5,4,5,4,3,4,4,3,2,2,1,1,3,4,4,3,2,3,2,3,2,3,3,3,3,4,3,3,4,3,4,3,3,1,3,3,3,2,3,3,4,4,4,4,3,3,4,3,4,2,1,2,3,3,2,2,4,5,4,4,3,4,3,3,5,5,NA,,,,,,,2480305
3/9/18 8:28,100,407,TRUE,2018-03-09T8:35:0,R_1CEKSttEXM3jTD0,EN,Revere,5,4,4,4,3,5,3,2,3,4,4,4,4,4,4,5,4,5,4,4,4,3,3,4,3,4,3,3,4,4,4,3,3,2,3,3,3,3,4,4,4,3,4,4,3,3,3,4,2,2,2,2,4,3,2,4,3,2,2,2,2,3,3,4,3,5,NA,,,,,,,2480305
3/9/18 8:36,100,525,TRUE,2018-03-09T8:45:0,R_AzclI4RnSLaZ5ip,EN,Revere,5,5,5,4,4,5,3,2,3,3,4,3,3,4,3,4,4,4,3,3,3,4,4,4,4,4,4,3,4,3,5,3,3,3,3,4,4,3,4,4,4,4,4,4,4,3,4,4,2,2,2,1,3,3,2,3,4,4,4,3,4,5,4,5,3,3,NA,,,,,,,2480305
3/9/18 8:58,100,622,TRUE,2018-03-09T9:8:0,R_3qwX1Tr4RFkgA90,EN,Revere,5,5,4,3,3,4,3,3,4,4,4,4,3,2,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,4,3,4,3,2,2,2,4,4,5,4,4,4,4,4,4,3,2,2,4,4,3,4,4,3,2,3,3,3,4,4,3,3,NA,,,,,,,2480305
3/9/18 8:58,100,764,TRUE,2018-03-09T9:11:0,R_OoONwAMoWAuRCHD,EN,Revere,5,5,5,4,3,2,4,2,4,5,5,5,5,5,5,5,4,5,5,5,4,3,3,2,4,4,3,3,4,4,4,3,3,4,4,4,5,2,4,4,4,5,5,5,4,4,5,4,5,3,4,3,5,4,4,4,4,3,3,4,4,4,2,3,2,3,NA,,,,,,,2480305
3/9/18 9:07,100,541,TRUE,2018-03-09T9:16:0,R_1MYVR6oqL9nigfa,EN,Revere,4,3,3,4,4,2,2,2,3,3,3,4,4,1,4,4,4,4,4,4,4,2,2,3,4,3,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,2,1,1,2,3,2,1,1,3,4,4,3,3,4,3,3,3,3,2,4,2,3,NA,,,,,,,2480305
3/9/18 9:01,100,970,TRUE,2018-03-09T9:17:0,R_2qjHt0otiJH7NNI,EN,Revere,3,4,3,3,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,2,2,3,2,3,2,2,3,2,2,3,2,4,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,4,4,4,3,3,NA,,,,,,,2480305
3/9/18 9:11,100,495,TRUE,2018-03-09T9:19:0,R_2uq9BSNCKCuN1Zn,EN,Revere,2,3,3,3,3,3,3,3,4,4,4,4,3,4,3,5,4,4,3,4,3,4,4,3,3,3,3,3,4,3,5,2,4,4,3,4,3,2,3,3,3,5,3,3,3,3,3,5,2,2,1,1,4,3,3,3,4,2,2,3,3,2,4,5,3,3,NA,,,,,,,2480305
3/9/18 9:08,100,854,TRUE,2018-03-09T9:23:0,R_1rBysH1TmfoymW5,EN,Revere,5,5,5,3,3,4,4,1,4,4,4,4,3,1,3,4,5,5,4,4,4,3,3,4,3,4,4,3,4,3,4,5,5,5,4,4,4,4,5,5,5,4,4,4,2,2,4,2,3,3,3,1,4,3,3,4,4,4,3,3,3,4,3,3,3,3,NA,,,,,,,2480305
3/9/18 9:20,100,768,TRUE,2018-03-09T9:33:0,R_XhtiNKS3YeYcPLj,EN,Revere,5,5,5,4,4,5,4,2,3,3,3,3,4,5,5,5,4,5,5,5,4,3,3,3,4,4,4,4,3,3,3,2,2,1,2,4,3,2,1,2,4,4,3,4,5,4,4,4,4,4,2,4,2,3,3,4,5,1,1,3,4,4,3,3,2,2,NA,,,,,,,2480305
3/9/18 10:01,100,369,TRUE,2018-03-09T10:7:0,R_pGlqhOlp4gEclCV,EN,Revere,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,5,2,3,3,2,2,3,3,3,3,3,2,3,3,3,4,5,3,4,NA,,,,,,,2480305
3/9/18 10:04,100,653,TRUE,2018-03-09T10:15:0,R_1rIzazogtrGTukH,EN,Revere,5,5,5,3,3,3,2,1,1,3,1,2,2,2,2,3,3,5,4,4,2,2,2,2,2,4,3,2,4,4,4,4,4,4,4,3,2,2,1,2,2,3,3,3,4,4,4,4,2,2,2,1,5,5,1,5,3,3,3,2,3,4,1,4,2,3,NA,,,,,,,2480305
3/9/18 10:02,100,841,TRUE,2018-03-09T10:16:0,R_xDBL7CTSwFGxe2R,EN,Revere,5,5,5,4,3,5,4,3,3,3,3,3,4,3,3,4,4,4,4,4,3,3,3,4,4,3,4,4,4,4,4,3,2,2,3,4,3,3,4,3,4,3,4,4,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,4,3,4,4,2,2,NA,,,,,,,2480305
3/9/18 10:05,100,661,TRUE,2018-03-09T10:16:0,R_2YQjEUUyAB3zDcK,EN,Revere,5,5,5,5,5,5,3,3,3,3,2,3,4,2,4,5,4,5,3,3,3,4,4,4,3,4,4,3,4,4,3,4,4,2,4,4,4,2,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,3,2,3,3,4,3,4,3,3,4,4,3,3,NA,,,,,,,2480305
3/9/18 10:02,100,857,TRUE,2018-03-09T10:16:0,R_1giqEZfsdHLZVpD,EN,Revere,5,5,5,4,3,5,4,3,4,4,4,5,5,4,3,5,5,5,5,5,5,4,5,4,4,4,4,3,5,4,4,5,4,4,4,5,4,5,4,4,4,4,4,4,4,3,4,4,2,3,3,3,4,4,3,4,3,3,3,4,4,4,5,5,2,2,NA,,,,,,,2480305
3/9/18 10:07,100,797,TRUE,2018-03-09T10:20:0,R_2uq77rbLs8Isy6p,EN,Revere,4,4,4,3,3,4,3,2,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,3,2,3,3,2,4,4,4,3,3,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,5,2,2,2,3,3,3,1,3,3,4,NA,,,,,,,2480305
3/9/18 10:08,100,805,TRUE,2018-03-09T10:22:0,R_2t5N1yZJrF72Yis,EN,Revere,5,4,5,5,3,3,3,3,3,2,2,3,4,4,3,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,4,3,3,4,4,4,3,4,3,3,3,3,4,4,3,4,4,4,4,3,4,3,3,3,3,4,NA,,,,,,,2480305
3/9/18 10:31,100,791,TRUE,2018-03-09T10:45:0,R_pnFwW9wIKw3iwQF,EN,Revere,5,5,5,5,4,5,4,4,2,2,5,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,4,3,3,4,3,5,5,4,5,4,2,2,4,4,4,4,4,3,4,3,4,5,5,3,3,2,4,4,3,4,4,3,3,3,4,4,2,3,3,3,NA,,,,,,,2480035
3/9/18 10:36,100,769,TRUE,2018-03-09T10:49:0,R_yyaKEzqw6saPSTL,EN,Revere,4,4,3,4,4,4,4,2,3,4,3,3,5,4,5,5,5,5,4,5,5,4,4,3,2,3,3,2,3,3,3,3,3,2,5,5,3,2,1,2,5,4,5,4,4,3,5,4,3,2,3,3,3,4,4,4,2,4,3,4,4,3,3,4,3,4,NA,,,,,,,2480035
3/9/18 10:40,100,696,TRUE,2018-03-09T10:52:0,R_3MtD0746ryIJ1Pu,EN,Revere,5,5,5,4,4,4,4,2,4,3,4,3,3,3,4,5,4,4,5,4,4,3,4,4,4,3,4,4,4,3,5,5,5,5,4,5,4,3,4,4,4,3,5,4,4,4,3,5,5,3,3,1,5,5,3,5,3,3,3,2,3,3,5,5,3,4,NA,,,,,,,2480035
3/9/18 10:47,100,501,TRUE,2018-03-09T10:55:0,R_2du1CtJvT5ugWVG,EN,Revere,5,5,5,4,4,5,4,3,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,4,5,5,5,5,5,4,5,4,4,4,4,4,3,4,4,5,5,2,2,2,4,4,4,5,4,3,3,4,4,4,3,5,4,5,NA,,,,,,,2480035
